,äÓñ{ïœêîÇÃÇ›,+ê›íËâ∑ìx,+ãÛí≤â“ì≠éûä‘,ëSïœêîÇ†ÇË
15498,6.5,4.95,14.58,11.11
15499,9.54,10.54,10.96,19.88
15500,19.01,17.51,2.54,9.19
15501,25.16,25.14,0.06,9.76
15503,inf,inf,inf,inf
15504,inf,inf,inf,inf
15505,inf,inf,inf,inf
15506,inf,inf,inf,inf
15507,82.9,80.54,2.15,0.72
15508,inf,inf,inf,inf
15509,inf,inf,inf,inf
15510,inf,inf,inf,inf
15511,31.66,29.31,30.37,30.29
15512,5.64,0.25,5.14,12.14
15513,1.76,0.73,5.88,3.88
15520,4.75,11.21,10.84,4.26
15521,1.03,0.45,6.6,15.88
15523,3.41,3.69,6.47,0.74
15524,5.41,0.81,14.56,8.55
15525,27.19,25.72,15.63,19.27
15526,inf,inf,inf,inf
15527,31.91,21.85,21.5,18.46
15528,inf,inf,inf,inf
15529,inf,inf,inf,inf
15531,inf,inf,inf,inf
15533,30.32,53.72,74.03,56.43
15537,2.66,7.13,2.0,1.63
15538,3.87,6.76,6.85,6.62
15539,2.32,4.42,5.19,9.22
15540,2.16,4.3,8.61,3.42
15541,7.21,9.74,6.31,10.26
15542,14.45,11.66,16.32,10.65
15543,0.77,5.1,3.23,0.63
15544,7.62,7.13,7.91,9.6
15545,4.88,2.29,3.1,0.12
15547,38.01,25.95,36.92,27.03
15549,inf,inf,inf,inf
15550,inf,inf,inf,inf
15553,46.5,60.01,14.16,4.5
15554,inf,inf,inf,inf
15555,inf,inf,inf,inf
15556,inf,inf,inf,inf
15557,inf,inf,inf,inf
15558,inf,inf,inf,inf
15559,86.17,126.21,208.0,187.68
15560,inf,inf,inf,inf
15562,2.64,4.88,4.62,0.99
15566,1.14,5.04,1.4,2.22
15567,2.54,3.4,7.51,8.71
15568,1.5,1.21,4.35,5.69
15569,10.18,13.42,14.65,17.17
15570,16.27,14.07,14.25,7.57
15571,31.94,22.98,21.88,20.15
15573,inf,inf,inf,inf
15574,inf,inf,inf,inf
15577,7.52,7.91,6.97,20.65
15578,inf,inf,inf,inf
15579,inf,inf,inf,inf
15581,inf,inf,inf,inf
15582,11.45,18.89,31.44,30.66
15583,31.23,27.8,25.3,25.61
15584,24.33,25.42,0.14,4.22
15586,5.73,14.73,10.31,6.78
15587,1.86,4.07,5.89,1.93
15589,2.04,13.57,2.09,6.41
15590,7.06,3.75,1.02,4.58
15592,7.29,7.88,22.31,22.63
15593,3.72,3.43,2.72,4.45
15594,16.39,19.56,22.31,18.56
15595,inf,inf,inf,inf
15596,inf,inf,inf,inf
15598,inf,inf,inf,inf
15599,inf,inf,inf,inf
15600,45.97,58.11,12.31,37.7
15602,inf,inf,inf,inf
15603,inf,inf,inf,inf
15604,inf,inf,inf,inf
15605,52.17,52.3,0.17,35.09
15606,inf,inf,inf,inf
15608,62.92,69.6,81.71,80.31
15609,4.82,3.86,7.55,7.17
15611,7.12,2.08,11.13,7.92
15613,11.22,5.8,4.4,3.11
15617,1.37,1.66,7.62,5.9
15620,inf,inf,inf,inf
15622,inf,inf,inf,inf
15623,inf,inf,inf,inf
15624,inf,inf,inf,inf
15625,inf,inf,inf,inf
15627,80.06,68.65,12.69,10.67
15628,inf,inf,inf,inf
15629,inf,inf,inf,inf
15630,inf,inf,inf,inf
15632,2.0,1.76,3.98,7.55
15633,0.62,6.54,1.91,3.29
15634,5.71,7.15,6.7,7.85
15636,2.59,6.69,6.89,19.54
15637,5.06,4.71,2.98,4.66
15639,8.86,3.65,23.65,15.08
15644,0.2,8.4,14.82,7.94
15645,42.12,51.68,19.4,24.23
15646,inf,inf,inf,inf
15647,inf,inf,inf,inf
15648,inf,inf,inf,inf
15649,inf,inf,inf,inf
15650,67.11,53.38,3.14,11.13
15651,inf,inf,inf,inf
15652,inf,inf,inf,inf
15656,5.79,1.31,0.39,5.52
15657,3.22,2.76,1.67,13.13
15658,7.96,4.3,10.33,19.57
15659,24.53,14.88,24.38,18.17
15660,2.23,9.97,6.7,0.61
15661,2.66,8.63,1.83,22.1
15662,5.27,8.31,9.94,44.02
15664,67.2,102.49,88.32,150.1
15667,20.2,17.94,15.26,20.52
15668,2.24,11.03,5.14,8.44
15671,inf,inf,inf,inf
15673,inf,inf,inf,inf
15675,inf,inf,inf,inf
15676,inf,inf,inf,inf
15679,11.41,14.2,3.5,3.64
15681,2.83,2.94,7.55,4.4
15683,67.69,49.65,46.67,61.04
15687,12.71,8.8,11.83,26.15
15689,64.41,81.8,59.13,131.56
15690,inf,inf,inf,inf
15691,28.07,29.51,0.57,4.3
15692,8.89,6.84,82.99,91.35
15693,inf,inf,inf,inf
15694,53.06,46.16,12.66,26.12
15696,inf,inf,inf,inf
15698,inf,inf,inf,inf
15699,55.65,16.59,30.09,30.41
15700,inf,inf,inf,inf
15704,0.83,5.56,3.73,5.26
15705,10.96,3.99,8.67,4.02
15706,17.77,11.17,15.67,12.24
15707,21.24,6.18,12.26,12.32
15710,42.92,15.46,39.42,55.91
15712,48.01,37.53,46.7,61.73
15714,inf,inf,inf,inf
15715,8.48,8.14,23.15,27.63
15716,inf,inf,inf,inf
15718,inf,inf,inf,inf
15719,inf,inf,inf,inf
15720,inf,inf,inf,inf
15722,65.81,49.63,6.99,13.39
15723,inf,inf,inf,inf
15726,inf,inf,inf,inf
15728,29.89,31.98,13.62,22.98
15730,19.33,18.22,1.84,4.86
15731,7.67,6.98,2.11,0.72
15732,27.81,26.01,21.15,28.22
15733,23.04,19.75,7.84,3.34
15734,4.53,1.2,6.06,12.59
15736,70.32,64.39,117.28,106.39
15737,18.2,13.49,6.46,15.95
15738,10.01,17.86,72.54,80.6
15739,44.67,45.01,32.77,31.26
15740,inf,inf,inf,inf
15741,inf,inf,inf,inf
15742,inf,inf,inf,inf
15744,inf,inf,inf,inf
15745,inf,inf,inf,inf
15747,inf,inf,inf,inf
15751,32.8,27.02,26.42,22.37
15752,15.67,6.58,11.69,0.48
15753,3.38,0.97,8.81,1.95
15754,22.85,27.66,53.88,29.27
15755,6.24,13.87,17.84,11.56
15758,7.7,12.3,2.19,0.64
15759,24.13,14.94,30.24,20.23
15760,10.49,3.77,6.16,1.59
15761,12.05,12.29,20.83,19.96
15763,12.16,29.42,15.94,11.19
15765,inf,inf,inf,inf
15766,inf,inf,inf,inf
15767,inf,inf,inf,inf
15768,inf,inf,inf,inf
15769,82.78,88.39,15.31,15.44
15770,inf,inf,inf,inf
15771,inf,inf,inf,inf
15772,inf,inf,inf,inf
15774,inf,inf,inf,inf
15775,8.36,1.13,10.21,2.26
15776,2.6,4.64,1.47,0.5
15777,4.59,2.26,6.73,1.92
15778,21.02,17.49,30.68,24.63
15779,16.53,23.34,25.85,24.55
