“úŽž,ŒŽ,“ú,—j“ú,ŠO‹C‰·“x,ŽºŠO‹@‰^“]ŽžŠÔ,•‰‰×—¦
2022-09-19 14:00:00,9,19,0,31,56,0.23214285714285718
2022-09-19 16:00:00,9,19,0,30,56,0.22767857142857142
2022-09-20 08:00:00,9,20,1,29,56,0.2410714285714286
2022-09-20 09:00:00,9,20,1,31,60,0.4330357142857143
2022-09-20 10:00:00,9,20,1,24,41,0.1517857142857143
2022-09-20 11:00:00,9,20,1,23,6,0.004464285714285715
2022-09-20 12:00:00,9,20,1,22,8,0.01785714285714286
2022-09-20 13:00:00,9,20,1,21,4,0.00892857142857143
2022-09-26 12:00:00,9,26,0,31,55,0.18303571428571427
2022-09-26 14:00:00,9,26,0,31,55,0.18750000000000003
2022-09-26 16:00:00,9,26,0,29,55,0.18750000000000003
2022-09-27 10:00:00,9,27,1,27,14,0.044642857142857144
2022-09-27 11:00:00,9,27,1,31,60,0.20089285714285715
2022-09-27 12:00:00,9,27,1,32,60,0.20089285714285715
2022-09-27 13:00:00,9,27,1,29,60,0.25446428571428575
2022-09-27 14:00:00,9,27,1,29,60,0.2098214285714286
