“úŽž,EHP2-2,EHP4-4,EHP6-2
2021/11/26,20.6,23.60416667,22.12916667
2021/11/27,20.6,23.8125,22.2
2021/11/28,20.6,24.14583333,22.2
2021/11/29,23.39166667,23.71875,22.27083333
2021/11/30,24.68333333,23.76041667,22.19583333
2021/12/1,24.58333333,23.75,22.1
2021/12/2,24.4,23.28125,22.05833333
2021/12/3,24.4,23,22.19166667
2021/12/4,24.4,23,22.22083333
2021/12/5,24.4,23,22.08333333
2021/12/6,24.66666667,23.40625,22.32083333
2021/12/7,24.8,23.75,22.3375
2021/12/8,25.03333333,23.75,22.225
2021/12/9,25.2,23.59375,22.025
2021/12/10,25.34166667,22.77083333,22.075
2021/12/11,25.4,22.25,21.33333333
2021/12/12,25.4,22.66666667,20.9
2021/12/13,25.4,23.0625,20.92916667
2021/12/14,25.63333333,22.98958333,21.01666667
2021/12/15,25.61666667,23.28125,21.12083333
2021/12/16,25.4,23,21.19166667
2021/12/17,25.4,22.70833333,21.29583333
2021/12/18,25.45,23.46875,22.15416667
2021/12/19,23.625,24.79166667,23.2
2021/12/20,22.18333333,23.39583333,22.24583333
2021/12/21,24.53333333,22.78125,21.85416667
2021/12/22,23.46666667,22.75,21.875
2021/12/23,22.39166667,23.02083333,21.70416667
2021/12/24,24,22.71875,21.93333333
2021/12/25,24.8,22,22
2021/12/26,24.9,22.91666667,22
2021/12/27,24.93333333,23.6875,22.13333333
2021/12/28,24.8,23.5,22.25833333
2021/12/29,24.8,23.5,22.35
2021/12/30,24.8,23.875,22.3625
2021/12/31,24.8,24.5,22.3
2022/1/1,24.8,24.5,22.3
2022/1/2,24.8,24.5,22.3
2022/1/3,24.8,24.5,22.3
2022/1/4,24.8,24.5,22.57916667
2022/1/5,24.8,24.60416667,22.75
2022/1/6,25,26.125,23.03333333
2022/1/7,24.21666667,27.28125,22.7625
2022/1/8,23.53333333,25,22.70833333
2022/1/9,23.6,24.75,22.74166667
2022/1/10,22.23333333,25,22.89166667
2022/1/11,22.05833333,24.8125,23.04166667
2022/1/12,24.4,24.20833333,23.06666667
2022/1/13,24.38333333,24.1875,23.00833333
2022/1/14,24.61666667,24.35416667,23.06666667
2022/1/15,25.09166667,24.39583333,23.29166667
2022/1/16,23.525,24.64583333,23.28333333
2022/1/17,23.35833333,24.69791667,23.21666667
2022/1/18,24.6,24.25,23.1125
2022/1/19,24.8,24.58333333,23.05833333
2022/1/20,24.8,24.45833333,23.175
2022/1/21,24.8,24.25,23.0375
2022/1/22,25,27.60416667,23.11666667
2022/1/23,26,30,23.42916667
2022/1/24,24.94166667,25.33333333,23.3
2022/1/25,24.26666667,23.25,23.20833333
2022/1/26,24.56666667,23.1875,23.225
2022/1/27,24.66666667,24.16666667,23.13333333
2022/1/28,24.7,25.19791667,23.125
2022/1/29,24.6,24.26041667,23.12916667
2022/1/30,25.03333333,24.25,23.2
2022/1/31,24.86666667,24.22916667,23.19166667
2022/2/1,24.6,23.97916667,23.45416667
2022/2/2,24.6,23.75,23.54583333
2022/2/3,24.3,23.79166667,23.5
2022/2/4,23.78333333,24.10416667,23.47083333
2022/2/5,24,24.25,23.4
2022/2/6,24.7,24.52083333,23.4
2022/2/7,25.025,24.57291667,23.02083333
2022/2/8,24.68333333,24.5,22.43333333
2022/2/9,24.08333333,24.20833333,22.44583333
2022/2/10,24.46666667,24.47916667,22.55416667
2022/2/11,25.19166667,25.0625,22.81666667
2022/2/12,24.53333333,25.25,22.9
2022/2/13,24.71666667,25.34375,22.9
2022/2/14,25.075,25.14583333,22.90416667
2022/2/15,24.73333333,24.41666667,22.85833333
2022/2/16,24.73333333,24.34375,23.1625
2022/2/17,25.5,24.25,23.125
2022/2/18,25.13333333,24.25,22.95
2022/2/19,24.8,24.33333333,23
2022/2/20,25.76666667,26.64583333,23.325
2022/2/21,25.925,25.79166667,23.25
2022/2/22,25.65,24.67708333,22.93333333
2022/2/23,25.75,25.17708333,23
2022/2/24,24.90833333,25.64583333,23.0125
2022/2/25,24.9,24.01041667,22.975
2022/2/26,24.4,22,23
2022/2/27,24.4,23.4375,23
2022/2/28,25.375,24.39583333,22.98333333
2022/3/1,24.71666667,24.25,22.9875
2022/3/2,25.26666667,22.75,22.9
2022/3/3,25.65,22.04166667,22.9
2022/3/4,25.66666667,22.25,22.97083333
2022/3/5,26.05,23.04166667,23
2022/3/6,27.05,23.5,23
2022/3/7,26.85,23.02083333,22.675
2022/3/8,25.86666667,23.28125,22.75
2022/3/9,25.8,23.14583333,23.03333333
2022/3/10,25.8,23,23
2022/3/11,25.8,23,23
2022/3/12,25.8,23,23
2022/3/13,25.8,23,23
2022/3/14,25.8,23,22.85833333
2022/3/15,25.8,23,22.85
2022/3/16,25.8,22.82291667,23
2022/3/17,25.8,22.75,23
2022/3/18,25.8,22.90625,22.82916667
2022/3/19,25.8,22.5,22.6
2022/3/20,25.8,22.5625,22.6
2022/3/21,25.8,23,22.69166667
2022/3/22,25.7,22.58333333,22.475
2022/3/23,24.78333333,22.70833333,21.81666667
2022/3/24,25.13333333,23,21.83333333
2022/3/25,25.6,23,21.8
2022/3/26,25.6,23,21.8
2022/3/27,25.6,23,21.8
2022/3/28,25.6,23,21.75833333
2022/3/29,25.70833333,23,22.05833333
2022/3/30,25.8,22.66666667,22.17083333
2022/3/31,25.8,22.79166667,22.225
2022/4/1,25.475,22.65625,22.20416667
2022/4/2,25.2,22,22.1
2022/4/3,25.91666667,22.34375,22.15
2022/4/4,26.13333333,22.86458333,22.55
2022/4/5,25.8,22.51041667,22.98333333
2022/4/6,25.8,22.77083333,23.4
2022/4/7,25.8,23,22.9875
2022/4/8,25.8,23,22.9
2022/4/9,25.8,23,23.0375
2022/4/10,25.8,23,23.2
2022/4/11,25.8,24.125,23.0125
2022/4/12,25.84166667,26,22.77083333
2022/4/13,25.06666667,26,22.69166667
2022/4/14,24.8,25.66666667,22.45
2022/4/15,24.8,25.5,22.39166667
2022/4/16,24.8,25.5,22.7
2022/4/17,24.8,25.5,23
2022/4/18,24.8,25.5,22.92916667
2022/4/19,24.8,25.5,22.8125
2022/4/20,24.8,25.75,22.7625
2022/4/21,24.8,26,22.7
2022/4/22,24.70833333,26,22.82083333
2022/4/23,24.6,26,23
2022/4/24,24.6,26,23
2022/4/25,24.475,26,22.94583333
2022/4/26,24.725,26.14583333,22.9
2022/4/27,24.69166667,26.9375,22.9125
2022/4/28,24.68333333,26.75,23.0375
2022/4/29,24.6,26.61458333,23.1
2022/4/30,24.6,26.5,23.1
2022/5/1,25.00833333,26.5,23.1
2022/5/2,25.06666667,25.01041667,23.1
2022/5/3,24.6,23.75,23.1
2022/5/4,24.41666667,23.75,23.1
2022/5/5,24.1,23.75,23.1
2022/5/6,24,23.75,23.1
2022/5/7,24,23.75,23.1
2022/5/8,24.21666667,23.75,23.1
2022/5/9,24.4,24.5,23.2125
2022/5/10,24.21666667,24.75,23.29166667
2022/5/11,24.16666667,24.75,23.13333333
2022/5/12,24.45833333,24.75,23.08333333
2022/5/13,24.425,24.75,23.17083333
2022/5/14,24.4,24.75,23.2
2022/5/15,24.4,24.75,23.2
2022/5/16,24.4,24.75,23.2
2022/5/17,24.4,24.75,23.2
2022/5/18,24.8,24.75,23.1375
2022/5/19,24.6,24.75,23.15416667
2022/5/20,25.16666667,24.75,23.15
2022/5/21,25,24.75,23.1
2022/5/22,24.73333333,24.75,23.1
2022/5/23,24.46666667,25.375,23.1875
2022/5/24,24.51666667,26.41666667,23.3125
2022/5/25,24.58333333,26,23.30833333
2022/5/26,24.93333333,26.625,23.32083333
2022/5/27,24.9,27,23.39166667
2022/5/28,24.99166667,27.35416667,23.3375
2022/5/29,25.21666667,26.66666667,23.3
2022/5/30,24.325,26.29166667,23.22916667
2022/5/31,24.50833333,27.35416667,23.1375
2022/6/1,24.66666667,26.80208333,23.15833333
2022/6/2,24.7,26.25,23.2625
2022/6/3,24.925,26.51041667,23.20833333
2022/6/4,24.38333333,27.25,23.10833333
2022/6/5,24.48333333,27.25,23
2022/6/6,24.8,26.95833333,23.125
2022/6/7,24.74166667,26.70833333,23.16666667
2022/6/8,24.93333333,26.5,23.1
2022/6/9,24.875,26.5,23.05833333
2022/6/10,24.68333333,25.90625,23.17083333
2022/6/11,24.8,25.75,23.4
2022/6/12,24.66666667,26,23.4
2022/6/13,24.60833333,26.33333333,23.12916667
2022/6/14,24.4,26.5,23.07916667
2022/6/15,24.24166667,26.3125,23.2875
2022/6/16,24.60833333,25.6875,23.31666667
2022/6/17,24.65,25,23.3625
2022/6/18,24.69166667,25,23.2
2022/6/19,24.91666667,25.5,23.2
2022/6/20,24.41666667,25.6875,23.22916667
2022/6/21,24.64166667,25.25,23.4125
2022/6/22,25.25833333,25.33333333,23.5625
2022/6/23,24.58333333,26,23.475
2022/6/24,24.575,26,23.58333333
2022/6/25,24.98333333,26.4375,23.375
2022/6/26,25.25833333,26,23.09583333
2022/6/27,24.88333333,26.58333333,23.10416667
2022/6/28,25.15,26.83333333,23.13333333
2022/6/29,24.84166667,26.3125,23.19583333
2022/6/30,24.55833333,26.39583333,23.3375
2022/7/1,25.05833333,26.60416667,23.62083333
2022/7/2,25.25,27,23.35
2022/7/3,24.93333333,27.22916667,23.07916667
2022/7/4,25.23333333,26.875,23.37916667
2022/7/5,25.24166667,26.76041667,23.52916667
2022/7/6,25.46666667,26.25,23.40833333
2022/7/7,25.6,26.25,23.54166667
2022/7/8,25.325,26.70833333,23.70833333
2022/7/9,25.43333333,26,23.3
2022/7/10,25.525,26.60416667,23.79583333
2022/7/11,25.175,26.52083333,23.88333333
2022/7/12,25.15833333,26.58333333,24.05833333
2022/7/13,25.025,26.58333333,23.79166667
2022/7/14,25.125,26.08333333,23.98333333
2022/7/15,25.16666667,26.15625,24.08333333
2022/7/16,25,26.5,23.9
2022/7/17,25.16666667,26.33333333,23.87916667
2022/7/18,25.24166667,26.125,23.95
2022/7/19,25.25,26.40625,23.92916667
2022/7/20,25.18333333,26,23.99166667
2022/7/21,25.53333333,26,23.67083333
2022/7/22,25.20833333,25.75,23.65416667
2022/7/23,25.28333333,25.75,23.4625
2022/7/24,25.425,26,23.19166667
2022/7/25,24.74166667,26,23.5375
2022/7/26,24.65833333,25.70833333,23.92916667
2022/7/27,25.075,25.54166667,24.125
2022/7/28,25.00833333,25.72916667,23.95
2022/7/29,24.74166667,25.8125,23.85416667
2022/7/30,24.33333333,26.42708333,23.6375
2022/7/31,24.19166667,26.75,23.35
