“úŽž,ŒŽ,‹x“ú,•½“ú,ŠO‹C‰·“x,ŽºŠO‹@‰^“]ŽžŠÔ,•‰‰×—¦
2022-08-03 13:00:00,8,0,1,39,1,0.00892857142857143
2022-08-03 14:00:00,8,0,1,38,55,0.5267857142857143
2022-08-03 15:00:00,8,0,1,37,1,0.00892857142857143
2022-08-03 16:00:00,8,0,1,37,55,0.5357142857142857
2022-08-03 17:00:00,8,0,1,37,1,0.004464285714285715
2022-08-04 08:00:00,8,0,1,27,55,0.20089285714285715
2022-08-04 09:00:00,8,0,1,27,60,0.23214285714285718
2022-08-04 10:00:00,8,0,1,28,60,0.23660714285714288
2022-08-04 11:00:00,8,0,1,28,60,0.23214285714285718
2022-08-04 12:00:00,8,0,1,28,60,0.23660714285714288
2022-08-04 13:00:00,8,0,1,28,60,0.37946428571428575
2022-08-04 14:00:00,8,0,1,27,60,0.23660714285714288
2022-08-04 15:00:00,8,0,1,26,60,0.2410714285714286
2022-08-04 16:00:00,8,0,1,25,60,0.2410714285714286
2022-08-04 17:00:00,8,0,1,25,9,0.0
2022-08-05 10:00:00,8,0,1,25,9,0.00892857142857143
2022-08-05 12:00:00,8,0,1,28,55,0.18750000000000003
2022-08-05 14:00:00,8,0,1,28,55,0.18750000000000003
2022-08-05 16:00:00,8,0,1,27,55,0.2098214285714286
2022-08-08 08:00:00,8,0,1,33,56,0.4017857142857143
2022-08-08 10:00:00,8,0,1,35,55,0.47321428571428575
2022-08-08 11:00:00,8,0,1,35,1,0.00892857142857143
2022-08-08 12:00:00,8,0,1,36,55,0.4910714285714286
2022-08-08 13:00:00,8,0,1,36,7,0.07589285714285715
2022-08-08 14:00:00,8,0,1,36,55,0.35267857142857145
2022-08-08 15:00:00,8,0,1,35,1,0.00892857142857143
2022-08-08 16:00:00,8,0,1,34,55,0.4955357142857143
2022-08-09 08:00:00,8,0,1,34,56,0.29017857142857145
2022-08-09 09:00:00,8,0,1,35,60,0.6160714285714286
2022-08-09 10:00:00,8,0,1,36,60,0.6473214285714286
2022-08-09 11:00:00,8,0,1,37,60,0.625
2022-08-09 12:00:00,8,0,1,37,60,0.6339285714285714
2022-08-09 13:00:00,8,0,1,37,60,0.6339285714285714
2022-08-09 14:00:00,8,0,1,37,60,0.6294642857142857
2022-08-09 15:00:00,8,0,1,36,60,0.6517857142857143
2022-08-09 16:00:00,8,0,1,36,60,0.5223214285714286
2022-08-10 08:00:00,8,0,1,34,56,0.3348214285714286
2022-08-10 09:00:00,8,0,1,34,1,0.00892857142857143
2022-08-10 10:00:00,8,0,1,36,55,0.47321428571428575
2022-08-10 11:00:00,8,0,1,36,1,0.00892857142857143
2022-08-10 12:00:00,8,0,1,37,55,0.5044642857142858
2022-08-10 13:00:00,8,0,1,37,1,0.00892857142857143
2022-08-10 14:00:00,8,0,1,36,55,0.47767857142857145
2022-08-10 15:00:00,8,0,1,36,1,0.004464285714285715
2022-08-10 16:00:00,8,0,1,35,55,0.5
2022-08-11 08:00:00,8,1,0,33,55,0.3080357142857143
2022-08-11 09:00:00,8,1,0,35,60,0.5714285714285715
2022-08-11 10:00:00,8,1,0,34,60,0.6294642857142857
2022-08-11 11:00:00,8,1,0,36,60,0.6339285714285714
2022-08-11 12:00:00,8,1,0,36,60,0.6294642857142857
2022-08-11 13:00:00,8,1,0,36,60,0.6473214285714286
2022-08-11 14:00:00,8,1,0,34,60,0.6383928571428572
2022-08-11 15:00:00,8,1,0,33,60,0.6428571428571429
2022-08-11 16:00:00,8,1,0,32,60,0.5133928571428572
2022-08-11 17:00:00,8,1,0,32,60,0.625
