,äÓñ{ïœêîÇÃÇ›,+ê›íËâ∑ìx,+ãÛí≤â“ì≠éûä‘,ëSïœêîÇ†ÇË
1002,7.35,7.11,2.85,4.92
1003,8.38,6.89,11.43,14.92
1004,10.23,7.04,5.58,10.58
1005,4.06,4.25,3.19,2.29
1006,43.12,20.51,14.01,36.42
1007,160.16,136.35,1.82,19.76
1010,44.16,30.46,2.24,1.08
1011,59.04,58.39,15.98,13.92
1014,0.91,2.16,7.96,26.43
1015,8.79,0.11,3.2,5.83
1016,3.63,2.05,1.15,2.9
1017,3.4,1.44,1.37,2.2
1019,0.21,0.43,0.22,1.16
1020,2.31,0.06,0.67,1.06
1022,1.69,1.68,0.1,0.47
1023,3.67,4.23,0.61,0.03
1028,25.0,6.59,9.26,1.21
1030,38.83,31.78,9.36,17.7
1032,23.1,9.85,1.9,0.04
1034,41.86,64.45,3.27,0.51
1035,176.99,203.23,5.59,2.75
1036,25.74,19.07,0.4,1.61
1037,17.35,23.7,5.45,2.87
1038,17.47,13.58,12.75,31.5
1040,4.65,1.57,2.05,3.53
1041,3.19,0.96,0.27,0.21
1042,1.35,0.09,0.27,0.02
1046,0.85,0.11,0.02,1.47
1049,0.5,2.3,2.49,0.72
1050,2.77,9.1,5.51,5.15
1051,9.11,10.99,1.56,1.57
1052,2.4,0.3,3.91,2.59
1053,1.27,1.27,0.5,4.01
1054,9.95,7.33,20.57,18.3
1055,197.89,164.39,46.06,52.13
1056,9.01,6.44,5.69,3.25
1057,10.17,18.06,2.99,3.79
1059,71.01,55.1,5.59,2.12
1060,48.92,49.59,20.66,19.57
1061,214.92,154.65,11.22,19.17
1063,20.23,10.9,0.43,3.89
1065,0.13,0.51,1.23,0.44
1066,0.5,0.39,0.75,1.58
1067,1.99,0.03,1.36,1.41
1068,2.57,0.84,0.71,0.09
1069,0.64,1.63,1.61,1.08
1070,2.02,0.28,1.18,0.88
1071,2.05,1.69,0.63,0.24
1072,3.47,0.4,0.22,0.58
1073,2.24,1.92,0.45,1.28
1074,1.62,1.93,2.75,6.36
1075,4.59,5.07,7.61,3.18
