,äÓñ{ïœêîÇÃÇ›,+ê›íËâ∑ìx,+ãÛí≤â“ì≠éûä‘,ëSïœêîÇ†ÇË
22729,inf,inf,inf,inf
22732,99.3,90.85,24.49,22.25
22736,inf,inf,inf,inf
22741,inf,inf,inf,inf
22742,inf,inf,inf,inf
22744,inf,inf,inf,inf
22752,inf,inf,inf,inf
22753,83.7,85.49,0.85,13.13
22757,inf,inf,inf,inf
22758,91.75,85.75,69.72,74.17
22761,inf,inf,inf,inf
22772,inf,inf,inf,inf
22773,76.36,79.36,26.52,10.16
22777,inf,inf,inf,inf
22787,inf,inf,inf,inf
22789,inf,inf,inf,inf
22795,inf,inf,inf,inf
22800,inf,inf,inf,inf
22803,inf,inf,inf,inf
22806,inf,inf,inf,inf
22808,50.33,86.92,12.87,13.14
22809,inf,inf,inf,inf
22813,inf,inf,inf,inf
22815,0.43,54.02,61.37,26.37
22816,inf,inf,inf,inf
22817,inf,inf,inf,inf
22818,inf,inf,inf,inf
22822,inf,inf,inf,inf
22824,inf,inf,inf,inf
22825,inf,inf,inf,inf
22826,89.91,98.8,16.15,16.41
22830,inf,inf,inf,inf
22831,80.95,87.99,61.93,62.71
22833,inf,inf,inf,inf
22835,94.33,99.26,37.32,6.09
22843,inf,inf,inf,inf
22848,inf,inf,inf,inf
22849,inf,inf,inf,inf
22859,inf,inf,inf,inf
22860,inf,inf,inf,inf
22861,106.59,86.38,27.03,10.69
22863,inf,inf,inf,inf
22864,inf,inf,inf,inf
22867,67.67,90.08,26.01,20.09
22868,inf,inf,inf,inf
22873,inf,inf,inf,inf
22882,inf,inf,inf,inf
22896,21.18,18.45,4.48,15.49
22899,15.32,1.63,10.28,13.77
22904,46.7,46.52,40.22,36.6
22906,26.18,5.87,3.05,40.17
22911,13.81,84.39,6.47,16.71
22912,61.94,52.6,29.02,7.51
22915,37.64,66.35,16.07,20.91
22921,inf,inf,inf,inf
22924,inf,inf,inf,inf
22925,inf,inf,inf,inf
22926,inf,inf,inf,inf
22933,56.29,45.2,24.89,27.6
22934,inf,inf,inf,inf
22935,inf,inf,inf,inf
22939,75.77,65.5,19.83,24.04
22941,inf,inf,inf,inf
22942,inf,inf,inf,inf
22947,inf,inf,inf,inf
22949,inf,inf,inf,inf
22951,inf,inf,inf,inf
22958,inf,inf,inf,inf
22963,inf,inf,inf,inf
22964,inf,inf,inf,inf
22976,inf,inf,inf,inf
22977,39.7,63.06,60.17,55.65
22982,inf,inf,inf,inf
22986,inf,inf,inf,inf
22993,77.56,86.07,14.8,8.88
23003,inf,inf,inf,inf
23010,93.61,73.34,8.29,8.75
23013,inf,inf,inf,inf
23020,inf,inf,inf,inf
23025,inf,inf,inf,inf
23028,inf,inf,inf,inf
23030,inf,inf,inf,inf
23031,51.04,77.12,21.59,30.38
23036,inf,inf,inf,inf
23046,inf,inf,inf,inf
23048,51.03,43.59,118.92,40.83
23050,inf,inf,inf,inf
23058,70.88,79.46,14.56,0.5
23059,inf,inf,inf,inf
23063,inf,inf,inf,inf
23064,71.88,70.75,2.61,1.72
23065,inf,inf,inf,inf
23067,inf,inf,inf,inf
23069,66.03,94.48,3.72,0.01
23070,inf,inf,inf,inf
23073,inf,inf,inf,inf
23076,inf,inf,inf,inf
23077,inf,inf,inf,inf
23078,inf,inf,inf,inf
23084,inf,inf,inf,inf
23088,inf,inf,inf,inf
23091,85.72,87.34,5.09,3.02
23092,inf,inf,inf,inf
23098,inf,inf,inf,inf
23103,inf,inf,inf,inf
23107,90.45,81.09,12.86,14.37
23111,inf,inf,inf,inf
23117,inf,inf,inf,inf
23120,inf,inf,inf,inf
23125,inf,inf,inf,inf
23127,inf,inf,inf,inf
23128,inf,inf,inf,inf
23131,inf,inf,inf,inf
23143,inf,inf,inf,inf
23150,101.13,117.7,8.17,49.19
23151,inf,inf,inf,inf
23153,inf,inf,inf,inf
23157,inf,inf,inf,inf
23162,inf,inf,inf,inf
23163,inf,inf,inf,inf
23169,inf,inf,inf,inf
23177,inf,inf,inf,inf
23178,inf,inf,inf,inf
23186,inf,inf,inf,inf
23187,82.83,102.3,11.68,18.51
23192,104.01,67.05,41.0,40.12
23194,53.2,51.91,15.87,16.98
23195,inf,inf,inf,inf
23199,inf,inf,inf,inf
23202,inf,inf,inf,inf
23203,inf,inf,inf,inf
23207,inf,inf,inf,inf
23212,96.79,85.41,20.73,7.56
23213,inf,inf,inf,inf
23217,115.32,111.89,15.14,2.33
23218,inf,inf,inf,inf
23222,104.92,123.47,33.63,13.24
23228,inf,inf,inf,inf
23229,inf,inf,inf,inf
23230,inf,inf,inf,inf
23233,89.43,93.09,0.98,8.34
23238,84.71,91.17,9.04,5.03
23243,inf,inf,inf,inf
23244,37.38,39.11,52.11,59.79
23245,inf,inf,inf,inf
23250,inf,inf,inf,inf
23251,inf,inf,inf,inf
23253,inf,inf,inf,inf
23257,inf,inf,inf,inf
23263,inf,inf,inf,inf
23264,inf,inf,inf,inf
23268,inf,inf,inf,inf
23274,inf,inf,inf,inf
23277,inf,inf,inf,inf
23279,inf,inf,inf,inf
23282,inf,inf,inf,inf
23284,inf,inf,inf,inf
23286,85.96,88.47,13.21,0.14
23289,inf,inf,inf,inf
23290,inf,inf,inf,inf
23291,99.19,73.76,56.39,15.48
23292,inf,inf,inf,inf
23293,inf,inf,inf,inf
23296,87.55,98.42,22.56,21.08
23301,77.3,90.31,6.36,8.57
23306,inf,inf,inf,inf
23307,91.08,101.12,2.54,9.02
23311,inf,inf,inf,inf
23320,inf,inf,inf,inf
23329,inf,inf,inf,inf
23333,30.26,34.79,40.42,0.47
23339,inf,inf,inf,inf
23340,inf,inf,inf,inf
23342,inf,inf,inf,inf
23344,inf,inf,inf,inf
23345,inf,inf,inf,inf
23349,inf,inf,inf,inf
23364,85.59,111.71,79.91,55.6
23365,inf,inf,inf,inf
23368,inf,inf,inf,inf
23369,inf,inf,inf,inf
23372,inf,inf,inf,inf
23377,inf,inf,inf,inf
23378,inf,inf,inf,inf
23383,inf,inf,inf,inf
23392,inf,inf,inf,inf
23393,inf,inf,inf,inf
23400,inf,inf,inf,inf
23401,69.57,67.31,1.01,4.21
23402,inf,inf,inf,inf
23405,inf,inf,inf,inf
23406,inf,inf,inf,inf
23409,76.09,69.82,153.81,225.6
23431,51.18,70.54,4.6,21.78
23432,inf,inf,inf,inf
23435,inf,inf,inf,inf
23438,inf,inf,inf,inf
23440,inf,inf,inf,inf
23445,69.48,89.05,89.83,68.79
23448,inf,inf,inf,inf
23449,inf,inf,inf,inf
23456,58.9,1.09,73.68,110.08
23458,inf,inf,inf,inf
23465,inf,inf,inf,inf
23466,inf,inf,inf,inf
23467,74.57,60.62,32.67,47.11
23468,inf,inf,inf,inf
23473,inf,inf,inf,inf
23477,83.39,83.68,3.82,1.58
23482,inf,inf,inf,inf
23484,83.1,67.86,7.07,41.61
23486,inf,inf,inf,inf
23492,inf,inf,inf,inf
23495,inf,inf,inf,inf
23496,inf,inf,inf,inf
23497,inf,inf,inf,inf
23498,inf,inf,inf,inf
23504,8.83,71.21,62.92,104.91
23505,20.0,152.18,139.44,213.15
23509,119.65,114.63,121.12,29.6
23519,71.24,59.28,43.08,57.14
23520,inf,inf,inf,inf
23525,82.56,86.0,8.13,20.97
23527,inf,inf,inf,inf
23531,inf,inf,inf,inf
23535,66.75,23.12,120.36,182.26
23553,41.81,84.2,19.68,56.55
23556,inf,inf,inf,inf
23557,1.95,28.27,29.75,36.66
23558,37.8,16.55,9.49,17.02
23559,67.68,49.53,48.56,40.79
23574,inf,inf,inf,inf
23578,inf,inf,inf,inf
23579,inf,inf,inf,inf
23582,inf,inf,inf,inf
23583,inf,inf,inf,inf
23585,inf,inf,inf,inf
23586,7.29,51.93,112.96,118.93
23588,inf,inf,inf,inf
23589,inf,inf,inf,inf
23593,inf,inf,inf,inf
23596,inf,inf,inf,inf
23604,inf,inf,inf,inf
23607,82.68,92.13,35.05,4.65
23608,inf,inf,inf,inf
23609,inf,inf,inf,inf
23616,inf,inf,inf,inf
23617,86.74,84.62,5.86,3.22
23619,inf,inf,inf,inf
23623,56.89,66.55,77.77,47.61
23626,inf,inf,inf,inf
23628,90.12,100.78,20.55,0.08
23637,inf,inf,inf,inf
23640,inf,inf,inf,inf
23641,inf,inf,inf,inf
23642,inf,inf,inf,inf
23643,inf,inf,inf,inf
23653,inf,inf,inf,inf
23654,106.97,75.28,64.8,29.57
23656,inf,inf,inf,inf
23657,inf,inf,inf,inf
23662,inf,inf,inf,inf
23665,73.21,86.96,39.08,53.61
23667,inf,inf,inf,inf
23673,96.66,73.26,180.9,48.13
23675,inf,inf,inf,inf
23680,inf,inf,inf,inf
23683,55.53,94.33,70.51,111.16
23687,inf,inf,inf,inf
23690,inf,inf,inf,inf
23694,inf,inf,inf,inf
23697,inf,inf,inf,inf
23702,inf,inf,inf,inf
23707,inf,inf,inf,inf
23708,inf,inf,inf,inf
23715,inf,inf,inf,inf
23718,inf,inf,inf,inf
23719,inf,inf,inf,inf
23734,inf,inf,inf,inf
23736,inf,inf,inf,inf
23739,inf,inf,inf,inf
23744,inf,inf,inf,inf
23751,inf,inf,inf,inf
23755,inf,inf,inf,inf
23756,inf,inf,inf,inf
23757,86.04,83.48,22.84,53.12
23758,inf,inf,inf,inf
23759,inf,inf,inf,inf
23762,inf,inf,inf,inf
23768,67.25,65.07,15.88,9.2
23774,105.12,64.92,97.2,38.79
23775,inf,inf,inf,inf
23778,inf,inf,inf,inf
23783,inf,inf,inf,inf
23785,inf,inf,inf,inf
23792,75.87,90.45,12.99,13.42
23794,inf,inf,inf,inf
23795,inf,inf,inf,inf
23796,84.74,64.29,13.99,34.82
23798,inf,inf,inf,inf
23799,inf,inf,inf,inf
23801,94.82,77.81,52.71,25.76
23802,inf,inf,inf,inf
23803,inf,inf,inf,inf
23804,inf,inf,inf,inf
23808,inf,inf,inf,inf
23814,inf,inf,inf,inf
23815,27.61,23.4,162.07,109.97
23819,inf,inf,inf,inf
23824,inf,inf,inf,inf
23827,inf,inf,inf,inf
23834,inf,inf,inf,inf
23835,inf,inf,inf,inf
23836,81.52,85.1,11.4,3.06
23840,100.85,79.89,38.03,29.92
23842,inf,inf,inf,inf
23843,105.4,74.26,13.22,62.95
23844,inf,inf,inf,inf
23845,inf,inf,inf,inf
23846,inf,inf,inf,inf
23849,inf,inf,inf,inf
23850,inf,inf,inf,inf
23851,inf,inf,inf,inf
23853,79.58,90.48,8.66,1.89
23856,inf,inf,inf,inf
23858,96.97,89.28,1.49,15.31
23861,inf,inf,inf,inf
23862,inf,inf,inf,inf
23870,inf,inf,inf,inf
23871,inf,inf,inf,inf
23874,71.84,66.71,19.55,40.53
23876,inf,inf,inf,inf
23879,83.94,87.0,20.74,13.13
23882,inf,inf,inf,inf
23886,inf,inf,inf,inf
23887,inf,inf,inf,inf
23890,inf,inf,inf,inf
23893,inf,inf,inf,inf
23897,inf,inf,inf,inf
23899,inf,inf,inf,inf
23905,inf,inf,inf,inf
23909,inf,inf,inf,inf
23910,inf,inf,inf,inf
23913,inf,inf,inf,inf
23916,inf,inf,inf,inf
23917,70.54,77.93,14.6,16.98
23921,inf,inf,inf,inf
23925,inf,inf,inf,inf
23926,inf,inf,inf,inf
23927,84.95,97.0,31.22,43.29
23928,inf,inf,inf,inf
23932,inf,inf,inf,inf
23933,109.0,96.34,1.75,7.88
23935,inf,inf,inf,inf
23938,59.6,64.31,82.05,75.01
23939,inf,inf,inf,inf
23941,inf,inf,inf,inf
23948,78.03,84.24,30.6,28.22
23952,inf,inf,inf,inf
23953,58.0,88.98,46.26,14.55
23955,inf,inf,inf,inf
