,äÓñ{ïœêîÇÃÇ›,+ê›íËâ∑ìx,+ãÛí≤â“ì≠éûä‘,ëSïœêîÇ†ÇË
1190,1.2,0.82,3.56,24.23
1194,inf,inf,inf,inf
1195,inf,inf,inf,inf
1198,inf,inf,inf,inf
1199,inf,inf,inf,inf
1202,inf,inf,inf,inf
1205,inf,inf,inf,inf
1208,65.96,73.27,38.53,26.31
1211,3.67,0.39,5.76,6.64
1219,inf,inf,inf,inf
1224,inf,inf,inf,inf
1230,inf,inf,inf,inf
1231,inf,inf,inf,inf
1234,inf,inf,inf,inf
1237,inf,inf,inf,inf
1238,inf,inf,inf,inf
1241,inf,inf,inf,inf
1243,inf,inf,inf,inf
1244,inf,inf,inf,inf
1246,inf,inf,inf,inf
1252,inf,inf,inf,inf
1255,inf,inf,inf,inf
1263,inf,inf,inf,inf
1265,inf,inf,inf,inf
1268,inf,inf,inf,inf
1270,inf,inf,inf,inf
1273,inf,inf,inf,inf
1274,inf,inf,inf,inf
1275,inf,inf,inf,inf
1277,inf,inf,inf,inf
1285,inf,inf,inf,inf
1292,inf,inf,inf,inf
1294,inf,inf,inf,inf
1298,inf,inf,inf,inf
1300,inf,inf,inf,inf
1301,inf,inf,inf,inf
1308,inf,inf,inf,inf
1313,inf,inf,inf,inf
1317,inf,inf,inf,inf
1322,inf,inf,inf,inf
1329,70.45,65.65,52.22,48.13
1330,13.23,13.03,24.87,19.85
1337,inf,inf,inf,inf
1339,93.22,88.7,10.98,20.38
1341,inf,inf,inf,inf
1342,inf,inf,inf,inf
1345,inf,inf,inf,inf
1349,inf,inf,inf,inf
1367,inf,inf,inf,inf
1369,inf,inf,inf,inf
1373,inf,inf,inf,inf
1376,0.41,7.09,150.76,131.93
1377,34.33,36.35,10.67,7.0
1380,31.36,29.85,15.02,9.8
1388,inf,inf,inf,inf
1393,inf,inf,inf,inf
1399,inf,inf,inf,inf
1400,89.8,84.96,49.25,47.01
1403,37.31,36.11,14.17,15.24
1405,25.85,22.43,13.96,10.52
1407,7.75,8.54,1.87,8.1
1408,60.52,60.13,53.1,54.1
1409,inf,inf,inf,inf
1414,inf,inf,inf,inf
1416,inf,inf,inf,inf
1422,inf,inf,inf,inf
1423,inf,inf,inf,inf
1430,7.48,12.0,6.5,25.65
1431,26.78,29.44,15.6,4.42
1436,inf,inf,inf,inf
1438,inf,inf,inf,inf
1439,inf,inf,inf,inf
1444,inf,inf,inf,inf
1445,inf,inf,inf,inf
1448,inf,inf,inf,inf
1452,inf,inf,inf,inf
1453,inf,inf,inf,inf
1455,inf,inf,inf,inf
1456,inf,inf,inf,inf
1457,inf,inf,inf,inf
1458,inf,inf,inf,inf
1461,inf,inf,inf,inf
