列1,曜日,外気温度,Ｔｅ設定,Ｔｃ設定,Ｔｅ平均値,Ｔｃ平均値,室外機運転時間,消費電力量,積算冷房能力,積算暖房能力,COP
2022/7/28 16:00,木曜日,34,5,Ｍ,0,37.8,60,2.9,5,0,1.7
2022/7/28 17:00,木曜日,32,5,Ｍ,8.3,37.2,60,2.8,8.5,0,3.0
2022/7/28 18:00,木曜日,31,5,Ｍ,8.3,36.4,60,2.7,8.3,0,3.1
2022/7/28 19:00,木曜日,30,5,Ｍ,-0.9,38.5,60,1.5,2.1,0,1.4
2022/7/28 20:00,木曜日,29,5,Ｍ,-0.2,39,60,1.9,3.6,0,1.9
2022/7/28 21:00,木曜日,27,5,Ｍ,-0.1,37.7,60,1.5,2.3,0,1.5
2022/7/29 8:00,金曜日,31,4,Ｍ,7.1,37.5,14,0.5,1.2,0,2.4
2022/7/29 9:00,金曜日,34,4,Ｍ,7.4,36.1,60,2.5,6.4,0,2.6
2022/7/29 10:00,金曜日,35,4,Ｍ,7.3,37.8,60,2.7,6.4,0,2.4
2022/7/29 11:00,金曜日,35,4,Ｍ,7.3,37.9,19,0.9,1.7,0,1.9
2022/7/29 14:00,金曜日,35,4,Ｍ,5.9,41.7,51,3.9,7.5,0,1.9
2022/7/29 15:00,金曜日,36,4,Ｍ,5.9,39.9,60,2.8,6.4,0,2.3
2022/7/29 16:00,金曜日,34,4,Ｍ,6.1,39.9,60,3,7.6,0,2.5
2022/7/29 17:00,金曜日,33,5,Ｍ,7.1,40,60,4.2,9.5,0,2.3
2022/7/29 18:00,金曜日,31,5,Ｍ,8.4,36.7,60,2.7,8.1,0,3.0
2022/7/29 19:00,金曜日,30,5,Ｍ,8.2,35.9,60,2.7,8.3,0,3.1
2022/7/29 20:00,金曜日,29,5,Ｍ,-0.1,37.2,60,1.4,2.3,0,1.6
2022/7/29 21:00,金曜日,30,5,Ｍ,2,36.1,60,1.5,3,0,2.0
2022/7/31 10:00,日曜日,37,3,Ｍ,8.6,41.1,16,0.8,2.1,0,2.6
2022/7/31 11:00,日曜日,38,3,Ｍ,6.2,40.5,60,3,6.7,0,2.2
2022/7/31 12:00,日曜日,38,3,Ｍ,5.8,40.7,40,1.8,3.3,0,1.8
2022/7/31 16:00,日曜日,35,3,Ｍ,6.2,40.4,32,1.4,3.3,0,2.4
2022/7/31 19:00,日曜日,33,3,Ｍ,4.2,38.9,41,2.3,5,0,2.2
