列1,曜日,外気温度,Ｔｅ設定,Ｔｃ設定,Ｔｅ平均値,Ｔｃ平均値,室外機運転時間,消費電力量,積算冷房能力,積算暖房能力,COP
2022/7/28 6:00,木曜日,29,6,Ｍ,11.9,35.7,20,1,4.5,0,4.5
2022/7/28 7:00,木曜日,30,5,Ｍ,5.4,35.3,29,1.2,4.6,0,3.8
2022/7/28 8:00,木曜日,29,5,Ｍ,5,35.5,33,1.4,4.6,0,3.3
2022/7/28 9:00,木曜日,32,5,Ｍ,7.1,35.8,45,1.9,5.9,0,3.1
2022/7/28 10:00,木曜日,32,5,Ｍ,5.2,38.9,36,2.5,6.9,0,2.8
2022/7/28 11:00,木曜日,33,4,Ｍ,7,37.8,39,1.9,5.8,0,3.1
2022/7/28 12:00,木曜日,34,4,Ｍ,4.7,38.2,46,2.1,6.1,0,2.9
2022/7/28 13:00,木曜日,35,4,Ｍ,5.7,38.7,36,1.7,4.9,0,2.9
2022/7/28 14:00,木曜日,34,4,Ｍ,4.7,39.9,33,2.2,5.2,0,2.4
2022/7/28 15:00,木曜日,34,5,Ｍ,7.5,38.1,47,2.1,5.5,0,2.6
2022/7/28 16:00,木曜日,33,5,Ｍ,7.5,36.9,60,2.5,6.9,0,2.8
2022/7/28 17:00,木曜日,31,5,Ｍ,6.4,35.6,51,1.7,5.2,0,3.1
2022/7/28 18:00,木曜日,29,4,Ｍ,6.6,36.1,14,0.6,2,0,3.3
2022/7/28 19:00,木曜日,29,4,Ｍ,6.5,34.1,60,2.4,7.1,0,3.0
2022/7/29 6:00,金曜日,26,6,Ｍ,7.3,33.8,18,0.5,1.8,0,3.6
2022/7/29 7:00,金曜日,28,5,Ｍ,3.8,34.7,22,0.6,2.3,0,3.8
2022/7/29 8:00,金曜日,30,5,Ｍ,6.7,35.7,45,1.3,4.8,0,3.7
2022/7/29 9:00,金曜日,32,5,Ｍ,8.4,35.6,60,2.5,8.1,0,3.2
2022/7/29 10:00,金曜日,33,4,Ｍ,5.8,40.2,34,2.7,7.7,0,2.9
2022/7/29 11:00,金曜日,35,4,Ｍ,5.4,39.5,55,2.7,7.6,0,2.8
2022/7/29 12:00,金曜日,35,4,Ｍ,3.2,40.5,40,2,5.4,0,2.7
2022/7/29 13:00,金曜日,36,4,Ｍ,6.6,41.8,57,4.1,11,0,2.7
2022/7/29 14:00,金曜日,35,4,Ｍ,6.8,40.6,37,2.1,6,0,2.9
2022/7/29 15:00,金曜日,34,4,Ｍ,6,39,53,2.4,6.4,0,2.7
2022/7/29 16:00,金曜日,34,4,Ｍ,5.5,39.1,45,2.2,6.5,0,3.0
2022/7/29 17:00,金曜日,33,5,Ｍ,5.2,39.9,38,2.6,6.9,0,2.7
2022/7/29 18:00,金曜日,30,5,Ｍ,7.1,35.6,51,2.2,6.9,0,3.1
2022/7/29 19:00,金曜日,29,5,Ｍ,7.2,32.4,60,1.9,4.1,0,2.2
2022/7/29 20:00,金曜日,29,4,Ｍ,4.7,36.4,38,1.1,3.3,0,3.0
2022/7/29 21:00,金曜日,29,4,Ｍ,4.9,35.4,37,0.8,2.3,0,2.9
2022/7/30 9:00,土曜日,34,5,Ｍ,9.2,40.5,57,4.3,14.2,0,3.3
2022/7/30 10:00,土曜日,35,4,Ｍ,7.2,42,60,4.6,15.2,0,3.3
2022/7/30 11:00,土曜日,37,4,Ｍ,5.7,44,60,5.5,16.4,0,3.0
2022/7/30 12:00,土曜日,37,4,Ｍ,5.8,44.8,60,5.7,16.5,0,2.9
2022/7/30 13:00,土曜日,36,4,Ｍ,7.2,40.3,60,3.1,8.3,0,2.7
2022/7/30 14:00,土曜日,34,4,Ｍ,6.6,40.5,60,3.6,9.7,0,2.7
2022/7/30 15:00,土曜日,35,4,Ｍ,6.9,40,60,3.3,8.7,0,2.6
2022/7/30 16:00,土曜日,34,4,Ｍ,7.3,38.6,60,2.8,8.1,0,2.9
2022/7/30 17:00,土曜日,32,4,Ｍ,6.5,38.2,60,3.5,9.4,0,2.7
