列1,曜日,外気温度,Ｔｅ設定,Ｔｃ設定,Ｔｅ平均値,Ｔｃ平均値,室外機運転時間,消費電力量,積算冷房能力,積算暖房能力,ＣＯＰ
2022/7/28 20:00,木曜日,30,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/28 21:00,木曜日,28,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/28 22:00,木曜日,28,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/28 23:00,木曜日,28,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/29 0:00,金曜日,28,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/29 1:00,金曜日,28,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/29 2:00,金曜日,27,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/29 3:00,金曜日,26,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/29 4:00,金曜日,26,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/29 5:00,金曜日,26,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/29 6:00,金曜日,31,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/29 7:00,金曜日,32,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/29 8:00,金曜日,33,5,Ｍ,1.5,37.3,56,1.3,3.5,0,2.7
2022/7/29 9:00,金曜日,35,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/29 10:00,金曜日,35,4,Ｍ,-1.9,37.2,47,1.1,2.2,0,2.0
2022/7/29 11:00,金曜日,36,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/29 12:00,金曜日,36,4,Ｍ,-0.1,38.4,50,1.3,2.6,0,2.0
2022/7/29 13:00,金曜日,35,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/29 14:00,金曜日,36,4,Ｍ,2.3,38.3,56,1.5,3.3,0,2.2
2022/7/29 15:00,金曜日,35,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/29 16:00,金曜日,34,4,Ｍ,2.1,37.1,56,1.4,3.2,0,2.3
2022/7/29 17:00,金曜日,33,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/29 18:00,金曜日,32,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/29 19:00,金曜日,30,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/29 20:00,金曜日,30,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/29 21:00,金曜日,30,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/29 22:00,金曜日,29,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/29 23:00,金曜日,29,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/30 0:00,土曜日,29,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/30 1:00,土曜日,29,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/30 2:00,土曜日,29,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/30 3:00,土曜日,29,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/30 4:00,土曜日,29,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/30 5:00,土曜日,29,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/30 6:00,土曜日,32,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/30 7:00,土曜日,36,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/30 8:00,土曜日,35,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/30 9:00,土曜日,36,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/30 10:00,土曜日,37,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/30 11:00,土曜日,36,3,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/30 12:00,土曜日,36,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/30 13:00,土曜日,36,3,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/30 14:00,土曜日,35,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/30 15:00,土曜日,35,3,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/30 16:00,土曜日,34,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/30 17:00,土曜日,33,3,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/30 18:00,土曜日,32,3,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/30 19:00,土曜日,32,3,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/30 20:00,土曜日,31,3,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/30 21:00,土曜日,31,3,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/30 22:00,土曜日,30,3,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/30 23:00,土曜日,31,3,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/31 0:00,日曜日,30,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/31 1:00,日曜日,30,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/31 2:00,日曜日,30,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/31 3:00,日曜日,29,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/31 4:00,日曜日,29,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/31 5:00,日曜日,30,5,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/31 6:00,日曜日,32,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/31 7:00,日曜日,35,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/31 8:00,日曜日,37,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/31 9:00,日曜日,36,3,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/31 10:00,日曜日,38,3,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/31 11:00,日曜日,38,3,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/31 12:00,日曜日,38,3,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/31 13:00,日曜日,37,3,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/31 14:00,日曜日,36,3,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/31 15:00,日曜日,36,3,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/31 16:00,日曜日,35,3,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/31 17:00,日曜日,35,3,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/31 18:00,日曜日,35,3,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/31 19:00,日曜日,33,3,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/31 20:00,日曜日,33,3,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/31 21:00,日曜日,32,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/31 22:00,日曜日,32,4,Ｍ,0,0,0,0,0,0,#DIV/0!
2022/7/31 23:00,日曜日,30,4,Ｍ,0,0,0,0,0,0,#DIV/0!
