ì˙éû,ã§ópïî,êÍóLïî,çáåv,EHPK-1,EHPK-2,GHEX-1,GHEX-2,GHEX-3,GHEX-4,EHP1-1,EHP1-2,EHP1-3,EHP2-3,EHP2-4,EHP3-1,EHP3-2,EHP3-3,EHP3-4,EHP4-1,EHP4-3,EHP4-5,EHP4-6
2018/4/1,7,59,66,0,1,2,1,1,2,6,10,24,2,4,0,0,2,4,3,0,3,1
2018/4/2,7,86,93,0,1,1,2,2,1,5,12,23,2,8,0,0,15,15,3,0,2,1
2018/4/3,5,89,94,0,1,1,1,1,1,10,5,24,3,10,0,0,16,14,3,0,3,1
2018/4/4,6,92,98,0,1,2,1,1,1,4,5,24,3,11,3,5,13,15,3,1,2,3
2018/4/5,10,95,105,0,1,2,4,1,2,10,6,24,1,11,9,0,15,14,3,0,2,0
2018/4/6,7,97,104,0,2,1,1,2,1,10,3,23,2,11,7,5,13,14,3,0,3,3
2018/4/7,5,72,77,0,1,1,1,1,1,4,3,24,2,3,0,4,11,14,3,0,4,0
2018/4/8,6,63,69,0,1,2,1,1,1,5,3,24,0,4,0,0,10,10,3,0,4,0
2018/4/9,10,88,98,0,1,1,4,1,3,4,9,24,1,6,7,0,16,16,3,0,2,0
2018/4/10,12,79,91,3,1,2,3,1,2,5,5,24,1,3,6,0,14,15,3,0,2,1
2018/4/11,11,93,104,5,1,2,1,1,1,4,11,24,4,8,7,0,14,15,3,0,3,0
2018/4/12,13,93,106,5,2,2,1,2,1,4,6,24,2,11,9,0,14,15,3,1,2,2
2018/4/13,9,89,98,4,1,1,1,1,1,5,9,24,1,8,9,0,14,15,2,0,2,0
2018/4/14,8,79,87,3,1,1,1,1,1,9,12,24,1,4,0,0,11,12,3,0,3,0
2018/4/15,10,52,62,3,1,2,1,1,2,5,10,23,0,3,0,0,2,4,3,0,2,0
2018/4/16,9,83,92,3,1,1,2,1,1,4,9,24,1,4,7,0,14,14,3,0,2,1
2018/4/17,21,86,107,4,1,2,11,2,1,5,13,24,1,4,2,3,14,15,3,0,2,0
2018/4/18,17,75,92,3,2,1,6,1,4,4,5,24,0,5,1,0,15,15,3,0,3,0
2018/4/19,12,86,98,4,1,2,3,1,1,5,6,24,1,7,8,0,15,14,3,0,2,1
2018/4/20,12,90,102,7,1,1,1,1,1,4,3,24,1,9,8,4,15,15,3,0,2,2
2018/4/21,11,65,76,6,1,1,1,1,1,5,3,23,2,4,0,0,10,12,3,0,3,0
2018/4/22,11,54,65,3,1,2,1,2,2,4,3,24,1,7,0,0,3,4,3,1,2,2
2018/4/23,9,86,95,4,1,1,1,1,1,5,3,24,1,10,9,0,13,15,3,0,2,1
2018/4/24,15,94,109,8,2,2,1,1,1,4,2,23,0,12,9,8,14,15,3,0,3,1
2018/4/25,11,91,102,5,1,1,2,1,1,4,3,24,3,12,7,4,14,14,3,0,2,1
2018/4/26,12,101,113,5,1,2,1,1,2,5,5,24,3,11,7,10,15,15,3,1,2,0
2018/4/27,14,93,107,8,1,1,1,2,1,4,3,24,3,12,8,0,15,14,3,0,2,5
2018/4/28,8,87,95,3,1,1,1,1,1,7,3,24,1,4,9,8,11,13,3,1,3,0
2018/4/29,9,58,67,3,1,2,1,1,1,4,10,24,2,7,0,0,3,3,3,0,2,0
2018/4/30,8,78,86,3,1,1,1,1,1,4,4,23,1,4,0,5,11,13,8,1,2,2
2018/5/1,26,101,127,10,2,1,6,3,4,6,3,24,2,11,9,9,12,12,3,1,2,7
2018/5/2,17,117,134,10,1,3,1,1,1,6,10,24,10,13,9,8,11,12,3,0,3,8
2018/5/3,7,97,104,3,1,1,1,0,1,4,3,24,6,4,8,9,12,12,10,1,2,2
2018/5/4,10,90,100,4,1,2,1,1,1,4,3,24,2,11,0,10,11,12,2,1,2,8
2018/5/5,8,77,85,3,1,1,1,1,1,4,4,22,1,4,6,4,10,12,6,1,3,0
2018/5/6,7,56,63,3,1,1,0,1,1,9,6,24,2,5,0,0,2,3,3,0,2,0
2018/5/7,12,106,118,6,1,2,1,1,1,7,8,24,3,12,7,9,11,13,3,0,2,7
2018/5/8,10,81,91,4,2,1,1,1,1,9,3,24,1,3,8,2,11,12,3,0,2,3
2018/5/9,10,70,80,3,1,2,2,1,1,4,3,24,0,4,3,2,11,13,2,0,3,1
2018/5/10,9,77,86,4,1,1,1,1,1,9,7,24,1,4,3,0,11,13,3,0,2,0
2018/5/11,12,76,88,5,1,2,1,1,2,5,4,24,2,6,6,0,12,12,3,0,2,0
2018/5/12,6,84,90,3,1,1,0,1,0,7,7,24,1,3,8,4,11,12,3,1,3,0
2018/5/13,12,67,79,7,1,1,1,1,1,4,7,24,1,4,0,0,11,12,2,0,2,0
2018/5/14,21,104,125,10,2,2,4,1,2,6,9,24,2,11,6,9,12,12,3,1,2,7
2018/5/15,24,130,154,10,1,2,6,3,2,9,10,24,7,14,9,9,11,13,7,5,4,8
2018/5/16,27,131,158,11,1,2,7,4,2,6,5,24,13,13,9,10,12,14,6,6,4,9
2018/5/17,32,145,177,11,1,3,7,7,3,5,10,24,14,14,9,9,12,12,7,13,3,13
2018/5/18,36,164,200,13,1,3,8,7,4,10,14,24,14,14,11,11,12,12,12,12,9,9
2018/5/19,14,123,137,9,1,2,1,0,1,9,10,24,2,12,10,6,11,13,12,0,13,1
2018/5/20,9,73,82,4,1,1,1,1,1,10,8,24,1,9,0,0,4,6,3,4,4,0
2018/5/21,23,128,151,11,2,2,3,2,3,4,10,23,12,11,10,9,11,12,3,9,6,8
2018/5/22,22,134,156,11,1,3,4,1,2,4,11,24,7,13,9,10,11,13,3,11,7,11
2018/5/23,17,122,139,11,1,2,1,1,1,4,6,24,6,14,8,10,11,13,2,13,3,8
2018/5/24,19,140,159,11,1,3,1,1,2,7,11,23,10,14,6,10,12,12,4,11,7,13
2018/5/25,26,147,173,12,1,3,3,4,3,5,12,24,14,12,9,10,16,15,3,11,7,9
2018/5/26,15,108,123,10,1,1,1,1,1,4,8,24,10,5,8,10,11,12,9,0,2,5
2018/5/27,13,87,100,6,2,2,1,1,1,10,10,24,1,13,0,0,3,3,10,4,5,4
2018/5/28,19,146,165,12,1,2,1,1,2,7,12,24,10,14,11,10,10,13,3,13,8,11
2018/5/29,25,144,169,11,1,3,3,4,3,12,12,24,10,14,10,9,11,12,3,12,4,11
2018/5/30,20,130,150,12,1,3,1,1,2,6,9,24,9,14,11,9,12,12,6,0,7,11
2018/5/31,18,120,138,12,1,2,1,1,1,4,8,24,11,12,11,10,11,12,2,4,2,9
2018/6/1,23,133,156,12,1,3,4,1,2,8,5,24,8,13,8,14,12,12,7,9,2,11
2018/6/2,16,114,130,10,2,1,1,1,1,11,11,24,11,5,0,12,10,12,9,0,2,7
2018/6/3,9,80,89,3,1,2,1,1,1,11,8,24,9,6,0,5,2,4,7,0,2,2
2018/6/4,35,162,197,12,1,3,8,7,4,7,13,24,15,14,11,13,12,14,5,13,10,11
2018/6/5,33,160,193,12,2,4,6,6,3,8,15,24,16,12,10,13,11,13,5,11,11,11
2018/6/6,20,153,173,12,1,3,1,1,2,14,12,24,17,10,9,13,12,12,4,12,3,11
2018/6/7,31,153,184,11,1,5,6,5,3,7,12,24,16,13,9,13,11,13,8,11,7,9
2018/6/8,35,161,196,12,2,3,8,6,4,4,15,24,14,15,11,14,12,12,8,11,9,12
2018/6/9,16,124,140,11,1,1,1,1,1,11,11,24,12,11,3,14,11,12,11,0,4,0
2018/6/10,8,79,87,3,1,2,0,1,1,5,3,24,2,10,0,4,3,4,4,11,2,7
2018/6/11,16,139,155,9,2,2,1,1,1,4,8,24,15,13,11,13,12,12,5,6,7,9
2018/6/12,17,154,171,10,1,3,1,1,1,5,12,24,15,12,11,13,11,13,12,9,8,9
2018/6/13,19,157,176,12,1,2,1,1,2,9,14,24,14,12,9,13,12,12,13,10,4,11
2018/6/14,17,147,164,10,1,3,1,1,1,9,10,24,13,13,11,13,12,12,8,10,2,10
2018/6/15,13,123,136,6,2,2,1,1,1,4,3,24,14,12,9,12,11,12,3,10,2,7
2018/6/16,8,83,91,3,1,1,1,1,1,4,3,24,3,4,8,10,10,12,3,0,2,0
2018/6/17,9,60,69,3,1,2,1,1,1,10,2,24,1,3,0,4,3,4,7,0,2,0
2018/6/18,13,112,125,8,1,1,1,1,1,4,8,24,10,13,10,13,11,12,3,0,2,2
2018/6/19,26,140,166,11,1,2,7,3,2,4,13,24,14,15,10,12,11,12,7,6,4,8
2018/6/20,19,127,146,12,2,2,1,1,1,4,10,24,11,10,10,12,11,12,8,9,3,3
2018/6/21,18,135,153,11,1,3,1,1,1,5,12,24,11,13,10,14,12,12,7,7,2,6
2018/6/22,34,156,190,11,1,3,9,7,3,5,15,24,14,14,10,13,12,12,11,10,7,9
2018/6/23,16,101,117,11,1,1,1,1,1,10,7,24,2,5,0,9,11,13,5,8,5,2
2018/6/24,21,61,82,13,2,2,1,2,1,9,4,13,1,3,1,6,3,6,4,7,2,2
2018/6/25,42,155,197,13,1,7,9,9,3,6,13,17,16,15,11,13,12,12,12,11,9,8
2018/6/26,44,168,212,12,1,8,10,9,4,7,13,24,19,12,10,15,12,12,12,12,10,10
2018/6/27,55,172,227,13,1,10,11,11,9,16,10,24,14,13,10,14,12,12,9,11,13,14
2018/6/28,56,165,221,12,1,10,12,11,10,4,14,24,15,14,10,13,12,12,12,11,13,11
2018/6/29,55,172,227,12,2,10,10,11,10,12,11,24,15,15,11,14,12,12,13,12,10,11
2018/6/30,16,148,164,10,2,1,1,1,1,4,11,24,3,13,10,14,11,12,13,8,13,12
2018/7/1,13,112,125,7,1,2,1,1,1,4,10,24,10,12,0,4,3,6,7,11,12,9
2018/7/2,61,177,238,13,7,9,11,11,10,10,11,24,16,15,10,14,12,12,15,11,12,15
2018/7/3,59,175,234,12,6,11,10,10,10,4,14,24,14,15,11,14,13,13,16,14,12,11
2018/7/4,58,178,236,13,2,10,12,11,10,6,16,24,15,15,9,14,12,13,13,13,14,14
2018/7/5,55,173,228,13,2,9,10,11,10,4,14,24,16,15,10,13,12,12,15,11,13,14
2018/7/6,23,160,183,12,2,4,3,1,1,7,11,24,14,15,6,14,11,12,15,12,10,9
2018/7/7,15,136,151,10,1,1,1,1,1,13,10,24,9,12,9,11,12,12,3,8,4,9
2018/7/8,15,124,139,11,1,1,1,0,1,16,9,24,13,11,0,5,2,4,7,8,9,16
2018/7/9,53,176,229,13,2,10,10,11,7,6,15,24,16,16,10,13,12,12,16,13,12,11
2018/7/10,56,178,234,13,5,11,10,10,7,6,14,24,16,16,10,13,11,13,16,13,12,14
2018/7/11,56,183,239,13,4,10,11,10,8,10,14,24,12,15,7,14,14,14,17,15,11,16
2018/7/12,53,173,226,12,3,8,10,10,10,4,14,24,15,16,9,13,13,13,15,15,14,8
2018/7/13,60,187,247,13,3,11,11,12,10,10,14,24,14,16,11,14,12,12,16,13,17,14
2018/7/14,17,156,173,10,4,1,0,1,1,4,11,24,12,13,10,13,12,12,11,11,12,11
2018/7/15,13,116,129,8,1,1,1,1,1,8,10,24,11,13,0,4,2,4,3,10,11,16
2018/7/16,12,160,172,7,1,2,1,0,1,8,11,24,8,13,6,13,12,13,11,19,9,13
2018/7/17,39,186,225,13,5,5,6,5,5,14,13,24,16,16,9,13,11,12,16,13,14,15
2018/7/18,34,179,213,13,1,4,5,6,5,4,15,24,14,16,11,13,11,12,16,14,13,16
2018/7/19,29,178,207,13,1,5,3,4,3,4,15,24,14,16,9,13,12,14,17,16,14,10
2018/7/20,36,188,224,13,1,6,6,6,4,4,15,24,15,15,11,13,12,13,18,17,17,14
2018/7/21,17,171,188,11,1,2,1,1,1,14,10,24,12,13,10,14,12,12,11,12,12,15
2018/7/22,15,118,133,10,1,1,1,1,1,12,11,24,12,16,0,4,2,4,8,9,2,14
2018/7/23,26,178,204,13,1,3,3,3,3,7,14,24,14,14,11,13,12,13,17,13,14,12
2018/7/24,53,187,240,13,1,10,10,10,9,14,15,24,14,16,9,14,12,13,17,12,12,15
2018/7/25,53,190,243,13,1,9,12,12,6,13,12,24,17,14,12,13,12,13,16,13,14,17
2018/7/26,50,188,238,12,1,11,10,10,6,13,15,24,16,17,10,14,12,13,14,12,12,16
2018/7/27,47,176,223,12,1,9,10,10,5,13,12,24,12,14,10,13,12,12,17,12,15,10
2018/7/28,15,131,146,8,2,2,1,1,1,11,8,24,3,14,10,12,9,11,3,6,8,12
2018/7/29,12,122,134,7,1,1,1,1,1,13,10,24,10,12,0,4,3,4,4,11,12,15
2018/7/30,51,175,226,13,1,11,10,10,6,12,15,24,12,15,4,13,11,12,14,15,13,15
2018/7/31,52,185,237,13,1,10,10,11,7,14,14,24,14,15,10,13,12,12,16,13,15,13
2018/8/1,53,181,234,13,1,10,11,12,6,8,15,24,14,15,8,13,12,13,18,13,14,14
2018/8/2,51,180,231,13,1,11,10,10,6,7,13,24,15,15,11,13,11,12,17,13,14,15
2018/8/3,52,186,238,12,1,9,11,10,9,10,14,24,15,17,10,14,11,12,16,13,18,12
2018/8/4,14,151,165,9,1,2,1,1,0,4,10,24,11,14,4,13,12,13,16,7,11,12
2018/8/5,15,136,151,10,1,1,1,1,1,11,14,24,5,15,7,4,2,9,16,12,3,14
2018/8/6,55,183,238,13,1,10,10,10,11,6,15,24,15,15,10,14,12,13,18,13,14,14
2018/8/7,23,164,187,13,1,3,4,1,1,7,14,24,12,15,10,13,11,12,16,10,11,9
2018/8/8,36,161,197,12,2,7,6,4,5,12,12,24,11,13,9,13,12,13,16,11,9,6
2018/8/9,45,166,211,12,1,9,9,10,4,5,13,24,13,16,9,13,11,12,16,12,12,10
2018/8/10,58,179,237,15,1,11,11,11,9,9,14,24,14,15,10,13,12,13,17,13,15,10
2018/8/11,12,146,158,7,1,1,1,1,1,10,11,24,10,14,6,13,11,12,10,13,12,0
2018/8/12,13,87,100,7,1,2,1,1,1,4,2,24,2,13,0,4,3,4,9,11,2,9
2018/8/13,50,170,220,13,1,10,10,10,6,10,12,24,16,14,9,14,10,12,16,12,11,10
2018/8/14,52,172,224,13,1,9,11,10,8,12,8,24,14,14,10,13,12,13,15,11,13,13
2018/8/15,53,178,231,13,1,11,10,10,8,13,13,24,13,14,11,13,12,13,16,11,12,13
2018/8/16,55,173,228,13,1,10,12,10,9,7,14,24,13,15,9,14,12,12,16,13,13,11
2018/8/17,46,180,226,12,1,7,9,11,6,9,13,24,14,16,10,13,11,12,16,13,16,13
2018/8/18,11,139,150,6,1,2,1,0,1,10,10,24,4,8,8,15,11,12,8,8,13,8
2018/8/19,14,92,106,8,2,1,1,1,1,4,8,24,3,9,0,4,3,4,13,9,2,9
2018/8/20,41,162,203,13,1,4,10,9,4,10,13,24,11,14,5,14,12,12,12,12,11,12
2018/8/21,51,168,219,13,1,10,10,11,6,11,12,24,10,15,10,13,12,12,15,13,11,10
2018/8/22,51,166,217,11,1,10,10,10,9,6,11,24,11,15,9,14,12,12,19,12,7,14
2018/8/23,56,172,228,13,1,11,11,12,8,11,13,24,12,14,9,13,11,13,16,13,13,10
2018/8/24,52,177,229,12,1,10,10,10,9,9,14,24,11,15,9,14,12,13,18,12,14,12
2018/8/25,14,167,181,9,1,1,1,1,1,12,12,24,10,13,10,13,11,12,15,9,14,12
2018/8/26,13,134,147,8,1,1,1,1,1,12,12,24,12,17,0,4,3,4,15,8,11,12
2018/8/27,52,179,231,13,1,10,10,10,8,10,13,24,15,15,11,15,12,12,17,13,16,6
2018/8/28,56,183,239,13,1,11,10,10,11,8,13,24,14,14,9,13,11,13,16,13,20,15
2018/8/29,53,182,235,12,1,10,10,10,10,14,16,24,12,14,10,13,12,13,14,13,15,12
2018/8/30,58,176,234,13,2,10,10,11,12,5,15,24,14,15,12,13,11,12,17,14,11,13
2018/8/31,57,174,231,16,1,10,10,10,10,8,11,24,15,15,11,14,12,12,16,10,12,14
2018/9/1,15,127,142,10,1,1,1,1,1,11,10,24,4,13,7,12,12,13,10,2,6,3
2018/9/2,12,95,107,6,1,2,1,1,1,9,11,24,1,13,0,4,2,4,7,11,2,7
2018/9/3,33,161,194,13,1,6,4,5,4,5,13,24,13,11,10,13,12,12,15,13,10,10
2018/9/4,49,164,213,12,1,9,10,12,5,4,15,24,10,17,10,13,12,12,15,9,11,12
2018/9/5,53,170,223,13,1,11,10,10,8,5,14,24,13,15,9,14,12,13,16,13,12,10
2018/9/6,54,167,221,12,1,10,11,11,9,4,10,24,14,15,9,14,12,12,16,13,13,11
2018/9/7,55,163,218,13,1,10,10,11,10,8,11,24,14,16,9,13,12,12,15,10,10,9
2018/9/8,13,141,154,7,2,1,1,1,1,11,10,24,7,13,9,14,11,12,13,7,10,0
2018/9/9,14,114,128,8,1,2,1,1,1,13,11,24,11,15,0,4,3,4,8,10,2,9
2018/9/10,54,172,226,13,1,9,11,10,10,10,11,24,14,15,11,14,11,13,17,13,12,7
2018/9/11,20,151,171,11,1,4,2,1,1,4,11,24,13,14,9,13,11,12,15,10,7,8
2018/9/12,19,148,167,12,1,3,1,1,1,9,13,24,12,15,10,13,15,14,7,10,3,3
2018/9/13,28,146,174,12,1,5,4,3,3,6,11,24,12,14,10,13,12,12,12,5,8,7
2018/9/14,21,148,169,13,1,4,1,1,1,8,13,24,14,17,0,12,11,12,17,9,3,8
2018/9/15,11,103,114,6,1,1,1,1,1,7,6,24,1,8,0,11,12,13,9,8,2,2
2018/9/16,13,69,82,6,2,2,1,1,1,9,8,24,1,7,0,4,2,6,5,0,2,1
2018/9/17,12,89,101,7,1,1,1,1,1,12,4,24,1,6,0,4,7,8,11,6,2,4
2018/9/18,41,163,204,12,1,9,8,8,3,6,14,24,13,16,9,14,10,12,15,13,6,11
2018/9/19,25,155,180,12,1,4,5,1,2,7,11,24,10,15,9,13,13,13,14,12,5,9
2018/9/20,20,146,166,13,1,3,1,1,1,7,9,24,10,15,9,13,14,12,13,8,7,5
2018/9/21,17,122,139,10,1,2,1,1,2,4,8,24,7,13,7,12,11,12,13,2,5,4
2018/9/22,10,99,109,6,1,1,1,1,0,4,3,24,1,7,7,12,11,15,10,0,2,3
2018/9/23,13,74,87,7,1,2,1,1,1,12,2,24,2,3,0,4,5,12,7,0,3,0
2018/9/24,12,69,81,6,2,1,1,1,1,12,3,24,1,13,0,5,2,4,3,0,2,0
2018/9/25,21,143,164,12,1,4,1,1,2,4,10,24,13,13,0,13,12,12,15,9,10,8
2018/9/26,14,108,122,8,1,2,1,1,1,5,3,24,11,10,0,13,11,12,14,0,2,3
2018/9/27,12,107,119,7,1,1,1,1,1,4,3,24,6,13,6,10,12,14,7,0,2,6
2018/9/28,17,121,138,11,1,2,1,1,1,9,5,24,8,15,7,12,12,12,11,0,2,4
2018/9/29,11,92,103,5,1,2,1,1,1,5,5,24,5,3,4,12,12,12,8,0,2,0
2018/9/30,9,56,65,5,1,1,0,1,1,4,3,23,2,4,0,9,2,4,3,0,2,0
2018/10/1,43,145,188,13,2,6,10,9,3,7,8,24,11,17,8,9,14,12,14,6,7,8
2018/10/2,22,141,163,11,1,3,4,1,2,7,7,24,12,13,8,10,13,14,12,8,4,9
2018/10/3,17,129,146,11,1,2,1,1,1,7,13,24,10,14,0,10,12,12,9,9,2,7
2018/10/4,17,122,139,10,1,3,1,1,1,4,6,24,10,14,0,9,13,13,12,8,5,4
2018/10/5,17,116,133,11,1,2,1,1,1,7,4,24,8,15,0,9,14,12,11,2,7,3
2018/10/6,12,97,109,7,1,1,1,1,1,4,4,24,9,4,6,6,12,12,10,0,2,4
2018/10/7,13,97,110,7,1,2,1,1,1,10,14,24,2,13,0,0,2,4,11,1,5,11
2018/10/8,12,122,134,6,2,1,1,1,1,10,11,24,10,5,8,9,12,12,8,10,3,0
2018/10/9,21,136,157,13,1,3,1,1,2,6,11,24,9,14,5,10,12,12,15,9,2,7
2018/10/10,20,145,165,12,1,2,2,1,2,6,14,23,13,16,8,10,11,12,15,9,2,6
2018/10/11,18,131,149,11,1,3,1,1,1,5,7,24,11,13,9,10,11,13,15,6,2,5
2018/10/12,17,119,136,11,1,2,1,1,1,5,6,24,11,16,7,10,12,12,14,0,2,0
2018/10/13,12,74,86,7,1,2,1,0,1,4,5,24,0,3,0,9,10,12,3,0,2,2
2018/10/14,9,53,62,4,1,1,1,1,1,4,2,24,1,12,0,0,3,3,2,0,2,0
2018/10/15,15,93,108,8,2,2,1,1,1,4,5,23,6,13,0,8,11,13,7,0,2,1
2018/10/16,11,108,119,6,1,1,1,1,1,11,7,24,5,12,6,9,12,12,6,0,2,2
2018/10/17,13,103,116,7,1,2,1,1,1,7,3,24,4,12,8,8,11,11,3,0,2,10
2018/10/18,12,99,111,7,1,1,1,1,1,7,3,24,4,11,4,9,12,13,8,0,2,2
2018/10/19,12,94,106,7,1,1,1,1,1,7,3,24,3,11,0,9,11,12,4,0,10,0
2018/10/20,9,89,98,3,1,2,1,1,1,4,5,23,1,3,6,8,12,13,10,0,2,2
2018/10/21,8,47,55,3,1,1,1,1,1,4,2,23,1,5,0,0,2,4,3,0,3,0
2018/10/22,12,94,106,5,2,2,1,1,1,6,3,23,1,10,10,9,12,12,6,0,2,0
2018/10/23,11,88,99,5,1,1,1,1,2,4,3,24,0,4,0,9,12,13,4,0,12,3
2018/10/24,12,90,102,6,1,2,1,1,1,4,3,23,2,8,9,8,12,13,3,0,2,3
2018/10/25,11,86,97,6,1,1,1,1,1,4,3,24,3,9,8,5,11,13,4,0,2,0
2018/10/26,12,100,112,6,1,2,1,1,1,7,3,23,6,10,0,9,12,12,6,0,12,0
2018/10/27,9,74,83,3,2,1,1,1,1,5,2,24,1,4,0,8,11,12,5,0,2,0
2018/10/28,8,47,55,3,1,1,1,1,1,5,3,23,1,4,0,0,2,4,3,0,2,0
2018/10/29,13,101,114,7,1,2,1,1,1,7,4,24,5,12,8,5,12,12,5,0,7,0
2018/10/30,11,101,112,6,1,1,1,1,1,5,3,23,5,10,5,10,12,12,3,0,11,2
2018/10/31,11,88,99,5,1,2,1,1,1,4,5,24,6,7,3,9,12,12,3,0,2,1
2018/11/1,9,80,89,4,1,1,1,1,1,6,3,24,4,6,0,9,11,12,3,0,2,0
2018/11/2,10,85,95,4,1,2,1,1,1,5,3,24,1,10,5,9,12,12,2,0,2,0
2018/11/3,9,80,89,3,2,1,1,1,1,9,8,24,0,3,8,0,10,12,3,0,3,0
2018/11/4,8,52,60,3,1,1,1,1,1,8,4,24,1,4,0,0,2,4,3,0,2,0
2018/11/5,9,86,95,3,1,2,1,1,1,5,18,24,0,4,0,6,12,12,3,0,2,0
2018/11/6,10,85,95,5,1,1,1,1,1,5,3,24,5,7,0,9,10,12,3,0,3,4
2018/11/7,11,85,96,5,1,2,1,1,1,4,3,24,2,10,0,10,12,13,2,0,2,3
2018/11/8,8,86,94,3,1,1,1,1,1,6,6,24,1,5,0,10,13,13,3,0,2,3
2018/11/9,12,86,98,5,2,2,1,1,1,9,7,24,1,8,0,8,11,12,3,0,3,0
2018/11/10,8,80,88,3,1,1,1,1,1,5,3,23,1,4,5,7,11,12,3,0,2,4
2018/11/11,8,50,58,3,1,1,1,1,1,9,3,24,0,3,0,0,3,4,2,0,2,0
2018/11/12,10,75,85,4,1,2,1,1,1,4,3,24,0,6,0,9,11,12,3,0,3,0
2018/11/13,9,85,94,3,1,2,1,1,1,4,3,24,1,7,5,5,10,13,3,0,10,0
2018/11/14,9,71,80,4,1,1,1,1,1,4,3,24,1,3,0,7,11,13,3,0,2,0
2018/11/15,10,82,92,3,2,2,1,1,1,4,7,23,0,4,0,7,12,12,2,0,11,0
2018/11/16,8,93,101,3,1,1,1,1,1,8,10,24,1,3,0,8,11,12,3,0,13,0
2018/11/17,9,81,90,3,1,2,1,1,1,4,3,24,7,4,4,2,11,12,3,0,7,0
2018/11/18,8,59,67,3,1,1,1,1,1,10,11,24,2,3,0,0,2,3,2,0,2,0
2018/11/19,9,81,90,3,1,2,1,1,1,6,3,24,2,4,0,5,9,13,3,0,12,0
2018/11/20,9,94,103,3,2,1,1,1,1,4,9,24,14,3,0,2,12,12,3,0,11,0
2018/11/21,9,81,90,3,1,2,1,1,1,4,11,24,2,4,0,7,11,13,2,0,3,0
2018/11/22,8,82,90,3,1,1,1,1,1,5,9,24,2,4,0,1,12,12,3,0,10,0
2018/11/23,6,34,40,2,1,1,1,0,1,3,2,16,2,2,0,0,2,3,2,0,2,0
2018/11/24,21,110,131,4,2,11,1,1,2,12,13,24,11,5,0,0,9,12,8,8,7,1
2018/11/25,10,97,107,4,1,2,1,1,1,4,19,24,11,5,1,1,5,6,8,10,2,1
2018/11/26,27,97,124,8,2,6,4,3,4,6,14,24,6,5,0,1,11,12,3,10,4,1
2018/11/27,24,111,135,7,1,6,3,3,4,10,18,23,13,4,0,1,12,13,3,2,11,1
2018/11/28,18,90,108,3,1,5,3,2,4,13,5,24,2,4,0,8,11,13,4,3,2,1
2018/11/29,26,93,119,3,2,7,5,2,7,12,3,24,3,4,0,4,12,12,3,2,12,2
2018/11/30,28,84,112,8,1,6,4,3,6,13,3,24,3,4,0,7,10,12,3,2,2,1
2018/12/1,12,102,114,3,2,2,1,2,2,11,5,24,10,4,0,2,11,11,3,9,11,1
2018/12/2,10,102,112,4,1,2,1,1,1,13,11,24,2,9,0,0,3,4,7,10,10,9
2018/12/3,25,84,109,8,2,6,3,2,4,8,13,24,3,5,0,0,10,13,3,2,2,1
2018/12/4,18,95,113,3,1,5,4,1,4,5,13,24,3,4,0,7,11,13,3,2,9,1
2018/12/5,9,95,104,3,1,2,1,1,1,12,4,24,2,4,0,6,11,13,3,3,12,1
2018/12/6,44,85,129,8,2,9,10,4,11,11,8,24,3,5,0,1,13,12,3,2,2,1
2018/12/7,23,94,117,4,1,6,4,3,5,12,3,24,2,4,0,4,11,13,4,3,12,2
2018/12/8,10,93,103,3,2,2,1,1,1,12,4,24,9,5,0,0,10,6,8,7,7,1
2018/12/9,9,109,118,3,1,2,1,1,1,14,20,24,3,13,0,0,2,9,8,2,13,1
2018/12/10,54,117,171,12,2,9,10,10,11,12,15,24,12,7,0,0,11,12,8,3,10,3
2018/12/11,58,108,166,13,1,11,10,12,11,9,13,24,9,7,0,3,11,13,3,2,10,4
2018/12/12,56,153,209,13,2,10,11,10,10,14,21,24,12,9,0,11,10,12,10,10,12,8
2018/12/13,57,124,181,13,1,9,11,11,12,12,14,24,14,10,0,6,11,12,7,2,11,1
2018/12/14,57,127,184,15,2,10,10,10,10,12,20,24,14,13,0,2,11,13,4,2,11,1
2018/12/15,10,122,132,3,1,2,1,2,1,11,3,24,10,14,0,0,8,11,11,9,9,12
2018/12/16,13,125,138,7,2,1,1,1,1,12,16,23,3,15,0,0,2,4,12,10,15,13
2018/12/17,57,120,177,13,1,10,11,10,12,13,14,24,13,6,0,0,10,11,6,13,2,8
2018/12/18,58,116,174,13,1,11,11,12,10,4,14,24,11,8,0,0,10,12,3,12,14,4
2018/12/19,56,118,174,13,2,9,11,11,10,12,19,23,14,6,0,0,10,12,3,2,10,7
2018/12/20,48,132,180,12,1,10,6,8,11,14,14,24,14,9,0,2,12,12,3,12,13,3
2018/12/21,52,120,172,13,2,10,7,9,11,12,14,24,10,6,0,2,11,13,4,12,11,1
2018/12/22,14,105,119,6,1,2,2,2,1,4,15,24,13,5,0,0,10,12,9,5,3,5
2018/12/23,11,103,114,4,2,2,1,1,1,11,10,24,3,12,0,0,3,4,5,11,12,8
2018/12/24,8,118,126,3,1,1,1,1,1,11,9,24,10,14,0,0,9,12,10,3,12,4
2018/12/25,57,129,186,13,2,11,10,10,11,9,15,24,14,16,0,0,9,12,3,8,12,7
2018/12/26,57,133,190,13,1,11,10,11,11,12,14,24,10,15,0,0,11,12,4,12,11,8
2018/12/27,58,119,177,12,2,10,11,11,12,13,15,24,11,11,0,0,10,12,3,2,9,9
