リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算
27,26.8,60,23,27,26.9,60,49,27,26.9,60,25
27,27.2,60,21,27,26.7,60,55,27,26.8,60,57
27,27,60,60,27,27.1,60,27,27,27.1,60,17
27,27.1,60,6,27,26.8,60,60,27,27,60,40
27,27,60,43,27,26.8,60,60,27,26.8,60,34
27,27,52,33,27,27,52,18,27,27.1,52,37
27,27.3,60,47,27,27.2,60,0,27,27.2,60,0
27,27.2,0,0,27,27.2,0,0,27,27.2,0,0
27,28.8,0,0,27,29.1,0,0,27,29.8,0,0
27,28.2,0,0,27,29.4,0,0,27,30.2,0,0
27,29.6,0,0,27,30.1,0,0,27,30.9,0,0
27,30.3,0,0,27,30.4,0,0,27,31.1,0,0
27,30.9,0,0,27,30.6,0,0,27,30.9,0,0
27,31.1,0,0,27,30.7,0,0,27,30.8,0,0
27,31.2,0,0,27,30.7,0,0,27,30.8,0,0
27,30.9,0,0,27,30.6,0,0,27,30.8,0,0
27,30.8,0,0,27,30.6,0,0,27,30.8,0,0
27,29.6,16,16,27,29.4,16,16,27,29.5,15,15
27,27.8,60,58,27,27.2,60,60,27,28.4,60,60
27,26.6,60,0,27,26.8,60,60,27,26.9,60,19
27,27,60,30,27,26.8,60,37,27,27,60,53
27,27.2,60,56,27,27.2,60,34,27,27,60,60
27,27.2,60,21,27,26.9,60,60,27,26.9,60,60
27,26.8,60,42,27,26.7,60,37,27,26.7,60,60
27,27.1,60,60,27,27.2,60,24,27,26.9,60,60
27,26.8,60,46,27,26.8,60,60,27,26.8,60,60
27,26.7,60,44,27,26.8,60,60,27,26.9,60,60
27,27.1,60,26,27,26.8,60,33,27,26.8,60,60
27,27.1,60,60,27,27.2,60,35,27,26.7,60,60
27,26.8,0,0,27,26.8,0,0,27,26.5,0,0
27,28.3,55,55,27,28.1,55,55,27,28.6,54,54
27,27.2,53,53,27,27.1,54,51,27,23.9,0,0
27,26.7,60,60,27,26.8,60,0,27,22.8,0,0
27,26.7,1,1,27,27.4,0,0,27,22.2,0,0
27,29.1,0,0,27,29.7,0,0,27,28.9,0,0
27,30,0,0,27,30,0,0,27,30.2,0,0
27,30.3,0,0,27,30.1,0,0,27,30.5,0,0
27,30.4,0,0,27,30.1,0,0,27,30.6,0,0
27,30.5,0,0,27,30.2,0,0,27,30.6,0,0
27,30.5,0,0,27,30.2,0,0,27,30.7,0,0
27,30.5,0,0,27,30.2,0,0,27,30.8,0,0
27,30.6,0,0,27,30.2,0,0,27,30.8,0,0
27,30.7,0,0,27,30.3,0,0,27,31,0,0
27,27.5,60,43,27,27.8,60,60,27,27.7,60,60
27,27.1,60,0,27,27,60,60,27,26.8,60,45
27,26.9,60,57,27,26.8,60,60,27,27.3,60,0
27,26.8,60,16,27,26.9,60,60,27,27.2,60,52
27,27.4,60,8,27,26.9,60,60,27,26.9,60,60
27,26.8,60,34,27,26.8,60,60,27,26.9,60,23
27,27,60,44,27,26.8,60,41,27,27,60,60
27,27,60,60,27,27.3,60,23,27,26.8,60,60
27,26.8,60,21,27,26.9,60,60,27,26.7,60,60
27,27.2,60,43,27,27,60,60,27,26.9,60,60
27,27.2,56,48,27,27.2,56,25,27,27.3,56,51
27,26.8,60,60,27,26.7,60,18,27,26.6,60,44
27,27.1,0,0,27,27.1,0,0,27,26.7,0,0
27,29.6,0,0,27,29.7,0,0,27,29.7,0,0
27,30.5,0,0,27,30.1,0,0,27,30.6,0,0
27,30.5,0,0,27,30.3,0,0,27,31,0,0
27,30.6,0,0,27,30.4,0,0,27,31.1,0,0
27,30.7,0,0,27,30.5,0,0,27,30.8,0,0
27,30.7,0,0,27,30.5,0,0,27,30.8,0,0
27,30.7,0,0,27,30.5,0,0,27,30.8,0,0
27,30.8,0,0,27,30.5,0,0,27,30.8,0,0
27,30.8,0,0,27,30.5,0,0,27,30.8,0,0
27,30.8,0,0,27,30.6,0,0,27,30.9,0,0
27,30.9,0,0,27,30.6,0,0,27,31,0,0
27,30.9,0,0,27,30.6,0,0,27,31,0,0
27,24.7,0,0,27,28.4,0,0,27,26.8,0,0
27,25.5,0,0,27,28.8,0,0,27,28.4,0,0
27,25.6,0,0,27,28.8,0,0,27,28.1,0,0
27,27.8,0,0,27,28.7,0,0,27,28,0,0
27,28.7,0,0,27,28.7,0,0,27,28.1,0,0
27,29,0,0,27,28.9,0,0,27,28.4,0,0
27,29.2,0,0,27,29,0,0,27,28.6,0,0
27,29.5,0,0,27,29,0,0,27,28.8,0,0
27,29.7,0,0,27,29.1,0,0,27,29,0,0
27,30.1,0,0,27,30,0,0,27,29.8,0,0
27,31.1,0,0,27,30.9,0,0,27,30.6,0,0
27,31.6,0,0,27,31.4,0,0,27,31.2,0,0
27,32,0,0,27,31.7,0,0,27,31.6,0,0
27,32.3,0,0,27,32,0,0,27,31.9,0,0
27,32.7,0,0,27,32.3,0,0,27,32.1,0,0
27,32.5,0,0,27,32.2,0,0,27,32.3,0,0
27,32.4,0,0,27,32.2,0,0,27,32.4,0,0
27,32.5,0,0,27,32.2,0,0,27,32.7,0,0
27,32.5,0,0,27,32.2,0,0,27,32.9,0,0
27,32.5,0,0,27,32.3,0,0,27,33.1,0,0
27,32.5,0,0,27,32.3,0,0,27,32.9,0,0
27,30.9,17,17,27,30.8,17,17,27,31.1,17,17
27,28.6,60,60,27,28.8,60,60,27,29.5,60,60
27,27.5,60,60,27,27.8,60,60,27,29,60,60
27,27.4,60,60,27,27.7,60,60,27,29.1,60,60
27,27.8,60,60,27,28,60,60,27,29.5,60,60
27,27.7,60,60,27,28,60,60,27,29.5,60,60
27,27.6,60,60,27,28,60,60,27,29.1,60,60
27,27.7,60,60,27,27.8,60,60,27,28.8,60,60
27,27.4,60,60,27,27.6,60,60,27,28.5,60,60
27,27.2,60,60,27,27.5,60,60,27,28,60,60
27,26.9,60,60,27,27.5,60,60,27,27,60,60
27,26.9,60,15,27,27.6,60,60,27,26.6,60,43
27,27.2,0,0,27,26.8,0,0,27,26.6,0,0
27,30.4,0,0,27,29.9,0,0,27,28.9,0,0
27,31.3,0,0,27,31.1,0,0,27,31.1,0,0
27,31.9,0,0,27,31.6,0,0,27,31.9,0,0
27,32.2,0,0,27,32,0,0,27,32.3,0,0
27,32.4,0,0,27,32.1,0,0,27,32.5,0,0
27,32.5,0,0,27,32.2,0,0,27,32.6,0,0
27,32.6,0,0,27,32.2,0,0,27,32.7,0,0
27,32.7,0,0,27,32.3,0,0,27,32.8,0,0
27,32.7,0,0,27,32.3,0,0,27,32.8,0,0
27,32.7,0,0,27,32.4,0,0,27,32.9,0,0
27,32.7,0,0,27,32.4,0,0,27,32.9,0,0
27,31.3,13,13,27,31,13,13,27,31.7,13,13
27,29.4,60,60,27,28.6,60,60,27,30.2,60,60
27,27.1,60,60,27,28.4,60,60,27,27.7,60,60
27,26.9,60,60,27,28,60,60,27,27.2,60,60
27,27.1,60,60,27,27.6,60,60,27,27.4,60,60
27,27.1,60,60,27,28,60,60,27,27.4,60,60
27,27.2,60,60,27,27.6,60,60,27,27.5,60,60
27,27.1,60,60,27,27.9,60,60,27,27.5,60,60
27,27.2,60,60,27,27.6,60,60,27,27.6,60,60
27,27.2,60,60,27,28.1,60,60,27,27.7,60,60
27,27.2,60,60,27,27.9,60,60,27,27.7,60,60
27,27.2,60,60,27,28.2,60,60,27,27.7,60,60
27,27.7,56,56,27,27.9,56,56,27,27.9,56,56
27,27.2,60,60,27,27.2,60,60,27,27,60,60
27,27.3,0,0,27,27.3,0,0,27,26.9,0,0
27,30.5,0,0,27,30.4,0,0,27,30.7,0,0
27,31.8,0,0,27,31.7,0,0,27,32.1,0,0
27,32.5,0,0,27,32.1,0,0,27,32.7,0,0
27,32.3,0,0,27,32,0,0,27,32.8,0,0
27,32.3,0,0,27,32,0,0,27,32.9,0,0
27,32.3,0,0,27,32.1,0,0,27,33,0,0
27,32.4,0,0,27,32.1,0,0,27,33.1,0,0
27,32.4,0,0,27,32.1,0,0,27,33.2,0,0
27,32.4,0,0,27,32.1,0,0,27,33.1,0,0
27,31,15,15,27,30.8,15,15,27,31.4,15,15
27,28.4,60,60,27,28.1,60,60,27,29,60,60
27,26.7,60,33,27,27.1,60,60,27,27,60,60
27,27.2,60,38,27,27.8,60,60,27,27.2,60,60
27,27,60,60,27,27.7,60,60,27,27.1,60,60
27,27.1,60,60,27,27.6,60,60,27,27,60,60
27,27.4,60,60,27,27.7,60,60,27,27,60,60
27,27.4,60,60,27,27.7,60,60,27,27,60,60
27,27.5,60,60,27,27.8,60,60,27,27.3,60,60
27,27.6,60,60,27,27.8,60,60,27,27.3,60,60
27,27.4,60,60,27,27.7,60,60,27,27,60,60
27,27.4,60,60,27,27.5,60,60,27,26.8,60,60
27,27.8,42,42,27,28.1,42,42,27,27,42,38
27,27,60,60,27,27.4,60,60,27,26.5,60,6
27,26.9,0,0,27,27.3,0,0,27,26.5,0,0
27,29.4,0,0,27,29.1,0,0,27,30,0,0
27,30.1,0,0,27,29.9,0,0,27,30.7,0,0
27,30.2,0,0,27,30,0,0,27,30.9,0,0
27,30.3,0,0,27,30,0,0,27,30.6,0,0
27,30.3,0,0,27,30,0,0,27,30.5,0,0
27,30.2,0,0,27,30,0,0,27,30.5,0,0
27,30.2,0,0,27,30,0,0,27,30.5,0,0
27,30.2,0,0,27,30,0,0,27,30.4,0,0
27,30.2,0,0,27,30,0,0,27,30.4,0,0
27,29.2,15,15,27,29.1,15,15,27,29.4,15,15
27,27.9,60,60,27,27.9,60,60,27,28.4,60,60
26,26.5,60,15,26,27,60,60,27,26.8,60,23
27,26.5,60,60,27,27,60,60,27,27.2,60,0
27,27,60,38,27,27.1,60,60,27,27.1,60,52
27,27.2,60,13,27,27.1,60,60,27,26.8,60,60
27,26.8,60,60,27,27,60,60,27,26.8,60,32
27,26.8,60,43,27,27.1,60,60,27,27.3,60,23
27,27.2,60,48,27,27.2,60,60,27,27,60,60
27,26.8,60,60,27,27.2,60,60,27,26.7,60,59
27,27.1,60,60,27,27.3,60,60,27,27.1,60,21
27,27,60,60,27,27.5,60,60,27,26.7,60,60
27,27,54,54,27,27.5,54,54,27,27.1,54,50
27,26.6,60,60,27,27.1,60,60,27,26.8,60,15
27,26.5,0,0,27,27.1,0,0,27,27,0,0
27,29.4,0,0,27,29.1,0,0,27,30.1,0,0
27,30.4,0,0,27,30.2,0,0,27,31.1,0,0
27,30.7,0,0,27,30.3,0,0,27,31.3,0,0
27,30.8,0,0,27,29.9,0,0,27,31.2,0,0
27,30.9,0,0,27,29.5,0,0,27,31.2,0,0
27,31,0,0,27,29.2,0,0,27,31.2,0,0
27,31.1,0,0,27,29.2,0,0,27,31.2,0,0
27,31.2,0,0,27,29.1,0,0,27,31.3,0,0
27,31.2,0,0,27,29.2,0,0,27,31.3,0,0
27,30,15,15,27,29.4,15,15,27,30.1,15,15
27,27,60,27,27,28,60,60,27,27.2,60,57
26,27,60,12,26,27.1,60,60,27,27.1,60,27
27,26.7,60,42,27,27,60,60,27,26.7,60,60
27,27.2,60,35,27,27.1,60,60,27,27,60,60
27,26.7,60,60,27,27,60,60,27,27.1,60,60
27,27.2,60,60,27,27.2,60,22,27,27.5,60,60
27,26.9,60,60,27,26.8,60,44,27,27.3,60,60
27,27.3,60,60,27,27.2,60,45,27,27.5,60,60
27,27.1,60,60,27,27.2,60,60,27,27.4,60,60
27,27.3,60,60,27,27.2,60,60,27,27.6,60,60
27,27.2,60,60,27,27,60,60,27,27.5,60,60
27,28.5,27,27,27,28.6,27,27,27,27.6,27,26
27,27.2,59,59,27,27.6,59,59,27,26.6,59,31
27,28.5,0,0,27,28.1,0,0,27,28.4,0,0
27,30.8,0,0,27,30.6,0,0,27,31.1,0,0
27,31.1,0,0,27,30.8,0,0,27,31.4,0,0
27,28.9,0,0,27,27,0,0,27,31.2,0,0
27,29.3,0,0,27,28.9,0,0,27,31.2,0,0
27,30.3,0,0,27,30.4,0,0,27,31.3,0,0
27,31,0,0,27,30.8,0,0,27,31.4,0,0
27,31.2,0,0,27,30.9,0,0,27,31.5,0,0
27,31.2,0,0,27,30.9,0,0,27,31.6,0,0
27,31.2,0,0,27,30.9,0,0,27,31.6,0,0
27,31.2,0,0,27,30.9,0,0,27,31.7,0,0
27,29.6,6,6,27,28.8,6,6,27,28.9,6,6
27,27.4,60,60,27,28.2,60,60,27,27.3,60,60
27,26.8,60,46,27,27.7,60,60,27,26.8,60,60
27,26.9,60,60,27,27.5,60,60,27,26.8,60,60
27,26.9,60,60,27,27.7,60,60,27,26.8,60,60
27,26.9,60,60,27,27.5,60,60,27,26.9,60,60
27,27,60,60,27,27.7,60,60,27,26.9,60,60
27,27.1,60,60,27,27.6,60,60,27,27,60,60
27,27,60,60,27,27.8,60,60,27,26.9,60,60
27,26.9,60,60,27,27.6,60,60,27,27,60,60
27,27.2,59,59,27,28,59,59,27,27.2,59,59
27,27.4,0,0,27,28.1,0,0,27,27.3,0,0
27,28.5,0,0,27,27.8,0,0,27,25.5,0,0
27,29.6,0,0,27,29.2,0,0,27,27.8,0,0
27,31,0,0,27,31,0,0,27,30.5,0,0
27,30,0,0,27,29.2,0,0,27,30.9,0,0
27,31.1,0,0,27,30.9,0,0,27,31.8,0,0
27,31.7,0,0,27,31.6,0,0,27,32.2,0,0
27,32.1,0,0,27,31.9,0,0,27,32.3,0,0
27,31.8,0,0,27,30.9,0,0,27,32.3,0,0
27,31.3,0,0,27,30.3,0,0,27,32.2,0,0
27,31,0,0,27,29.9,0,0,27,32.2,0,0
27,30.4,0,0,27,29.6,0,0,27,32.3,0,0
27,30.3,0,0,27,29.5,0,0,27,32.3,0,0
27,27.7,0,0,27,29,0,0,27,32.3,0,0
27,27.5,0,0,27,29.3,0,0,27,32.3,0,0
27,28.8,0,0,27,28.5,0,0,27,28.3,0,0
27,29.4,0,0,27,28.9,0,0,27,28.9,0,0
27,29.8,0,0,27,29.1,0,0,27,29.1,0,0
27,30,0,0,27,29.3,0,0,27,29.4,0,0
27,30,0,0,27,29.4,0,0,27,29.4,0,0
27,30.2,0,0,27,29.5,0,0,27,29.5,0,0
27,30.1,0,0,27,29.5,0,0,27,29.6,0,0
27,30.3,0,0,27,29.7,0,0,27,29.7,0,0
27,30.3,0,0,27,29.7,0,0,27,29.6,0,0
27,30.6,0,0,27,30,0,0,27,29.7,0,0
27,31.3,0,0,27,30.7,0,0,27,30,0,0
27,31.7,0,0,27,31.3,0,0,27,30.7,0,0
27,32.3,0,0,27,31.9,0,0,27,31.1,0,0
27,32.6,0,0,27,32.2,0,0,27,31.6,0,0
27,32.8,0,0,27,32.7,0,0,27,32.5,0,0
27,33.1,0,0,27,32.8,0,0,27,32.8,0,0
27,33.2,0,0,27,32.9,0,0,27,33.1,0,0
27,33.4,0,0,27,33,0,0,27,33.3,0,0
27,33.4,0,0,27,32.9,0,0,27,33.4,0,0
27,33.5,0,0,27,33,0,0,27,33.5,0,0
27,33.5,0,0,27,32.9,0,0,27,33.5,0,0
27,31.5,20,20,27,31.2,20,20,27,31.6,20,20
27,29.4,60,60,27,28.5,60,60,27,30.2,60,60
27,28.5,60,60,27,27.6,60,60,27,29.7,60,60
27,28.2,60,60,27,27.3,60,60,27,29.6,60,60
27,28.2,60,60,27,27,60,60,27,29.6,60,60
27,28.3,60,60,27,27,60,60,27,29.9,60,60
27,27.2,60,60,27,26.8,60,60,27,27.8,60,60
27,27.1,60,18,27,27,60,60,27,26.8,60,28
27,27.2,60,60,27,27.5,60,60,27,27,60,27
27,27,60,60,27,27.2,60,60,27,26.8,60,31
27,27.1,60,60,27,27.5,60,60,27,27.1,60,0
27,27.4,59,59,27,28,59,59,27,27.2,59,32
27,29.1,0,0,27,29,0,0,27,29,0,0
27,30.9,0,0,27,31,0,0,27,28.9,0,0
27,31.8,0,0,27,31.7,0,0,27,31,0,0
27,32.4,0,0,27,32.2,0,0,27,30.6,0,0
27,32.1,0,0,27,32.1,0,0,27,32,0,0
27,32.5,0,0,27,32.6,0,0,27,32.8,0,0
