リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,室内機サーモＯＮ時間積算,リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,室内機サーモＯＮ時間積算,リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,室内機サーモＯＮ時間積算,リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,室内機サーモＯＮ時間積算,リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,室内機サーモＯＮ時間積算,リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,室内機サーモＯＮ時間積算,リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,室内機サーモＯＮ時間積算,リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,室内機サーモＯＮ時間積算
27,27.8,0,0,0,27,28.5,0,0,0,25,27.2,0,0,0,25,27.3,0,0,0,25,26.2,60,60,60,25,25.7,60,60,60,25,25.1,60,0,0,25,25,60,60,60
27,20.9,0,0,0,27,20.9,0,0,0,25,18.7,0,0,0,25,19.2,0,0,0,25,26.1,60,60,60,25,25.6,60,60,60,25,24.9,60,6,6,25,25,60,13,13
27,25.8,0,0,0,27,26.3,0,0,0,25,26.1,0,0,0,25,25.8,0,0,0,25,26.5,60,60,60,25,25.8,60,59,59,25,25.2,60,0,0,25,25.2,60,55,55
27,27.2,0,0,0,27,27.2,0,0,0,25,26.8,0,0,0,25,26.8,0,0,0,25,26.5,60,60,60,25,25.7,60,60,60,25,25.1,60,0,0,25,24.9,60,60,60
27,27.4,0,0,0,27,27.5,0,0,0,25,26.9,0,0,0,25,27.1,0,0,0,25,26.3,0,0,0,25,25.7,0,0,0,25,25.1,0,0,0,25,24.9,0,0,0
27,27.8,0,0,0,27,27.6,0,0,0,25,26.9,0,0,0,25,27.4,0,0,0,25,26.2,0,0,0,25,26.2,0,0,0,25,26.5,0,0,0,25,25.9,0,0,0
27,27.9,0,0,0,27,27.6,0,0,0,25,27.1,0,0,0,25,27.6,0,0,0,25,26.4,0,0,0,25,26.5,0,0,0,25,26.7,0,0,0,25,26.1,0,0,0
27,28,0,0,0,27,27.7,0,0,0,25,27.1,0,0,0,25,27.7,0,0,0,25,26.7,0,0,0,25,26.6,0,0,0,25,26.8,0,0,0,25,26.2,0,0,0
27,28.1,0,0,0,27,27.8,0,0,0,25,27.2,0,0,0,25,27.7,0,0,0,25,26.8,0,0,0,25,26.7,0,0,0,25,26.8,0,0,0,25,26.3,0,0,0
27,28.1,0,0,0,27,27.8,0,0,0,25,27.2,0,0,0,25,27.8,0,0,0,25,26.9,0,0,0,25,26.9,0,0,0,25,26.9,0,0,0,25,26.4,0,0,0
27,28.1,0,0,0,27,27.9,0,0,0,25,27.2,0,0,0,25,27.9,0,0,0,25,27,0,0,0,25,26.9,0,0,0,25,26.9,0,0,0,25,26.6,0,0,0
27,28.1,0,0,0,27,27.9,0,0,0,25,27.2,0,0,0,25,27.9,0,0,0,25,27.1,0,0,0,25,27,0,0,0,25,27,0,0,0,25,26.7,0,0,0
27,28.1,0,0,0,27,27.9,0,0,0,25,27.3,0,0,0,25,27.9,0,0,0,25,27.2,0,0,0,25,27.1,0,0,0,25,27,0,0,0,25,26.8,0,0,0
27,28.2,0,0,0,27,27.9,0,0,0,25,27.3,0,0,0,25,28,0,0,0,25,27.2,0,0,0,25,27.1,0,0,0,25,27,0,0,0,25,26.9,0,0,0
27,28.2,0,0,0,27,28,0,0,0,25,27.3,0,0,0,25,28,0,0,0,25,27.3,0,0,0,25,27.1,0,0,0,25,27,0,0,0,25,27,0,0,0
27,27.8,0,0,0,27,27.9,0,0,0,25,27.2,0,0,0,25,27.7,0,0,0,25,23.6,0,0,0,25,23,0,0,0,25,27.2,0,0,0,25,23.7,0,0,0
27,27.7,0,0,0,27,27.8,0,0,0,25,27.3,0,0,0,25,27.5,0,0,0,25,26,35,33,33,25,26,35,35,35,25,25.3,35,18,18,25,25,35,16,16
27,27.1,54,8,8,27,27.1,54,7,7,25,25.3,54,43,43,25,25.9,54,54,54,25,25.1,60,48,48,25,24.9,60,48,48,25,25,60,10,10,25,25.2,60,39,39
27,27,60,0,0,27,27.1,60,0,0,25,24.7,60,49,49,25,25.3,60,60,60,26,26,60,23,23,26,25.6,60,0,0,25,25.1,60,11,11,25,25.1,60,60,60
27,27.1,60,0,0,27,27.2,60,0,0,25,25,60,12,12,25,25.1,60,60,60,26,25.6,60,60,60,26,26.2,60,0,0,25,24.9,60,19,19,25,25,60,32,32
27,27.3,60,0,0,27,27.3,60,9,9,25,25,60,30,30,25,25.3,60,60,60,26,25.7,60,60,60,26,26.4,60,0,0,25,25.1,60,19,19,25,25.1,60,60,60
27,27.3,60,0,0,27,26.9,60,9,9,25,24.9,60,24,24,25,25.3,60,60,60,26,25.7,60,60,60,26,26.4,60,0,0,25,24.9,60,15,15,25,25.1,60,31,31
27,26.9,60,6,6,27,26.9,60,5,5,25,25,60,27,27,25,25.2,60,60,60,26,25.9,60,33,33,26,26,60,5,5,25,24.9,60,13,13,25,24.9,60,58,58
27,27.2,60,0,0,27,27.3,60,10,10,25,25,60,22,22,25,25.1,60,60,60,26,25.7,60,60,60,26,26.3,60,0,0,25,25,60,18,18,25,25,60,26,26
27,27.3,60,0,0,27,27.1,60,0,0,25,25,60,20,20,25,25.3,60,60,60,26,25.8,60,32,32,26,26.3,60,7,7,25,25,60,23,23,25,25.2,60,44,44
27,27.3,60,0,0,27,27.3,60,0,0,25,25,60,25,25,25,25.4,60,60,60,26,25.9,60,52,52,26,26.2,60,0,0,25,24.9,60,13,13,25,25.1,60,43,43
27,28.4,0,0,0,27,28.2,0,0,0,25,24,0,0,0,25,23.7,0,0,0,26,26.2,60,54,54,26,26.1,60,43,43,25,24.9,60,27,27,25,25,60,60,60
27,27.5,0,0,0,27,27.4,0,0,0,25,26.5,0,0,0,25,22,0,0,0,26,26.1,60,60,60,26,26.2,60,4,4,25,25.2,60,0,0,25,25,60,60,60
27,23,0,0,0,27,22.5,0,0,0,25,21.7,0,0,0,25,20.5,0,0,0,26,26.5,44,44,44,26,26,44,44,44,25,24.9,60,27,27,25,25,60,40,40
27,26.8,0,0,0,27,26.9,0,0,0,25,26.4,0,0,0,25,22.2,0,0,0,26,26.4,60,60,60,26,25.7,60,60,60,25,25.1,60,0,0,25,25.3,60,7,7
27,26.8,0,0,0,27,26.9,0,0,0,25,26.4,0,0,0,25,22.2,0,0,0,26,26.5,0,0,0,26,25.8,0,0,0,25,25.3,0,0,0,25,25.3,0,0,0
27,27.8,0,0,0,27,27.5,0,0,0,25,26.9,0,0,0,25,26,0,0,0,26,26.4,0,0,0,26,25.4,0,0,0,25,26.6,0,0,0,25,26.3,0,0,0
27,28,0,0,0,27,27.7,0,0,0,25,27,0,0,0,25,26.8,0,0,0,26,26.6,0,0,0,26,25.4,0,0,0,25,26.8,0,0,0,25,26.4,0,0,0
27,28.1,0,0,0,27,27.8,0,0,0,25,27.1,0,0,0,25,27.2,0,0,0,26,27,0,0,0,26,25.9,0,0,0,25,26.8,0,0,0,25,26.5,0,0,0
27,28.2,0,0,0,27,27.9,0,0,0,25,27.2,0,0,0,25,27.4,0,0,0,26,27.1,0,0,0,26,26.2,0,0,0,25,26.9,0,0,0,25,26.6,0,0,0
27,28.2,0,0,0,27,28,0,0,0,25,27.2,0,0,0,25,27.6,0,0,0,26,27.2,0,0,0,26,26.6,0,0,0,25,26.9,0,0,0,25,26.7,0,0,0
27,28.3,0,0,0,27,28,0,0,0,25,27.3,0,0,0,25,27.7,0,0,0,26,27.2,0,0,0,26,27,0,0,0,25,26.9,0,0,0,25,26.8,0,0,0
27,28.3,0,0,0,27,28.1,0,0,0,25,27.3,0,0,0,25,27.8,0,0,0,26,27.3,0,0,0,26,27.2,0,0,0,25,27,0,0,0,25,26.8,0,0,0
27,28.3,0,0,0,27,28.1,0,0,0,25,27.3,0,0,0,25,27.8,0,0,0,26,27.4,0,0,0,26,27.3,0,0,0,25,27,0,0,0,25,26.9,0,0,0
27,28,0,0,0,27,28.1,0,0,0,25,27.2,0,0,0,25,25.5,0,0,0,26,25.7,0,0,0,26,24.6,0,0,0,25,26.8,0,0,0,25,25,0,0,0
27,25.1,0,0,0,27,27.5,0,0,0,25,27.2,0,0,0,25,24.4,0,0,0,26,24.6,3,0,0,26,22.1,3,0,0,26,25.9,17,0,0,26,26.3,17,5,5
27,26.9,53,0,0,27,27.1,53,0,0,25,25.1,53,53,53,25,25.5,53,52,52,26,26,60,27,27,26,26.2,60,0,0,26,25.9,60,0,0,26,26,60,60,60
27,26.9,60,0,0,27,27,60,0,0,25,24.8,60,26,26,25,25,60,60,60,26,26,60,34,34,26,26,60,7,7,26,25.7,60,0,0,26,25.8,60,60,60
27,27,60,0,0,27,27.1,60,0,0,25,25,60,15,15,25,24.9,60,60,60,26,25.9,60,21,21,26,26.3,60,0,0,26,25.7,60,0,0,26,25.7,60,60,60
27,27,60,0,0,27,27.1,60,0,0,25,25.1,60,14,14,25,24.9,60,60,60,26,26,60,23,23,26,26.3,60,0,0,26,25.6,60,0,0,26,25.7,60,60,60
27,27,60,0,0,27,27.1,60,0,0,25,25.1,60,25,25,25,24.9,60,60,60,26,26,60,34,34,26,26.3,60,0,0,26,25.6,60,0,0,26,25.7,60,60,60
26,26.6,60,22,22,26,26.6,60,10,10,24,24.9,60,42,42,24,24.9,60,60,60,26,25.9,60,28,28,26,26.2,60,8,8,26,25.6,60,0,0,26,25.7,60,60,60
26,25.9,60,9,9,26,25.8,60,25,25,24,24.3,60,60,60,24,24.8,60,60,60,26,25.8,60,25,25,26,25.9,60,7,7,26,25.3,60,7,7,26,25.6,60,40,40
26,26.1,60,12,12,26,26.1,60,19,19,25,24.7,60,26,26,25,24.9,60,60,60,26,26,60,28,28,26,26.1,60,11,11,26,25.8,60,0,0,26,26.2,60,22,22
26,26.2,60,8,8,26,25.9,60,14,14,25,25.1,60,12,12,25,24.9,60,60,60,26,26,60,24,24,26,26.1,60,0,0,26,25.8,60,0,0,26,25.9,60,60,60
26,27.3,0,0,0,26,24.2,0,0,0,25,26.2,0,0,0,25,23.5,0,0,0,26,26.5,56,56,56,26,25.8,56,54,54,25,25.2,56,22,22,25,25.4,56,43,43
26,27.3,0,0,0,26,26.6,0,0,0,25,26.3,0,0,0,25,22.9,0,0,0,26,26.5,60,60,60,26,26.1,60,0,0,25,25.2,60,9,9,25,25.1,60,60,60
26,27.5,0,0,0,26,27,0,0,0,25,26.5,0,0,0,25,23.1,0,0,0,26,26.5,57,57,57,26,26,57,57,57,25,25.2,57,0,0,25,25.3,57,32,32
26,27.3,0,0,0,26,27.1,0,0,0,25,26.3,0,0,0,25,22.5,0,0,0,26,26.3,60,60,60,26,25.7,60,52,52,25,25,60,6,6,25,25,60,50,50
26,21.6,0,0,0,26,21.8,0,0,0,25,20.7,0,0,0,25,19.2,0,0,0,26,25.9,0,0,0,26,25.7,0,0,0,25,24.5,0,0,0,25,24.6,0,0,0
26,26.4,0,0,0,26,26,0,0,0,25,25.3,0,0,0,25,25.2,0,0,0,26,26.2,0,0,0,26,25.7,0,0,0,25,26.2,0,0,0,25,26,0,0,0
26,27.2,0,0,0,26,26.9,0,0,0,25,26.1,0,0,0,25,26.2,0,0,0,26,26.5,0,0,0,26,25.7,0,0,0,25,26.4,0,0,0,25,26.2,0,0,0
26,27.6,0,0,0,26,27.2,0,0,0,25,26.4,0,0,0,25,26.7,0,0,0,26,26.9,0,0,0,26,26,0,0,0,25,26.6,0,0,0,25,26.3,0,0,0
26,27.8,0,0,0,26,27.2,0,0,0,25,26.8,0,0,0,25,27,0,0,0,26,27,0,0,0,26,26.2,0,0,0,25,26.7,0,0,0,25,26.5,0,0,0
26,28,0,0,0,26,27.4,0,0,0,25,27,0,0,0,25,27.2,0,0,0,26,27.2,0,0,0,26,26.8,0,0,0,25,26.8,0,0,0,25,26.6,0,0,0
26,28,0,0,0,26,27.5,0,0,0,25,27.1,0,0,0,25,27.3,0,0,0,26,27.2,0,0,0,26,27.1,0,0,0,25,26.8,0,0,0,25,26.8,0,0,0
26,28,0,0,0,26,27.6,0,0,0,25,27.1,0,0,0,25,27.3,0,0,0,26,27.2,0,0,0,26,27.1,0,0,0,25,26.9,0,0,0,25,26.8,0,0,0
26,28.1,0,0,0,26,27.7,0,0,0,25,27.1,0,0,0,25,27.5,0,0,0,26,27.4,0,0,0,26,27.2,0,0,0,25,26.9,0,0,0,25,26.9,0,0,0
26,27.4,0,0,0,26,27.4,0,0,0,25,26.6,0,0,0,25,24.3,0,0,0,26,24.7,0,0,0,26,23.9,0,0,0,25,26.9,0,0,0,25,24,0,0,0
26,27.5,0,0,0,26,27.4,0,0,0,25,26.9,0,0,0,25,25.7,0,0,0,26,23.1,0,0,0,26,25.2,0,0,0,25,26.2,17,17,17,25,25.8,17,15,15
26,26.1,44,40,40,26,26.1,44,19,19,25,25.4,44,44,44,25,25.7,44,44,44,26,25.9,44,42,42,26,26.1,44,0,0,25,24.9,60,43,43,25,25.2,60,60,60
26,26,60,23,23,26,25.9,60,23,23,25,24.9,60,38,38,25,25.2,60,60,60,26,25.8,60,38,38,26,26.1,60,11,11,25,25,60,16,16,25,25.2,60,60,60
26,25.9,60,30,30,26,26,60,12,12,25,25,60,19,19,25,25.2,60,60,60,26,26.1,60,20,20,26,26,60,14,14,25,25,60,14,14,25,25,60,60,60
26,26,60,12,12,26,26,60,13,13,25,25.1,60,15,15,25,25.1,60,60,60,26,25.9,60,30,30,26,26.2,60,7,7,25,25.1,60,11,11,25,25,60,60,60
25,26,60,25,25,25,25.9,60,26,26,25,25.1,60,20,20,25,25.2,60,60,60,26,25.9,60,49,49,26,26.2,60,0,0,25,25.1,60,20,20,25,25.1,60,38,38
25,25.2,60,60,60,25,24.9,60,60,60,25,25.1,60,18,18,25,25.3,60,60,60,26,25.9,60,37,37,26,26.3,60,0,0,25,24.9,60,10,10,25,25,60,60,60
25,25,60,60,60,25,24.7,60,60,60,25,24.9,60,17,17,25,25.2,60,60,60,26,25.9,60,18,18,26,26.1,60,16,16,25,24.9,60,24,24,25,25.1,60,41,41
25,25,60,60,60,25,25,60,36,36,25,25.1,60,22,22,25,25.2,60,60,60,26,25.8,60,51,51,26,26,60,7,7,25,24.9,60,22,22,25,25,60,51,51
25,25.1,60,60,60,25,24.7,60,42,42,25,25.1,60,26,26,25,25.3,60,60,60,26,26.1,60,26,26,26,26,60,18,18,25,25,60,13,13,25,25.2,60,53,53
25,23.9,0,0,0,25,24,0,0,0,25,22.8,0,0,0,25,23.7,0,0,0,26,26.7,56,48,48,26,25.9,56,56,56,25,24.9,60,26,26,25,25.1,60,57,57
25,24.1,0,0,0,25,23.8,0,0,0,25,22.7,0,0,0,25,23.7,0,0,0,26,26.6,60,60,60,26,25.7,60,60,60,25,25.2,60,0,0,25,25.2,60,60,60
25,25.5,0,0,0,25,25.3,0,0,0,25,24.4,0,0,0,25,24.8,0,0,0,26,26.5,42,42,42,26,26.1,42,0,0,25,26.4,0,0,0,25,25.2,0,0,0
25,25.5,0,0,0,25,25.3,0,0,0,25,24.5,0,0,0,25,24.8,0,0,0,26,26.3,60,60,60,26,26.3,60,0,0,25,26.3,0,0,0,25,25.1,0,0,0
25,25.5,0,0,0,25,25.3,0,0,0,25,24.6,0,0,0,25,24.8,0,0,0,26,26,0,0,0,26,26.3,0,0,0,25,26.2,0,0,0,25,24.7,0,0,0
25,26.8,0,0,0,25,26.3,0,0,0,25,26.2,0,0,0,25,26.4,0,0,0,26,26.7,0,0,0,26,26,0,0,0,25,26.4,0,0,0,25,25.8,0,0,0
25,27.2,0,0,0,25,26.7,0,0,0,25,26.5,0,0,0,25,26.9,0,0,0,26,26.8,0,0,0,26,25.6,0,0,0,25,26.5,0,0,0,25,26.2,0,0,0
25,27.3,0,0,0,25,26.9,0,0,0,25,26.7,0,0,0,25,27.1,0,0,0,26,27,0,0,0,26,25.8,0,0,0,25,26.6,0,0,0,25,26.2,0,0,0
25,27.4,0,0,0,25,27,0,0,0,25,26.8,0,0,0,25,27.2,0,0,0,26,27.1,0,0,0,26,26.2,0,0,0,25,26.6,0,0,0,25,26.4,0,0,0
25,27.6,0,0,0,25,27.1,0,0,0,25,26.9,0,0,0,25,27.2,0,0,0,26,27.2,0,0,0,26,26.4,0,0,0,25,26.7,0,0,0,25,26.5,0,0,0
25,27.6,0,0,0,25,27.2,0,0,0,25,27,0,0,0,25,27.3,0,0,0,26,27.2,0,0,0,26,26.7,0,0,0,25,26.7,0,0,0,25,26.6,0,0,0
25,27.7,0,0,0,25,27.2,0,0,0,25,27.1,0,0,0,25,27.5,0,0,0,26,27.3,0,0,0,26,27.2,0,0,0,25,26.8,0,0,0,25,26.8,0,0,0
25,27.8,0,0,0,25,27.2,0,0,0,25,27.1,0,0,0,25,27.5,0,0,0,26,27.4,0,0,0,26,27.2,0,0,0,25,26.8,0,0,0,25,26.9,0,0,0
25,25.5,48,47,47,25,25.1,48,32,32,25,24.9,48,15,15,25,25.6,48,47,47,26,26.2,48,0,0,26,26.2,48,0,0,25,25.1,48,25,25,25,25.1,48,22,22
25,25,60,60,60,25,25.1,60,27,27,25,25.2,60,0,0,25,25.3,60,60,60,26,26.3,60,19,19,26,26.3,60,0,0,25,25,60,11,11,25,25.1,60,40,40
25,25,60,60,60,25,24.9,60,27,27,25,25.3,60,14,14,25,25.3,60,60,60,26,25.9,60,33,33,26,26.3,60,0,0,25,25.1,60,11,11,25,25,60,60,60
25,24.9,60,60,60,25,25,60,26,26,25,25.1,60,6,6,25,25.2,60,60,60,26,25.9,60,23,23,26,26.3,60,0,0,25,25,60,11,11,25,25,60,60,60
25,24.8,60,60,60,25,25,60,28,28,25,24.9,60,14,14,25,25.1,60,60,60,26,25.9,60,27,27,26,26.1,60,6,6,25,24.9,60,18,18,25,25.1,60,33,33
25,24.7,60,60,60,25,24.8,60,23,23,25,25.3,60,11,11,25,25.1,60,60,60,26,26,60,28,28,26,26.2,60,0,0,25,25,60,8,8,25,25.2,60,54,54
25,24.7,60,60,60,25,25,60,27,27,25,25.1,60,1,1,25,25.1,60,60,60,26,26,60,37,37,26,26.3,60,0,0,25,25.1,60,9,9,25,25,60,60,60
25,24.8,60,60,60,25,24.9,60,39,39,25,25.1,60,13,13,25,25.1,60,60,60,26,26,60,20,20,26,26.1,60,6,6,25,25.1,60,17,17,25,25.1,60,60,60
25,24.9,60,60,60,25,25.1,60,17,17,25,25.1,60,22,22,25,25.2,60,60,60,26,25.7,60,60,60,26,26.2,60,0,0,25,24.9,60,14,14,25,25,60,60,60
25,25,60,23,23,25,25.1,60,16,16,25,24.9,60,27,27,25,25,60,60,60,26,25.9,60,36,36,26,26.2,60,0,0,25,25.2,60,11,11,25,25.2,60,60,60
26,26,60,0,0,26,26.2,60,0,0,25,25,60,18,18,25,24.9,60,60,60,26,25.9,60,37,37,26,26.2,60,0,0,25,25,60,0,0,25,25.1,60,60,60
26,27.2,0,0,0,26,27.2,0,0,0,25,23.8,0,0,0,25,23.4,0,0,0,26,26.6,60,47,47,26,26.2,60,0,0,25,25.1,60,57,57,25,25.1,60,55,55
26,27.2,0,0,0,26,27.2,0,0,0,25,24.2,0,0,0,25,22.9,0,0,0,26,26.8,60,60,60,26,26.3,60,0,0,25,25,60,3,3,25,24.9,60,60,60
26,27.2,0,0,0,26,27.2,0,0,0,25,25.8,0,0,0,25,22.8,0,0,0,26,26.5,57,57,57,26,26.1,57,57,57,25,25.3,60,0,0,25,25.3,60,58,58
26,27.1,0,0,0,26,27.1,0,0,0,25,26.5,0,0,0,25,22.5,0,0,0,26,26.3,60,60,60,26,25.8,60,60,60,25,24.9,60,10,10,25,24.9,60,32,32
26,22.7,0,0,0,26,22.5,0,0,0,25,23.2,0,0,0,25,21.4,0,0,0,26,26.2,0,0,0,26,25.6,0,0,0,25,24.9,0,0,0,25,25.2,0,0,0
26,26.2,0,0,0,26,26,0,0,0,25,25.8,0,0,0,25,25.4,0,0,0,26,26.4,0,0,0,26,25.5,0,0,0,25,26.4,0,0,0,25,26.3,0,0,0
26,26.9,0,0,0,26,26.7,0,0,0,25,26.4,0,0,0,25,26.2,0,0,0,26,26.7,0,0,0,26,25.5,0,0,0,25,26.5,0,0,0,25,26.4,0,0,0
26,27.3,0,0,0,26,27,0,0,0,25,26.7,0,0,0,25,26.9,0,0,0,26,27.1,0,0,0,26,25.9,0,0,0,25,26.6,0,0,0,25,26.5,0,0,0
26,27.4,0,0,0,26,27.1,0,0,0,25,26.9,0,0,0,25,27.1,0,0,0,26,27.2,0,0,0,26,26.2,0,0,0,25,26.6,0,0,0,25,26.5,0,0,0
26,27.6,0,0,0,26,27.2,0,0,0,25,27,0,0,0,25,27.2,0,0,0,26,27.2,0,0,0,26,26.4,0,0,0,25,26.6,0,0,0,25,26.6,0,0,0
26,26.9,25,25,25,26,26.9,25,25,25,25,25.9,25,25,25,25,26.2,25,25,25,26,26.1,25,14,14,26,26,25,17,17,25,25.4,25,19,19,25,25.5,25,20,20
26,25.8,60,47,47,26,26.3,60,60,60,25,24.7,60,12,12,25,25.1,60,60,60,26,25.5,60,0,0,26,25.6,60,0,0,25,25.2,60,0,0,25,25.1,60,44,44
26,26.2,60,0,0,26,25.8,60,40,40,25,24.7,60,0,0,25,25.1,60,60,60,26,25.8,60,0,0,26,25.8,60,0,0,25,25.4,60,0,0,25,24.8,60,60,60
26,26.2,60,5,5,26,25.7,60,0,0,25,24.6,60,0,0,25,24.9,60,60,60,26,26.1,60,0,0,26,26,60,0,0,25,25.1,60,10,10,25,25,60,11,11
26,26,60,11,11,26,26,60,8,8,25,25.2,60,8,8,25,25.1,60,60,60,26,26.2,60,15,15,26,26.1,60,0,0,25,25.3,60,10,10,25,25.1,60,56,56
26,25.9,60,28,28,26,26,60,6,6,25,25,60,15,15,25,25.1,60,60,60,26,26,60,20,20,26,26,60,12,12,25,24.9,60,11,11,25,25.1,60,28,28
26,26.1,60,11,11,26,26.1,60,12,12,25,25.1,60,22,22,25,25,60,60,60,26,26,60,33,33,26,26.2,60,6,6,25,25,60,18,18,25,25,60,60,60
26,25.9,60,15,15,26,25.8,60,20,20,25,24.9,60,19,19,25,25,60,60,60,26,25.8,60,36,36,26,26.1,60,6,6,25,24.8,60,19,19,25,24.9,60,27,27
26,26,60,12,12,26,26,60,20,20,25,25.1,60,23,23,25,25.1,60,60,60,26,26,60,31,31,26,26.2,60,0,0,25,25.3,60,6,6,25,25.4,60,56,56
26,25.9,60,23,23,26,26,60,14,14,25,25,60,21,21,25,25.2,60,60,60,26,26,60,40,40,26,26.1,60,7,7,25,24.9,60,18,18,25,24.9,60,51,51
26,26,60,16,16,26,26.1,60,11,11,25,25.1,60,17,17,25,25.1,60,60,60,26,26,60,26,26,26,26.1,60,7,7,25,24.9,60,12,12,25,25.2,60,52,52
26,25.9,60,20,20,26,26.1,60,13,13,25,25.2,60,26,26,25,25.2,60,60,60,26,26,60,26,26,26,26.1,60,9,9,25,24.9,60,17,17,25,25,60,44,44
26,26.1,60,18,18,26,26.1,60,2,2,25,24.9,60,18,18,25,25.1,60,60,60,26,25.9,60,39,39,26,26.2,60,0,0,25,25.1,60,13,13,25,25.1,60,60,60
26,26.2,59,14,14,26,26,59,22,22,25,24.9,59,28,28,25,25.2,60,60,60,26,25.7,59,59,59,26,26.2,59,0,0,25,25,60,21,21,25,24.9,60,60,60
26,23,0,0,0,26,27.3,0,0,0,25,25.4,0,0,0,25,22.8,0,0,0,26,26.7,60,51,51,26,26.2,60,0,0,25,25,60,37,37,25,25,60,54,54
26,22.5,0,0,0,26,27.4,0,0,0,25,26.8,0,0,0,25,22.3,0,0,0,26,26.8,60,60,60,26,26.3,60,0,0,25,25.3,60,8,8,25,25,60,60,60
26,21.2,0,0,0,26,23.6,0,0,0,25,23.4,0,0,0,25,21,0,0,0,26,26.5,51,49,49,26,26,51,51,51,25,24.8,60,10,10,25,25,60,28,28
26,21.5,0,0,0,26,25.8,0,0,0,25,25.7,0,0,0,25,21.3,0,0,0,26,26.4,60,60,60,26,25.9,60,14,14,25,25.1,60,0,0,25,25.2,60,0,0
26,21.7,0,0,0,26,26.7,0,0,0,25,26.4,0,0,0,25,22,0,0,0,26,26.6,0,0,0,26,26.2,0,0,0,25,25.4,0,0,0,25,25.4,0,0,0
26,25.9,0,0,0,26,27.2,0,0,0,25,26.9,0,0,0,25,25.7,0,0,0,26,26.7,0,0,0,26,25.9,0,0,0,25,26.5,0,0,0,25,26.6,0,0,0
26,26.8,0,0,0,26,27.3,0,0,0,25,27,0,0,0,25,26.5,0,0,0,26,26.9,0,0,0,26,25.6,0,0,0,25,26.7,0,0,0,25,26.7,0,0,0
26,27.3,0,0,0,26,27.4,0,0,0,25,27.1,0,0,0,25,27.1,0,0,0,26,27.2,0,0,0,26,25.8,0,0,0,25,26.7,0,0,0,25,26.7,0,0,0
26,27.6,0,0,0,26,27.5,0,0,0,25,27.1,0,0,0,25,27.2,0,0,0,26,27.3,0,0,0,26,26.2,0,0,0,25,26.7,0,0,0,25,26.7,0,0,0
26,27.8,0,0,0,26,27.6,0,0,0,25,27.1,0,0,0,25,27.3,0,0,0,26,27.4,0,0,0,26,26.4,0,0,0,25,26.8,0,0,0,25,26.8,0,0,0
26,27.9,0,0,0,26,27.7,0,0,0,25,27.2,0,0,0,25,27.4,0,0,0,26,27.5,0,0,0,26,26.8,0,0,0,25,26.9,0,0,0,25,26.8,0,0,0
26,28,0,0,0,26,27.8,0,0,0,25,27.2,0,0,0,25,27.5,0,0,0,26,27.6,0,0,0,26,27.3,0,0,0,25,27,0,0,0,25,26.9,0,0,0
26,28.1,0,0,0,26,27.8,0,0,0,25,27.3,0,0,0,25,27.6,0,0,0,26,27.6,0,0,0,26,27.4,0,0,0,25,27,0,0,0,25,27,0,0,0
26,28.1,0,0,0,26,27.9,0,0,0,25,27.3,0,0,0,25,27.7,0,0,0,26,27.7,0,0,0,26,27.5,0,0,0,25,27.1,0,0,0,25,27.1,0,0,0
26,28.1,0,0,0,26,27.9,0,0,0,25,27.3,0,0,0,25,27.8,0,0,0,26,27.7,0,0,0,26,27.6,0,0,0,25,27.2,0,0,0,25,27.2,0,0,0
26,24.6,0,0,0,26,27.9,0,0,0,25,27.4,0,0,0,25,25.8,0,0,0,26,26.8,58,58,58,26,26.4,58,58,58,25,25.2,58,28,28,25,25.4,58,58,58
26,24.8,0,0,0,26,27.5,0,0,0,25,27.1,0,0,0,25,26.1,0,0,0,26,25.9,60,60,60,26,25.8,60,39,39,25,25.1,60,0,0,25,25,60,60,60
26,26.2,0,0,0,26,27.4,0,0,0,25,26.9,0,0,0,25,26.3,0,0,0,26,26,60,60,60,26,26.4,60,0,0,25,25.4,60,0,0,25,25.1,60,60,60
26,26.3,0,0,0,26,27.4,0,0,0,25,26.9,0,0,0,25,26.5,0,0,0,26,25.9,60,33,33,26,26.1,60,36,36,25,25.3,60,0,0,25,25,60,60,60
26,26.9,0,0,0,26,27.3,0,0,0,25,27,0,0,0,25,26.8,0,0,0,26,26.3,60,20,20,26,25.7,60,60,60,25,25.2,60,0,0,25,25.2,60,60,60
26,26.2,0,0,0,26,26.4,0,0,0,25,26.1,0,0,0,25,25.8,0,0,0,26,25.9,60,60,60,26,25.9,60,13,13,25,25,60,16,16,25,25.1,60,21,21
26,26.5,0,0,0,26,26.8,0,0,0,25,26.4,0,0,0,25,26.2,0,0,0,26,26,60,60,60,26,26.4,60,0,0,25,25,60,4,4,25,24.8,60,60,60
