リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算
23,26.6,0,0,26,26.7,0,0,25,25.3,0,0,25,26.2,0,0,24,26.1,0,0,25,26.1,0,0
23,26.8,0,0,26,26.9,0,0,25,25.5,0,0,25,26.5,0,0,24,26.3,0,0,25,26.3,0,0
23,27,0,0,26,27,0,0,25,25.9,0,0,25,26.4,0,0,24,25.9,0,0,25,26.4,0,0
23,27,0,0,26,27,0,0,25,25.9,0,0,25,26.5,0,0,24,26.3,0,0,25,26.4,0,0
23,27.2,0,0,26,27.1,0,0,25,26.1,0,0,25,26.5,0,0,24,26,0,0,25,26.5,0,0
23,27.1,0,0,26,25.4,59,18,25,25.7,0,0,25,26.3,0,0,24,25.9,0,0,25,26.3,0,0
23,26.7,38,38,26,25.5,60,4,25,23.3,0,0,25,26.7,0,0,24,25.2,0,0,25,26.2,0,0
23,25,60,60,26,25.2,60,11,25,24,60,60,25,24.6,0,0,24,23,0,0,25,24.7,60,60
23,24.4,60,60,26,24.9,60,7,25,24.6,60,60,25,24.7,60,60,26,23.9,60,7,25,24.8,60,60
23,24.4,60,60,26,26,60,0,26,25.9,0,0,26,26.7,0,0,26,22.6,0,0,26,27,0,0
23,25,60,60,26,24.8,60,12,26,25.3,60,60,26,25.5,60,60,26,24.2,60,7,26,25.7,60,60
23,25.5,60,60,26,25.9,60,12,26,26.3,0,0,26,27.2,0,0,26,22.2,0,0,26,27.4,0,0
23,25.3,60,60,26,24.8,60,6,26,25.7,60,60,26,25.4,60,60,26,24.2,60,38,26,25.9,60,60
23,25.8,60,60,26,25.6,47,11,26,26,0,0,26,26.5,0,0,26,23.2,0,0,26,27.2,0,0
23,25.6,60,60,26,27.4,0,0,26,25.1,60,60,26,25,60,60,26,24.1,60,7,26,25.7,60,60
23,25.4,60,60,26,26.5,0,0,26,25.3,0,0,26,25.6,0,0,26,26.7,0,0,26,27,0,0
23,25.3,0,0,26,26.3,0,0,26,26,0,0,26,26.6,0,0,26,22.1,0,0,26,27.2,0,0
23,27.6,0,0,26,26.6,0,0,26,25.9,0,0,26,26.8,0,0,26,25.9,0,0,26,26.4,0,0
23,27.7,0,0,26,26.8,0,0,26,25.8,0,0,26,26.4,0,0,26,26.5,0,0,26,26.5,0,0
23,27.4,0,0,26,26.8,0,0,26,25.7,0,0,26,26.6,0,0,26,26.5,0,0,26,26.4,0,0
23,27.4,0,0,26,27.1,0,0,26,25.8,0,0,26,26.8,0,0,26,26.8,0,0,26,26.7,0,0
23,27.2,0,0,26,27.1,0,0,26,25.8,0,0,26,26.5,0,0,26,27,0,0,26,26.4,0,0
23,27.3,0,0,26,27.2,0,0,26,26.1,0,0,26,26.5,0,0,26,27,0,0,26,26.9,0,0
21,27.2,0,0,25,27.2,0,0,26,25.9,0,0,26,26.8,0,0,26,26.8,0,0,26,26.6,0,0
21,27.2,0,0,25,27.3,0,0,26,26,0,0,26,26.7,0,0,26,26.9,0,0,26,26.5,0,0
21,27.2,0,0,25,27.3,0,0,26,26.2,0,0,26,27.2,0,0,26,27.2,0,0,26,26.7,0,0
21,27.4,0,0,25,27.3,0,0,26,26.3,0,0,26,27.1,0,0,26,27.2,0,0,26,27.1,0,0
21,27.5,0,0,25,27.4,0,0,26,26.4,0,0,26,27,0,0,26,26.9,0,0,26,27.1,0,0
21,27.6,0,0,25,27.6,0,0,26,26.7,0,0,26,27,0,0,26,27.2,0,0,26,27.2,0,0
21,27.5,0,0,25,24.4,59,31,26,26.2,0,0,26,27.2,0,0,26,27.2,0,0,26,27.2,0,0
21,26.3,53,53,25,24.3,60,12,26,25.9,0,0,26,27.5,0,0,26,26.3,0,0,26,27.2,0,0
21,24.7,60,60,25,23.9,60,14,25,24.5,60,60,25,26.7,0,0,26,26,0,0,25,25.1,60,60
21,24.6,60,60,25,24.1,60,15,25,24.5,60,60,25,24.9,60,60,24,23.3,60,59,25,24.7,60,60
21,24.7,60,60,25,23.5,60,13,25,24.5,60,60,25,25,60,60,24,23.3,60,60,25,24.7,60,60
21,24.7,60,60,25,24.2,60,12,25,24.4,60,60,25,24.9,60,60,24,23.5,60,60,25,24.9,60,60
21,24.6,60,60,26,25.9,41,7,25,24.4,60,60,25,24.9,60,60,24,23.6,60,60,25,24.7,60,60
21,24.6,60,60,26,25.9,0,0,25,23.8,60,60,25,24.9,60,60,24,23.7,60,60,25,24.9,60,60
21,24.7,60,60,26,25.9,0,0,25,23.6,60,60,25,24.7,60,60,24,23.7,60,60,25,25,60,60
21,24.7,60,60,26,25.3,0,0,25,23.6,60,60,25,24.5,60,60,24,23.3,60,60,25,24.6,60,60
21,25,60,60,26,25.1,0,0,25,24.2,60,60,25,24.6,60,60,24,23.3,60,60,25,24.5,60,60
21,24,0,0,26,25.3,0,0,25,24.7,0,0,25,24.5,0,0,24,23.6,0,0,25,24.5,0,0
21,27.2,0,0,26,25.3,0,0,25,25.7,0,0,25,26.6,0,0,24,24.8,0,0,25,26.6,0,0
21,27.2,0,0,26,25.6,0,0,25,25.5,0,0,25,27.2,0,0,24,25.2,0,0,25,26.5,0,0
21,27.2,0,0,26,25.9,0,0,25,25.4,0,0,25,26.5,0,0,24,25.6,0,0,25,26.3,0,0
21,27.1,0,0,26,26.3,0,0,25,25.5,0,0,25,25.9,0,0,24,25.6,0,0,25,26.4,0,0
21,27,0,0,26,26.6,0,0,25,25.4,0,0,25,26.2,0,0,24,26.2,0,0,25,26.2,0,0
21,27,0,0,26,26.6,0,0,25,25.9,0,0,25,26.1,0,0,24,25.8,0,0,25,26.4,0,0
23,27.2,0,0,26,26.8,0,0,25,26,0,0,25,25.8,0,0,24,25.8,0,0,25,26.5,0,0
23,27.2,0,0,26,26.9,0,0,25,26.2,0,0,25,25.7,0,0,24,25.9,0,0,25,26.5,0,0
23,27.2,0,0,26,27.1,0,0,25,26.3,0,0,25,25.9,0,0,24,25.8,0,0,25,26.2,0,0
23,27.4,0,0,26,27.2,0,0,25,26.4,0,0,25,26,0,0,24,25.8,0,0,25,26.4,0,0
23,27.4,0,0,26,27.2,0,0,25,26.5,0,0,25,26,0,0,24,26,0,0,25,26.5,0,0
23,27.5,0,0,26,27.3,0,0,25,26.8,0,0,25,26.1,0,0,24,26.2,0,0,25,26.7,0,0
23,27.5,0,0,26,25.4,46,18,25,26.6,0,0,25,26.2,0,0,24,26.2,0,0,25,26.6,0,0
23,27.4,34,34,26,25.3,60,7,25,26.2,0,0,25,27.6,0,0,24,26.8,0,0,25,27.2,0,0
23,25.8,60,60,26,24.9,60,12,25,24.5,60,60,25,25.8,0,0,24,22.9,0,0,25,24.8,60,60
23,24.6,60,60,26,24.8,60,8,25,24.3,60,60,25,24.6,60,60,26,23.9,60,9,25,24.5,60,60
23,23.9,60,60,28,26.4,60,0,26,24.3,0,0,26,25.8,0,0,26,25.7,0,0,26,26.2,0,0
23,24,60,60,28,27.1,9,0,26,24.4,60,60,26,25.1,60,60,26,24,60,8,26,25.1,60,60
23,23.8,60,60,28,27.2,0,0,26,24.6,0,0,26,26.5,0,0,26,25.1,0,0,26,27,0,0
26,23.7,60,60,28,27.2,0,0,26,23.9,60,60,26,25.3,60,60,26,24.1,60,7,26,25.8,60,60
25,23.6,60,60,28,26.6,0,0,26,23.5,0,0,26,25.6,0,0,26,26.1,0,0,26,26.7,0,0
25,23.7,60,60,28,27.1,0,0,26,24,60,60,26,25,60,60,26,24.2,60,7,26,25.6,60,60
25,23.4,53,53,28,26.6,0,0,26,23,0,0,26,25.5,0,0,26,26.7,0,0,26,26.3,0,0
25,25.1,0,0,28,26.8,0,0,26,24.9,0,0,26,27.3,0,0,26,25,0,0,26,26.8,0,0
25,26.2,0,0,28,26.9,0,0,26,25,0,0,26,26.9,0,0,26,25.8,0,0,26,26.6,0,0
25,26.6,0,0,28,27.2,0,0,26,25.3,0,0,26,26.5,0,0,26,26.3,0,0,26,26.5,0,0
25,26.6,0,0,28,27.4,0,0,26,25.2,0,0,26,26.5,0,0,26,26.4,0,0,26,26.4,0,0
25,26.6,0,0,28,27.3,0,0,26,25.3,0,0,26,26.3,0,0,26,26.6,0,0,26,26.4,0,0
25,26.6,0,0,28,27.5,0,0,26,25.3,0,0,26,26.2,0,0,26,26.8,0,0,26,26.4,0,0
25,26.7,0,0,28,27.7,0,0,26,25.8,0,0,26,26.1,0,0,26,27.1,0,0,26,26.6,0,0
25,26.8,0,0,28,27.6,0,0,26,25.9,0,0,26,26.4,0,0,26,26.9,0,0,26,26.7,0,0
25,26.8,0,0,28,27.7,0,0,26,25.9,0,0,26,26.1,0,0,26,26.9,0,0,26,26.5,0,0
25,26.9,0,0,28,27.7,0,0,26,26.1,0,0,26,26.4,0,0,26,27.1,0,0,26,26.5,0,0
25,27.1,0,0,28,27.9,0,0,26,26.3,0,0,26,26.6,0,0,26,27.1,0,0,26,26.5,0,0
25,27.2,0,0,28,27.9,0,0,26,26.4,0,0,26,26.6,0,0,26,27.2,0,0,26,26.7,0,0
25,27.2,0,0,28,28.1,0,0,26,26.7,0,0,26,26.9,0,0,26,27.2,0,0,26,27.1,0,0
25,27.3,0,0,28,28,0,0,26,26.9,0,0,26,27.2,0,0,26,27.2,0,0,26,27.3,0,0
25,27.6,0,0,28,28.1,0,0,26,27.1,0,0,26,27.2,0,0,26,27.2,0,0,26,27.4,0,0
25,27.4,0,0,28,28.1,0,0,26,24.8,60,60,26,27.2,0,0,26,27.3,0,0,26,27.5,0,0
25,26.7,0,0,28,26.9,0,0,26,23.7,60,60,26,26.8,0,0,26,24.4,60,60,26,26.6,0,0
25,26.8,0,0,28,27.2,0,0,26,23.7,60,60,26,27,0,0,26,23.7,60,60,26,27.1,0,0
25,27.6,0,0,28,27.2,0,0,26,23.8,60,60,26,27.2,0,0,26,23.8,60,60,26,26.8,0,0
25,26.7,0,0,28,26.8,0,0,26,23.7,60,60,26,27.2,0,0,26,23.9,60,60,26,26.4,0,0
25,27.5,0,0,28,27.2,0,0,26,23.7,60,60,26,27.3,0,0,26,23.8,60,60,26,27.3,0,0
25,25.7,58,58,28,27.3,0,0,26,23.6,60,60,26,27.2,0,0,26,23.9,60,60,26,26.7,0,0
25,24.8,0,0,28,27,0,0,26,24.1,60,60,26,27.2,0,0,26,23.8,60,60,26,26.5,0,0
25,27.2,0,0,28,27.3,0,0,26,24,60,60,26,26.9,0,0,26,23.7,60,60,26,26.8,0,0
25,28,0,0,28,27.4,0,0,26,23.9,0,0,26,27.1,0,0,26,23.5,0,0,26,26.7,0,0
25,27.2,0,0,28,26.6,0,0,26,25.3,0,0,26,26.7,0,0,26,25.6,0,0,26,26.3,0,0
25,27.2,0,0,28,27.2,0,0,26,25,0,0,26,26.9,0,0,26,26.3,0,0,26,27,0,0
25,27.2,0,0,28,27.2,0,0,26,24.9,0,0,26,26.9,0,0,26,26.3,0,0,26,27.1,0,0
25,27.4,0,0,28,27.4,0,0,26,25.2,0,0,26,27.1,0,0,26,26.6,0,0,26,27.3,0,0
25,27.3,0,0,28,27.7,0,0,26,25.5,0,0,26,27.6,0,0,26,27,0,0,26,27.5,0,0
25,27.5,0,0,28,27.8,0,0,26,25.9,0,0,26,27.2,0,0,26,27.1,0,0,26,27.8,0,0
25,27.7,0,0,28,28,0,0,26,25.9,0,0,26,27.4,0,0,26,27.2,0,0,26,27.6,0,0
25,27.6,0,0,28,28.1,0,0,26,25.9,0,0,26,27.2,0,0,26,26.8,0,0,26,27.5,0,0
25,27.8,0,0,28,28.1,0,0,26,26,0,0,26,27.6,0,0,26,27,0,0,26,27.8,0,0
25,28,0,0,28,28.1,0,0,26,26.1,0,0,26,27.5,0,0,26,27.3,0,0,26,27.8,0,0
25,28.1,0,0,28,28.2,0,0,26,26.3,0,0,26,27.5,0,0,26,26.9,0,0,26,27.8,0,0
25,28.1,0,0,28,28.1,0,0,26,26.5,0,0,26,27.3,0,0,26,27.2,0,0,26,28,0,0
25,28.4,0,0,28,28.3,0,0,26,26.8,0,0,26,27.4,0,0,26,27.3,0,0,26,27.8,0,0
25,28.5,0,0,28,28.4,0,0,26,26.9,0,0,26,27.6,0,0,26,27.2,0,0,26,28,0,0
23,26.8,48,48,28,28.2,0,0,26,24.5,60,60,26,27.6,0,0,26,26.9,0,0,26,27.8,0,0
23,24.7,60,60,28,28.4,0,0,26,23.5,60,60,26,27.7,0,0,26,26.9,0,0,26,27.9,0,0
23,24.2,57,57,28,27.2,0,0,26,23.7,60,46,26,26.8,0,0,26,26,0,0,26,27.2,0,0
23,23.7,60,60,28,27.2,0,0,26,23.8,60,42,26,27.2,0,0,26,26.1,0,0,26,27.5,0,0
23,23.5,60,60,28,27.1,0,0,26,23.7,60,60,26,27.5,0,0,26,26.3,0,0,26,27.2,0,0
23,23.6,60,60,28,27.2,0,0,26,23.7,60,60,26,27.5,0,0,26,25.9,0,0,26,27.3,0,0
23,23,60,60,28,27.6,0,0,26,23.6,60,60,26,28,0,0,26,26.2,0,0,26,27.4,0,0
23,23.7,41,41,28,27.4,0,0,26,23.6,60,60,26,27.7,0,0,26,26,0,0,26,27.4,0,0
23,24.8,0,0,28,27,0,0,26,23.7,60,48,26,27.2,0,0,26,25.8,0,0,26,26.8,0,0
23,26,0,0,28,26.9,0,0,26,23.7,0,0,26,27.2,0,0,26,25.9,0,0,26,27.1,0,0
23,26.6,0,0,28,27.2,0,0,26,25.1,0,0,26,27.3,0,0,26,26.5,0,0,26,27.2,0,0
23,26.6,0,0,28,27.6,0,0,26,25.3,0,0,26,27.5,0,0,26,26.6,0,0,26,27.5,0,0
23,26.8,0,0,28,27.9,0,0,26,25.6,0,0,26,27.6,0,0,26,26.9,0,0,26,27.6,0,0
23,26.9,0,0,28,28,0,0,26,25.9,0,0,26,27.6,0,0,26,27.1,0,0,26,27.8,0,0
23,26.9,0,0,28,28.2,0,0,26,26.3,0,0,26,27.7,0,0,26,27.2,0,0,26,27.8,0,0
23,27.2,0,0,28,28.2,0,0,26,26.6,0,0,26,27.7,0,0,26,27.4,0,0,26,28,0,0
23,27.3,0,0,26,28.4,0,0,26,26.5,0,0,26,27.6,0,0,26,27.3,0,0,26,28.1,0,0
23,27.6,0,0,26,28.5,0,0,26,26.6,0,0,26,27.5,0,0,26,27.3,0,0,26,28.1,0,0
23,27.7,0,0,26,28.6,0,0,26,26.8,0,0,26,27.6,0,0,26,27.3,0,0,26,28.2,0,0
23,28,0,0,26,28.7,0,0,26,26.7,0,0,26,27.6,0,0,26,27.5,0,0,26,28.1,0,0
23,28,0,0,26,28.5,0,0,26,26.9,0,0,26,27.4,0,0,26,27.3,0,0,26,28.1,0,0
23,28,0,0,26,28.7,0,0,26,27.2,0,0,26,27.3,0,0,26,27.3,0,0,26,28.3,0,0
23,27.5,0,0,26,25.3,59,27,26,26.1,0,0,26,27.3,0,0,26,27.3,0,0,26,28.2,0,0
23,26.1,54,54,26,25.6,60,12,26,26.2,0,0,26,26.9,0,0,26,27.1,0,0,26,27.8,0,0
23,24.5,60,60,26,24.5,60,8,26,24.3,60,60,26,25.9,0,0,26,22.6,0,0,26,25.8,60,60
23,23.9,60,60,26,25.1,60,11,26,24,60,48,26,25.2,60,60,26,24.1,60,46,26,25.3,60,60
24,23.6,60,60,26,25.4,60,12,26,24.9,0,0,26,27.2,0,0,26,23,0,0,26,27.3,0,0
24,23.6,60,60,26,24.8,49,10,26,24.1,60,60,26,25.9,60,60,26,24.3,60,8,26,25.9,60,60
24,23.4,60,60,26,27.6,0,0,26,24.2,0,0,26,26.6,0,0,26,27,0,0,26,26.7,0,0
24,23.3,60,60,26,27.2,0,0,26,23.6,60,54,26,25.5,60,60,26,24.4,60,4,26,25.7,60,60
24,23.2,60,60,26,26.8,0,0,26,23.9,0,0,26,25.9,0,0,26,26.6,0,0,26,26.6,0,0
24,23.4,60,60,26,27.2,0,0,26,23.9,60,37,26,25.7,60,60,26,24.3,60,7,26,25.6,60,60
24,23.4,58,57,26,26.5,0,0,26,23.7,0,0,26,26.7,0,0,26,26.7,0,0,26,26.7,0,0
24,25.2,0,0,26,27.2,0,0,26,25.3,0,0,26,28,0,0,26,25.9,0,0,26,27.1,0,0
24,26.5,0,0,26,27.4,0,0,26,25.3,0,0,26,27.7,0,0,26,26.1,0,0,26,26.6,0,0
24,26.9,0,0,26,27.6,0,0,26,25.5,0,0,26,27.5,0,0,26,26.7,0,0,26,26.8,0,0
24,27,0,0,26,28,0,0,26,25.6,0,0,26,27.4,0,0,26,26.9,0,0,26,26.5,0,0
24,27,0,0,26,28,0,0,26,25.4,0,0,26,27.1,0,0,26,27.2,0,0,26,27.2,0,0
24,27,0,0,26,28.1,0,0,26,25.8,0,0,26,27,0,0,26,27.2,0,0,26,27,0,0
24,27.1,0,0,26,28.1,0,0,26,25.9,0,0,26,27.1,0,0,26,27.4,0,0,26,27.2,0,0
21,27.2,0,0,25,28.3,0,0,26,25.9,0,0,26,26.8,0,0,26,27.3,0,0,26,27.2,0,0
21,27.4,0,0,25,28.6,0,0,26,26.1,0,0,26,27,0,0,26,27.3,0,0,26,26.8,0,0
21,27.4,0,0,25,28.5,0,0,26,26.2,0,0,26,27.2,0,0,26,27.5,0,0,26,27.2,0,0
21,27.4,0,0,25,28.7,0,0,26,26.4,0,0,26,27.2,0,0,26,27.4,0,0,26,27.4,0,0
21,27.5,0,0,25,28.7,0,0,26,26.6,0,0,26,27.2,0,0,26,27.4,0,0,26,27.6,0,0
21,27.6,0,0,25,28.7,0,0,26,26.9,0,0,26,27.1,0,0,26,27.4,0,0,26,27.6,0,0
21,27.5,0,0,25,24.9,54,32,26,26.4,0,0,26,27,0,0,26,27.3,0,0,26,27.6,0,0
21,26,47,47,25,24.3,60,20,26,26.3,0,0,26,27.4,0,0,26,27.2,0,0,26,27.2,0,0
21,24.1,60,60,25,23.9,60,13,25,24.5,60,60,25,23.3,1,1,26,21.7,1,0,25,25.2,60,60
21,23.9,60,60,25,23.7,60,17,25,24.5,60,60,25,24.9,60,60,24,23,60,60,25,24.5,60,60
24,24.1,60,60,25,24,60,21,25,24.8,60,60,25,24.6,60,60,24,23.1,60,60,25,24.5,60,60
24,23.5,60,60,25,24,60,8,25,24.4,60,60,25,24.7,60,60,24,23.1,60,60,25,24.2,60,60
24,23.5,60,60,25,24,60,27,25,24.5,60,60,25,24.6,60,60,24,23.1,60,60,25,24.3,60,60
24,23.8,60,60,26,24.8,60,7,25,23.9,60,60,25,24.5,60,60,24,23.3,60,60,25,24.4,60,60
24,24,60,60,26,25.4,46,14,25,23.7,60,60,25,24.4,60,60,24,23.1,60,60,25,24.6,60,60
24,24.2,60,60,26,25.1,0,0,25,23.9,60,60,25,24.3,60,60,24,23.3,60,60,25,24.5,60,60
24,24.1,59,59,26,25.7,0,0,25,24.2,59,59,25,24.5,59,59,24,23.3,59,59,25,24.5,60,60
24,24.5,0,0,26,25.4,0,0,25,24.4,0,0,25,24.5,0,0,24,23.3,0,0,25,24.6,0,0
24,27.1,0,0,26,26,0,0,25,25.8,0,0,25,27.1,0,0,24,25.1,0,0,25,27.1,0,0
24,27.2,0,0,26,26.3,0,0,25,25.9,0,0,25,26.6,0,0,24,25.3,0,0,25,26.7,0,0
24,27.3,0,0,26,26.6,0,0,25,25.6,0,0,25,26.8,0,0,24,25.9,0,0,25,26.4,0,0
24,27.2,0,0,26,27,0,0,25,25.6,0,0,25,27,0,0,24,25.7,0,0,25,26.7,0,0
24,27.2,0,0,26,27.2,0,0,25,25.7,0,0,25,26.6,0,0,24,25.9,0,0,25,26.7,0,0
24,27.4,0,0,26,27.3,0,0,25,25.9,0,0,25,26.6,0,0,24,26,0,0,25,27.1,0,0
23,27.3,0,0,26,27.4,0,0,25,26,0,0,25,26.3,0,0,24,26.1,0,0,25,26.6,0,0
23,27.4,0,0,26,27.5,0,0,25,26,0,0,25,26.3,0,0,24,26.1,0,0,25,26.7,0,0
23,27.4,0,0,26,27.5,0,0,25,26.2,0,0,25,26.5,0,0,24,26.2,0,0,25,27,0,0
23,27.5,0,0,26,27.6,0,0,25,26.4,0,0,25,26.4,0,0,24,26.1,0,0,25,27.1,0,0
23,27.5,0,0,26,27.7,0,0,25,26.6,0,0,25,26.7,0,0,24,26.6,0,0,25,27.2,0,0
23,27.6,0,0,26,27.6,0,0,25,26.8,0,0,25,26.4,0,0,24,26.5,0,0,25,27.2,0,0
23,27.6,0,0,26,25.4,58,27,25,26.3,0,0,25,26.8,0,0,24,26.3,0,0,25,27.1,0,0
23,26.5,36,36,26,25.6,60,6,25,26,1,1,25,26.9,0,0,24,26.4,0,0,25,27.2,0,0
23,25.1,60,60,26,24.8,60,12,25,24.8,60,60,25,25.8,1,1,24,21.7,1,1,25,25.1,60,60
23,24.8,60,60,26,25.4,60,11,25,24.4,60,60,25,25.2,60,60,26,24.2,60,7,25,24.9,60,60
23,24.3,60,60,26,25.4,60,10,26,25,0,0,26,27.2,0,0,26,23.4,0,0,26,27.1,0,0
23,23.9,60,60,26,24.7,60,11,26,24.2,60,60,26,25.6,60,60,26,24.2,60,53,26,25.8,60,60
23,23.7,60,60,26,25.5,60,15,26,24.8,0,0,26,27.3,0,0,26,22.9,0,0,26,27.2,0,0
23,24.1,60,60,26,24.9,60,7,26,23.8,60,54,26,25.4,60,60,26,24.4,60,26,26,25.9,60,60
23,23.9,60,60,26,25.9,47,9,26,24.6,0,0,26,26.1,0,0,26,26,0,0,26,27,0,0
25,23.9,60,60,26,27.8,0,0,26,23.8,60,60,26,25.2,60,60,26,24.1,60,7,26,25.8,60,60
25,23.7,59,59,26,26.8,0,0,26,23.7,0,0,26,27.2,0,0,26,23.8,0,0,26,26.9,0,0
23,24.5,0,0,26,26.8,0,0,26,24.2,0,0,26,27.8,0,0,26,24.9,0,0,26,27,0,0
23,26.8,0,0,26,27.1,0,0,26,24.9,0,0,26,27.3,0,0,26,26.2,0,0,26,26.9,0,0
23,27,0,0,26,27.2,0,0,26,25.1,0,0,26,27.7,0,0,26,26.6,0,0,26,26.7,0,0
23,27.1,0,0,26,27.3,0,0,26,25.3,0,0,26,27.2,0,0,26,26.7,0,0,26,26.4,0,0
23,27,0,0,26,27.3,0,0,26,25.4,0,0,26,27.2,0,0,26,26.7,0,0,26,26.7,0,0
23,27,0,0,26,27.4,0,0,26,25.3,0,0,26,27.2,0,0,26,27,0,0,26,26.8,0,0
23,27.1,0,0,26,27.3,0,0,26,25.5,0,0,26,27.2,0,0,26,26.9,0,0,26,27.2,0,0
21,27.2,0,0,25,27.6,0,0,26,25.8,0,0,26,26.8,0,0,26,27.1,0,0,26,26.9,0,0
21,27.3,0,0,25,27.7,0,0,26,25.9,0,0,26,26.8,0,0,26,27.2,0,0,26,26.7,0,0
21,27.4,0,0,25,27.8,0,0,26,26,0,0,26,26.6,0,0,26,27.1,0,0,26,26.7,0,0
21,27.3,0,0,25,27.9,0,0,26,26.3,0,0,26,26.9,0,0,26,27.1,0,0,26,26.7,0,0
21,27.4,0,0,25,28,0,0,26,26.5,0,0,26,26.9,0,0,26,27.1,0,0,26,27.1,0,0
21,27.5,0,0,25,27.9,0,0,26,26.7,0,0,26,27,0,0,26,27.2,0,0,26,27.1,0,0
21,27.5,0,0,25,28.4,59,0,26,26.7,0,0,26,27.2,0,0,26,27.2,0,0,26,27.2,0,0
21,26.1,55,51,25,28.3,60,11,26,25.9,1,1,26,27.2,0,0,26,26.8,0,0,26,27.1,1,1
21,24.4,60,60,25,23.8,60,18,25,24.4,60,60,25,26.1,1,1,26,21.7,1,0,25,25.6,60,60
21,24.6,60,60,25,24.1,60,28,25,24.5,60,60,25,25.2,60,60,24,23.4,60,60,25,24.8,60,60
21,24.8,60,60,26,25,60,16,25,24.5,60,60,25,25,60,60,24,23.3,60,60,25,24.6,60,60
21,24.5,60,60,26,25,60,14,25,24.1,60,60,25,24.8,60,60,24,23.4,60,60,25,24.7,60,60
21,23.8,60,60,26,25.6,60,13,25,24,60,60,25,24.8,60,60,24,23.7,60,60,25,24.8,60,60
21,24,60,60,26,25.8,60,12,25,23.7,60,60,25,25,60,60,24,23.6,60,60,25,25.1,60,60
21,24.1,60,60,25,24.8,46,8,25,23.4,60,60,25,24.9,60,60,24,23.7,60,60,25,25.2,60,60
21,23.8,60,60,26,28.1,0,0,25,23.2,60,60,25,24.7,60,60,24,23.3,60,60,25,24.9,60,60
24,24.3,57,57,26,27.4,0,0,25,23.8,59,59,25,24.8,59,59,24,23.3,59,59,25,24.7,59,59
24,24.5,0,0,26,27,0,0,25,24.3,0,0,25,24.7,0,0,24,23.1,0,0,25,24.5,0,0
24,27,0,0,26,26.9,0,0,25,25.9,0,0,25,26.7,0,0,24,23.1,0,0,25,26.3,0,0
24,27.3,0,0,26,27.2,0,0,25,25.7,0,0,25,27.2,0,0,24,25.3,0,0,25,26.8,0,0
24,27.3,0,0,26,27.5,0,0,25,25.8,0,0,25,26.5,0,0,24,25.8,0,0,25,26.5,0,0
24,27.3,0,0,26,27.4,0,0,25,25.9,0,0,25,26.7,0,0,24,25.7,0,0,25,26.6,0,0
24,27.2,0,0,26,27.6,0,0,25,26.2,0,0,25,26.7,0,0,24,25.8,0,0,25,26.6,0,0
24,27.4,0,0,26,27.8,0,0,25,26.5,0,0,25,26.5,0,0,24,26.2,0,0,25,26.9,0,0
23,27.3,0,0,26,27.9,0,0,25,26.6,0,0,25,26.6,0,0,24,26.2,0,0,25,27,0,0
23,27.4,0,0,26,28,0,0,25,26.7,0,0,25,26.6,0,0,24,26.4,0,0,25,26.7,0,0
23,27.5,0,0,26,28.1,0,0,25,26.8,0,0,25,26.8,0,0,24,26.3,0,0,25,26.9,0,0
23,27.4,0,0,26,28.1,0,0,25,26.8,0,0,25,26.6,0,0,24,26.3,0,0,25,27,0,0
23,27.6,0,0,26,28.1,0,0,25,27,0,0,25,26.7,0,0,24,26.5,0,0,25,27.2,0,0
23,27.7,0,0,26,28.3,0,0,25,27.2,0,0,25,27,0,0,24,26.6,0,0,25,27.2,0,0
23,27.7,0,0,26,25.5,47,17,25,27,0,0,25,27.1,0,0,24,26.6,0,0,25,27.2,0,0
23,26.7,34,34,26,25.8,60,14,25,26.7,1,1,25,26.6,0,0,24,26.1,0,0,25,27.3,1,1
23,24.9,60,60,26,24.5,60,7,25,24.6,60,60,25,24.6,1,1,24,21.2,1,1,25,25.2,60,60
23,24.5,60,60,26,25.1,60,8,25,24.3,60,60,25,24.8,60,60,26,23.8,60,7,25,24.8,60,60
23,24.4,60,60,26,25.5,60,9,26,25.4,0,0,26,27.1,0,0,26,23.1,0,0,26,27.1,0,0
23,23.9,60,60,26,25.1,7,5,26,24.5,60,60,26,25.5,60,60,26,24.3,60,7,26,25.8,60,60
23,23.8,60,60,26,26.5,0,0,26,25.3,0,0,26,27.4,0,0,26,23.2,0,0,26,27.2,0,0
23,24.3,60,60,26,26.6,0,0,26,24.4,60,60,26,25.8,60,60,26,24.4,60,30,26,25.9,60,60
23,24.4,60,60,26,26.3,0,0,26,24,0,0,26,26.2,0,0,26,26.4,0,0,26,27,0,0
23,23.9,60,60,26,27.2,0,0,26,24,60,45,26,25.4,60,60,26,24.3,60,7,26,25.8,60,60
25,23.7,59,59,26,26.8,0,0,26,24.5,0,0,26,26.6,0,0,26,26.1,0,0,26,26.8,0,0
