リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算
25,25.9,0,0,25,25.7,0,0,25,26.9,0,0,25,26,12,12,25,27.6,0,0,25,27.3,0,0
25,25.9,0,0,25,26,0,0,25,26.6,0,0,25,25.4,60,11,25,27.6,0,0,25,27.1,0,0
25,28.1,0,0,25,25,0,0,25,26.2,0,0,25,25.9,60,24,25,27.2,11,11,25,26.4,11,11
25,29,0,0,25,22.9,0,0,25,24.7,0,0,25,25.4,60,25,25,26.1,60,60,25,26.1,60,60
25,27.9,0,0,25,24.5,0,0,25,23.7,0,0,25,25.7,60,21,25,26.4,60,60,25,26.3,60,60
25,29.2,0,0,25,25.4,0,0,25,23.9,0,0,25,25.5,60,31,25,26.3,60,60,25,26.3,60,60
25,24.2,0,0,25,24.3,0,0,25,22.8,0,0,26,26.1,60,5,25,26.5,60,60,25,26.4,60,60
25,26.3,38,38,25,23.3,0,0,25,25.3,38,28,26,26.2,60,12,25,26.5,60,60,25,26.3,60,60
25,25.1,60,40,25,23.7,0,0,25,25,60,33,26,26.1,60,2,25,26.7,60,60,25,26.6,60,60
25,25,60,44,25,25.3,0,0,25,24.9,60,33,26,26.2,60,6,25,26.4,60,60,25,26.4,60,60
25,24.9,60,28,25,23.8,0,0,25,24.8,60,32,26,26.5,60,12,25,26.5,60,60,25,26.2,60,60
25,25,60,24,25,23.1,0,0,25,24.9,60,33,26,26.4,60,0,25,26.3,39,39,25,26.1,39,39
25,25,60,33,25,24.1,0,0,25,24.9,60,27,26,26.8,60,0,25,26.7,0,0,25,26.2,0,0
25,24.9,60,28,25,24.1,0,0,25,24.9,60,21,26,26.9,60,0,25,26.8,0,0,25,26.2,0,0
27,25.5,60,5,25,24.5,0,0,27,25.1,60,5,26,26.4,60,16,25,27.2,0,0,25,27,0,0
27,26.7,0,0,25,23.7,0,0,27,26.7,0,0,26,27.2,0,0,25,25.8,0,0,25,25.4,0,0
27,27.2,0,0,25,25,0,0,27,27.4,0,0,26,28,0,0,25,26.7,0,0,25,26.4,0,0
27,27,0,0,25,25.4,0,0,27,27.4,0,0,26,27.9,0,0,25,27.2,0,0,25,26.9,0,0
27,26.9,0,0,25,25.6,0,0,27,27.3,0,0,26,27.8,0,0,25,27.5,0,0,25,27.2,0,0
27,26.9,0,0,25,25.7,0,0,27,27.3,0,0,26,27.7,0,0,25,27.8,0,0,25,27.3,0,0
27,26.9,0,0,25,25.8,0,0,27,27.3,0,0,26,27.7,0,0,25,27.8,0,0,25,27.4,0,0
27,26.8,0,0,25,26,0,0,27,27.3,0,0,26,27.7,0,0,25,27.9,0,0,25,27.6,0,0
27,26.8,0,0,25,26,0,0,27,27.3,0,0,26,27.6,0,0,25,27.9,0,0,25,27.6,0,0
27,26.9,0,0,25,26.1,0,0,27,27.4,0,0,26,27.7,0,0,25,28,0,0,25,27.8,0,0
27,26.9,0,0,25,26.1,0,0,27,27.4,0,0,26,27.5,6,0,25,28.1,0,0,25,27.8,0,0
27,26.9,0,0,25,23.2,0,0,27,27.5,0,0,26,26.5,60,0,25,28.1,0,0,25,22.5,0,0
27,26.8,0,0,25,22.4,0,0,27,27.6,0,0,26,26.1,60,0,25,28.1,0,0,25,21.7,0,0
27,27,0,0,25,22.7,0,0,27,27.9,0,0,26,26.3,60,0,25,27.5,12,12,25,24.9,12,9
27,27.2,0,0,25,22.3,0,0,27,28.2,0,0,26,26.4,60,0,25,26.6,60,60,25,25.9,60,60
27,27.1,0,0,25,22.3,0,0,27,28.2,0,0,26,26.3,60,0,25,26.3,60,60,25,25.4,60,60
27,27.3,0,0,25,22.4,0,0,27,28.4,0,0,26,26.2,60,8,25,26.2,60,60,25,25.5,60,60
26,25.8,39,13,25,22.3,0,0,26,25.9,39,17,26,26.2,60,0,25,26.4,60,60,25,25.3,60,60
24,25.7,60,36,25,22.3,0,0,24,25.2,60,36,26,26.3,60,4,25,26.3,60,60,25,25.3,60,60
24,24,60,46,25,22.4,0,0,24,24.3,60,46,26,26.2,60,0,25,25.8,60,60,25,25.4,60,60
24,24,60,54,25,22.8,0,0,24,24.1,60,60,26,26.7,60,8,25,25.7,60,60,25,25.7,60,60
24,23.8,60,40,25,22.3,0,0,24,24.1,60,47,26,26.7,60,8,25,25.4,60,60,25,25.8,60,60
24,24,60,32,25,22,0,0,24,24.1,60,60,26,26.8,60,0,25,25.3,42,42,25,25.9,42,42
24,24,60,26,25,23.8,0,0,24,24.2,60,53,26,26.8,60,8,25,26.2,0,0,25,25.9,0,0
24,24.1,60,28,25,23.3,0,0,24,24.3,60,46,26,26.7,60,0,25,25.5,0,0,25,25.3,0,0
24,23.7,0,0,25,23.3,0,0,24,24.2,0,0,26,27,0,0,25,25.5,0,0,25,25.3,0,0
24,26,0,0,25,25,0,0,24,26.2,0,0,26,28.1,0,0,25,26.6,0,0,25,26.3,0,0
24,26.2,0,0,25,25.4,0,0,24,26.4,0,0,26,28,0,0,25,27.1,0,0,25,26.7,0,0
24,26.3,0,0,25,25.7,0,0,24,26.7,0,0,26,27.9,0,0,25,27.2,0,0,25,26.9,0,0
24,26.4,0,0,25,25.8,0,0,24,26.8,0,0,26,27.8,0,0,25,27.4,0,0,25,27,0,0
24,26.5,0,0,25,26,0,0,24,26.9,0,0,26,27.7,0,0,25,27.5,0,0,25,27.2,0,0
24,26.5,0,0,25,26,0,0,24,27,0,0,26,27.8,0,0,25,27.7,0,0,25,27.2,0,0
24,26.5,0,0,25,26.1,0,0,24,27.1,0,0,26,27.8,0,0,25,27.7,0,0,25,27.3,0,0
24,26.6,0,0,25,26.2,0,0,24,27.2,0,0,26,27.8,0,0,25,27.8,0,0,25,27.4,0,0
24,26.6,0,0,25,26.2,0,0,24,27.2,0,0,26,27.3,3,0,25,27.9,0,0,25,27.5,0,0
24,26.5,0,0,25,23.3,0,0,24,26,0,0,25,26.2,60,31,25,28,0,0,25,22.8,0,0
24,26.5,0,0,25,24.2,0,0,24,26.1,0,0,25,25.7,60,12,25,28,0,0,25,24.3,0,0
24,26,0,0,25,23.9,0,0,24,26.4,0,0,25,25.6,60,56,25,28,0,0,25,23.4,0,0
24,23.2,0,0,25,24.4,0,0,24,23,0,0,25,25.8,60,10,25,26.6,52,52,25,26.1,52,51
24,23.8,0,0,25,23,0,0,24,23.1,0,0,25,25.3,60,55,25,26.1,60,60,25,25.3,60,60
24,21.6,0,0,25,23.3,0,0,24,20.7,0,0,25,25.5,60,26,25,26.1,60,60,25,25.5,60,60
24,24.2,0,0,25,24.1,0,0,24,23.4,0,0,25,25.7,60,18,25,26.2,60,60,25,25.5,60,60
24,20,0,0,25,23.6,0,0,24,21.1,0,0,26,26.3,60,4,25,26.3,60,60,25,25.7,60,60
24,24.8,50,47,25,24.1,0,0,24,24.6,50,47,26,26.3,60,8,25,26.1,60,60,25,25.3,60,60
25,24.9,60,18,25,22.3,0,0,25,24.9,60,42,26,26.5,60,0,25,26.5,60,60,25,25.6,60,60
24,24.7,60,15,25,23.6,0,0,24,25,60,21,26,26.7,60,8,25,26.1,45,45,25,25.7,45,45
25,24.9,60,18,25,23.7,0,0,25,24.9,60,56,26,26.9,60,0,25,26.8,0,0,25,25.8,0,0
26,25.1,60,11,25,24,0,0,26,25.2,60,14,26,26.6,60,13,25,27.1,0,0,25,26.3,0,0
26,26,60,0,25,24.3,0,0,26,26.1,60,0,26,27,60,0,25,27.2,0,0,25,26.6,0,0
26,26.8,0,0,25,24.9,0,0,26,27.2,0,0,26,27.7,0,0,25,27.3,0,0,25,26.9,0,0
26,27.2,0,0,25,25.6,0,0,26,27.7,0,0,26,28.2,0,0,25,27.5,0,0,25,27,0,0
26,27.1,0,0,25,25.8,0,0,26,27.6,0,0,26,28.1,0,0,25,27.7,0,0,25,27.1,0,0
26,27,0,0,25,26,0,0,26,27.5,0,0,26,27.9,0,0,25,27.8,0,0,25,27.2,0,0
26,27,0,0,25,26.1,0,0,26,27.5,0,0,26,27.8,0,0,25,27.8,0,0,25,27.2,0,0
26,26.9,0,0,25,26.1,0,0,26,27.4,0,0,26,27.8,0,0,25,27.9,0,0,25,27.3,0,0
26,26.9,0,0,25,26.2,0,0,26,27.4,0,0,26,27.8,0,0,25,27.9,0,0,25,27.3,0,0
26,26.9,0,0,25,26.2,0,0,26,27.5,0,0,26,27.8,0,0,25,28,0,0,25,27.4,0,0
26,26.9,0,0,25,26.2,0,0,26,27.5,0,0,26,27.8,0,0,25,28,0,0,25,27.5,0,0
25,25.4,28,22,25,26.2,0,0,25,25.6,28,28,26,27.4,0,0,25,26.3,28,28,25,26.5,28,28
21,24.6,60,46,25,24.1,0,0,21,24.6,60,52,23,25.8,35,35,24,25.6,60,60,24,26,60,60
22,23.4,60,60,25,22.7,0,0,22,23.7,60,60,24,25.4,60,60,24,25.9,60,60,24,26,60,60
27,24.9,60,2,25,24,0,0,27,24.9,60,3,24,25.3,60,60,24,26.2,60,60,24,26,60,60
23,25.3,60,32,25,22.8,0,0,23,25.4,60,32,24,25.3,60,59,24,26.5,60,60,24,26.2,60,60
23,23.2,60,60,25,23.2,0,0,23,24.7,60,60,25,26,60,5,24,26.8,60,60,24,26.4,60,60
23,22.7,60,46,25,20.5,0,0,23,24.1,60,56,24,25.5,60,56,24,26.7,60,60,24,26.5,60,60
23,24.3,60,22,25,21.3,0,0,23,24.5,60,22,24,25.1,60,60,24,26.3,60,60,24,26.3,60,60
23,23.1,60,60,25,21.4,0,0,23,24.3,60,60,24,25.3,60,60,24,26.2,60,60,24,26.2,60,60
23,23.2,60,60,25,21.9,0,0,23,24.5,60,60,24,25.2,60,60,24,26.3,60,60,24,26.3,60,60
23,23.1,60,49,25,21.7,0,0,23,24.3,60,49,24,25.3,60,60,24,26.1,60,60,24,26.3,60,60
27,24.9,60,3,25,22.8,0,0,27,24.9,60,3,24,25,60,60,24,25.7,8,8,24,26.1,8,8
27,25.3,60,6,25,22.3,0,0,27,25.2,60,6,24,25,52,52,24,26.1,0,0,24,25.4,0,0
24,24.2,60,37,25,23.4,0,0,24,24.4,60,60,24,21.8,0,0,24,26,0,0,24,25.7,0,0
24,24,60,21,25,24.5,0,0,24,23.8,60,34,24,22.5,0,0,24,27,0,0,24,26.7,0,0
24,25.1,0,0,25,25.2,0,0,24,25.3,0,0,24,24.4,0,0,24,27.2,0,0,24,27.1,0,0
24,24.3,36,18,25,25.2,0,0,24,24.2,36,18,24,25.5,37,37,24,26.8,0,0,24,26.3,0,0
24,24.1,15,11,25,24.5,0,0,24,24.1,15,8,24,24.7,60,60,24,26.1,0,0,24,25.8,0,0
24,25.6,0,0,25,25,0,0,24,26,0,0,24,24.5,60,60,24,26.5,0,0,24,26.3,0,0
24,25.4,0,0,25,25.5,0,0,24,26.2,0,0,24,24.4,60,45,24,27.2,0,0,24,27,0,0
24,25.6,0,0,25,26,0,0,24,26.3,0,0,24,25,60,32,24,27.7,0,0,24,27.5,0,0
24,24.3,0,0,25,25.2,0,0,24,25,0,0,24,24.4,60,60,24,26.5,0,0,24,26.1,0,0
24,24.2,0,0,25,24.9,0,0,24,24.8,0,0,24,24.3,8,8,24,26.2,0,0,24,25.8,0,0
24,25.4,0,0,25,25.7,0,0,24,26.3,0,0,24,26.2,0,0,24,27.4,0,0,24,27.1,0,0
24,24.9,30,30,25,25.8,0,0,24,25.5,30,30,24,24.7,0,0,24,26.9,17,17,24,27,17,17
24,24,60,33,25,23.8,0,0,24,24.2,60,60,24,25,26,26,24,25.2,60,60,24,25.9,60,60
24,24,60,41,25,23.3,0,0,24,23.9,60,50,24,25.1,60,41,24,25.5,60,60,24,26.3,60,60
24,24.1,60,24,25,23.1,0,0,24,24.2,60,35,24,25.3,60,22,24,25.8,60,60,24,26.3,60,60
25,24.7,60,24,25,21.9,0,0,25,24.6,60,4,24,25.5,60,34,24,26.1,60,60,24,26.4,60,60
25,24.8,60,22,25,22.9,0,0,25,24.8,60,18,24,25.2,60,50,24,26.2,60,60,24,26.4,60,60
25,25,60,11,25,22.4,0,0,25,25,60,21,24,25.5,60,29,24,26.4,60,60,24,26.5,60,60
24,24.7,60,32,25,22,0,0,24,24.6,60,37,24,25.3,60,46,24,26.2,60,60,24,26.3,60,60
24,24,60,31,25,22.8,0,0,24,24.1,60,60,24,25.4,60,24,24,26.4,60,60,24,26.5,60,60
24,23.8,60,32,25,22.7,0,0,24,24,60,49,24,25.4,60,58,24,26.5,60,60,24,26.4,60,60
24,23.8,60,55,25,21.8,0,0,24,24.2,60,49,24,25.1,60,60,24,26.5,60,60,24,26.5,60,60
26,24.5,60,8,25,22,0,0,26,24.3,60,13,24,25,52,52,24,26.3,60,60,24,26.4,60,60
26,25.8,60,0,25,23,0,0,26,25.5,60,0,25,21.6,0,0,24,25.8,36,36,24,26,36,36
26,26.1,60,0,25,24.5,0,0,26,26.1,60,0,25,22.9,0,0,24,25.2,0,0,24,24.8,0,0
26,25.9,17,0,25,25.3,0,0,26,26.1,17,0,25,23.9,0,0,24,26.9,0,0,24,26.5,0,0
26,27.1,0,0,25,25.7,0,0,26,27.4,0,0,25,25.5,0,0,24,27.6,0,0,24,27.1,0,0
26,27,0,0,25,26,0,0,26,27.4,0,0,25,26.2,0,0,24,27.9,0,0,24,27.4,0,0
26,26.9,0,0,25,26.1,0,0,26,27.4,0,0,25,26.5,0,0,24,28,0,0,24,27.6,0,0
26,26.8,0,0,25,26.2,0,0,26,27.3,0,0,25,26.6,0,0,24,28.1,0,0,24,27.7,0,0
26,26.8,0,0,25,26.2,0,0,26,27.3,0,0,25,26.8,0,0,24,28.1,0,0,24,27.8,0,0
26,26.8,0,0,25,26.3,0,0,26,27.3,0,0,25,26.9,0,0,24,28.2,0,0,24,27.9,0,0
26,26.8,0,0,25,26.3,0,0,26,27.4,0,0,25,27,0,0,24,28.2,0,0,24,28,0,0
26,26.9,0,0,25,26.4,0,0,26,27.3,0,0,25,27.2,0,0,24,28.2,0,0,24,28.1,0,0
26,26.8,0,0,25,26.4,0,0,26,27.4,0,0,25,27.2,0,0,24,28.3,0,0,24,28.1,0,0
26,26.8,0,0,25,26.5,0,0,26,27.4,0,0,25,26.5,5,5,24,28.4,0,0,24,28.1,0,0
24,24.8,24,19,25,22.9,0,0,24,25,24,18,25,25.1,60,42,24,28.5,0,0,24,22.2,0,0
24,24,60,34,25,23.1,0,0,24,24,60,24,25,26,60,0,24,26.8,51,51,24,26.4,51,50
24,24,60,36,25,23.3,0,0,24,23.9,60,29,25,25.6,60,23,24,26.4,60,60,24,26.3,60,60
24,23.9,60,24,25,22.6,0,0,24,23.9,60,22,25,26.2,60,1,24,26.6,60,60,24,26.5,60,60
24,23.9,60,28,25,22,0,0,24,23.8,60,29,25,25,60,60,24,26.4,60,60,24,26,60,60
24,24,60,34,25,23.4,0,0,24,23.9,60,21,25,25.7,60,10,24,26.7,60,60,24,26.4,60,60
24,24,60,36,25,24.7,0,0,24,23.9,60,23,25,25.9,60,0,24,26.4,60,60,24,26.1,60,60
24,24,60,25,25,22.5,0,0,24,23.9,60,24,25,26.1,60,8,24,26.5,60,60,24,26.2,60,60
24,24,60,27,25,22.8,0,0,24,23.8,60,33,25,25.5,60,51,24,26.4,60,60,24,26,60,60
24,24,60,52,25,22.5,0,0,24,24.4,60,53,25,25.4,60,60,24,26.6,60,60,24,26.2,60,60
24,24.2,60,16,25,22.3,0,0,24,24.2,60,33,25,25.8,60,27,24,26.1,60,60,24,26.3,60,60
25,24.9,60,12,25,23.9,0,0,25,25,60,18,25,25.5,60,33,24,25,53,53,24,25.8,53,53
25,25,60,10,25,23.7,0,0,25,25.1,60,0,25,25.8,60,34,24,26.1,0,0,24,25.9,0,0
25,25.1,60,18,25,24.2,0,0,25,25.2,60,17,25,26,60,9,24,26.6,0,0,24,26.4,0,0
25,24.5,0,0,25,24.5,0,0,25,25.4,0,0,25,25.7,0,0,24,27.1,0,0,24,26.9,0,0
25,26.3,0,0,25,25.8,0,0,25,27.1,0,0,25,26.7,0,0,24,27.5,0,0,24,27.2,0,0
25,26.3,0,0,25,26,0,0,25,27.2,0,0,25,26.9,0,0,24,27.7,0,0,24,27.4,0,0
25,26.3,0,0,25,26.2,0,0,25,27.2,0,0,25,27,0,0,24,27.8,0,0,24,27.5,0,0
25,26.3,0,0,25,26.2,0,0,25,27.2,0,0,25,27.1,0,0,24,27.9,0,0,24,27.6,0,0
25,26.3,0,0,25,26.3,0,0,25,27.2,0,0,25,27.1,0,0,24,28,0,0,24,27.7,0,0
25,26.3,0,0,25,26.3,0,0,25,27.2,0,0,25,27.2,0,0,24,28,0,0,24,27.8,0,0
25,26.4,0,0,25,26.4,0,0,25,27.2,0,0,25,27.1,0,0,24,28.1,0,0,24,27.8,0,0
25,26.4,0,0,25,26.4,0,0,25,27.2,0,0,25,27.2,0,0,24,28.1,0,0,24,28,0,0
25,26.4,0,0,25,26.5,0,0,25,27.2,0,0,25,26.7,5,5,24,28.1,0,0,24,27.9,0,0
25,26.5,0,0,25,26.3,0,0,25,27.2,0,0,25,25.4,60,29,24,27.5,6,6,24,24.5,6,5
25,25.1,3,3,25,22.9,0,0,25,26.1,3,3,25,25.6,60,12,25,25.9,60,60,25,25.9,60,60
24,24.3,60,37,25,23,0,0,24,24.1,60,30,25,25.5,60,0,25,26.1,60,60,25,26.2,60,60
24,23.8,60,23,25,22.8,0,0,24,23.8,60,16,25,25.4,60,18,24,25.9,60,60,24,26.1,60,60
24,24.1,60,23,25,22.8,0,0,24,23.9,60,18,26,25.6,60,0,24,25.8,60,60,24,25.9,60,60
24,24,60,26,25,22.8,0,0,24,23.8,60,20,26,25.7,60,4,24,25.8,60,60,24,26,60,60
24,24.1,60,34,25,22.9,0,0,24,24,60,17,26,25.8,60,0,24,26,60,60,24,25.8,60,60
24,24,60,51,25,22.7,0,0,24,23.8,60,29,26,25.6,60,7,24,26,60,60,24,25.8,60,60
24,24,60,22,25,22.6,0,0,24,23.9,60,26,26,26,60,0,24,26,60,60,24,25.6,60,60
24,23.9,60,20,25,22.3,0,0,24,24.1,60,40,26,26.4,60,7,24,26.1,60,60,24,26.1,60,60
24,24.7,60,5,25,23.3,0,0,24,24.3,60,12,26,26.8,60,0,24,25.8,39,39,24,26.2,39,39
26,25.6,60,0,25,24.3,0,0,26,25.7,60,0,26,27,60,0,24,26.1,0,0,24,25.6,0,0
27,25.9,60,0,25,24.5,0,0,27,26.2,60,0,26,27.2,60,0,24,26.7,0,0,24,26.5,0,0
27,26,60,0,25,24.8,0,0,27,26.4,59,0,26,27.2,60,10,24,27.2,0,0,24,27.2,0,0
27,26.6,0,0,25,25.1,0,0,27,27.2,0,0,26,27.1,0,0,24,27.2,0,0,24,27.2,0,0
27,27,0,0,25,25.8,0,0,27,27.6,0,0,26,27.7,0,0,24,27.4,0,0,24,27.3,0,0
27,26.9,0,0,25,26.1,0,0,27,27.5,0,0,26,27.7,0,0,24,27.5,0,0,24,27.4,0,0
27,26.8,0,0,25,26.2,0,0,27,27.4,0,0,26,27.6,0,0,24,27.6,0,0,24,27.5,0,0
27,26.7,0,0,25,26.2,0,0,27,27.3,0,0,26,27.5,0,0,24,27.7,0,0,24,27.6,0,0
27,26.7,0,0,25,26.3,0,0,27,27.3,0,0,26,27.5,0,0,24,27.7,0,0,24,27.6,0,0
27,26.7,0,0,25,26.3,0,0,27,27.3,0,0,26,27.4,0,0,24,27.7,0,0,24,27.7,0,0
27,26.7,0,0,25,26.4,0,0,27,27.3,0,0,26,27.5,0,0,24,27.9,0,0,24,27.8,0,0
27,26.7,0,0,25,26.4,0,0,27,27.3,0,0,26,27.5,0,0,24,27.9,0,0,24,27.8,0,0
27,26.7,0,0,25,26.4,0,0,27,27.3,0,0,26,26.8,13,0,24,28,0,0,24,27.9,0,0
27,26.2,0,0,25,23.3,0,0,27,26.5,0,0,24,26.4,60,21,24,26.7,21,21,24,25.4,21,19
27,24.7,0,0,25,24,0,0,27,24.4,0,0,24,25.6,60,40,24,26.2,60,60,24,25.8,60,60
26,25.7,55,14,25,24.7,0,0,26,25.5,55,13,25,25.8,60,36,24,26.5,60,60,24,26.1,60,60
26,26.1,60,10,25,24.5,0,0,26,26.1,60,5,25,26.2,60,8,23,26.6,60,60,23,26.3,60,60
26,25.7,60,8,25,25.4,0,0,26,25.9,60,6,24,25.3,60,60,23,26.6,60,60,23,26,60,60
26,25.9,60,14,25,24.2,0,0,26,26,60,6,24,25.2,60,60,23,26.6,60,60,23,26.1,60,60
26,26,60,18,25,23.5,0,0,26,26,60,11,25,25,60,57,23,26.7,60,60,23,26.1,60,60
25,25.1,60,17,25,23.1,0,0,25,25.3,60,17,25,26,60,2,23,26.9,60,60,23,26.4,60,60
25,25.1,60,16,25,23.6,0,0,25,24.8,60,19,25,25.5,60,53,23,26.7,60,60,23,26.2,60,60
25,24.9,60,23,25,23.1,0,0,25,24.9,60,28,25,25.4,60,51,23,26.6,60,60,23,26.3,60,60
25,25,60,18,25,22.6,0,0,25,25,60,22,25,25.8,60,41,23,26.4,44,44,23,26.3,44,44
25,25,60,12,25,23.8,0,0,25,25.2,60,17,25,25.8,60,21,23,26.8,0,0,23,26.1,0,0
25,24.9,60,21,25,23,0,0,25,25.2,60,23,25,25.9,60,20,23,26.2,0,0,23,25.8,0,0
25,25.1,59,8,25,23.9,0,0,25,25.1,59,11,25,25.9,59,29,23,26.3,0,0,23,26.2,0,0
25,25.3,0,0,25,24.1,0,0,25,25.2,0,0,25,25.7,0,0,23,26.5,0,0,23,26.5,0,0
25,26.8,0,0,25,25.5,0,0,25,26.6,0,0,25,27.2,0,0,23,27.3,0,0,23,27.1,0,0
25,26.7,0,0,25,25.9,0,0,25,27,0,0,25,27.3,0,0,23,27.6,0,0,23,27.3,0,0
25,26.7,0,0,25,26.1,0,0,25,27.2,0,0,25,27.4,0,0,23,27.8,0,0,23,27.5,0,0
25,26.7,0,0,25,26.2,0,0,25,27.2,0,0,25,27.5,0,0,23,27.8,0,0,23,27.6,0,0
25,26.7,0,0,25,26.2,0,0,25,27.2,0,0,25,27.5,0,0,23,28,0,0,23,27.7,0,0
25,26.7,0,0,25,26.3,0,0,25,27.3,0,0,25,27.5,0,0,23,28,0,0,23,27.8,0,0
25,26.7,0,0,25,26.4,0,0,25,27.3,0,0,25,27.6,0,0,23,28.1,0,0,23,27.9,0,0
25,26.8,0,0,25,26.4,0,0,25,27.4,0,0,25,27.6,0,0,23,28.1,0,0,23,27.9,0,0
25,26.7,0,0,25,26.4,0,0,25,27.4,0,0,25,27,6,6,23,28.3,0,0,23,28,0,0
25,26.8,0,0,25,25.3,0,0,25,27.1,0,0,25,25.3,60,33,23,28.3,0,0,23,24.6,0,0
25,26.4,11,11,25,22.9,0,0,25,26.3,11,11,25,25.9,60,10,23,28.2,0,0,23,22.3,0,0
25,24.8,60,24,25,22.6,0,0,25,24.9,60,16,25,25.5,60,12,23,26.4,44,44,23,25.9,44,43
25,25,60,17,25,22.2,0,0,25,24.9,60,18,25,25.7,60,0,23,25.2,60,60,23,25.6,60,60
25,24.8,60,17,25,22.4,0,0,25,24.7,60,19,25,25.8,60,17,23,25,60,60,23,24.6,60,60
25,25,60,15,25,22.2,0,0,25,24.9,60,20,25,25.6,60,0,23,24.8,52,52,23,24.9,52,52
25,25,60,28,25,22.4,0,0,25,25,60,27,25,26,60,2,23,26,0,0,23,21.8,0,0
25,24.9,60,27,25,22.8,0,0,25,24.9,60,17,25,25.7,60,17,23,26.6,0,0,23,22.5,0,0
24,24.1,60,50,25,22.8,0,0,24,24.3,60,48,25,25.9,60,0,23,25.9,0,0,23,22.6,0,0
24,24,60,34,25,23.4,0,0,24,24,60,47,25,25.9,60,35,23,26.5,0,0,23,24.4,0,0
24,24,60,24,25,23,0,0,24,24,60,46,25,26.1,60,32,23,26,0,0,23,25.3,0,0
26,24.7,60,10,25,24.2,0,0,26,24.9,60,12,25,26.1,60,23,23,27.2,0,0,23,26.7,0,0
27,25.7,60,0,25,24.3,0,0,27,25.8,60,0,25,26.1,60,21,23,27.2,0,0,23,26.9,0,0
27,25.9,59,4,25,24.8,0,0,27,26.2,59,4,25,26,59,33,23,27.5,0,0,23,27.4,0,0
27,25.1,0,0,25,24.2,0,0,27,25.4,0,0,25,25.7,0,0,23,26.9,0,0,23,26.7,0,0
27,26.7,0,0,25,25.2,0,0,27,27.2,0,0,25,27,0,0,23,26.7,0,0,23,26.4,0,0
27,26.8,0,0,25,25.6,0,0,27,27.4,0,0,25,27.2,0,0,23,27.3,0,0,23,27.1,0,0
27,26.7,0,0,25,25.9,0,0,27,27.4,0,0,25,27.3,0,0,23,27.7,0,0,23,27.4,0,0
27,26.7,0,0,25,26,0,0,27,27.3,0,0,25,27.3,0,0,23,27.8,0,0,23,27.6,0,0
27,26.6,0,0,25,26.1,0,0,27,27.3,0,0,25,27.4,0,0,23,28,0,0,23,27.7,0,0
27,26.7,0,0,25,26.2,0,0,27,27.4,0,0,25,27.4,0,0,23,28.1,0,0,23,27.8,0,0
27,26.7,0,0,25,26.2,0,0,27,27.4,0,0,25,27.5,0,0,23,28.1,0,0,23,27.9,0,0
27,26.8,0,0,25,26.3,0,0,27,27.4,0,0,25,27.5,0,0,23,28.1,0,0,23,28,0,0
27,26.8,0,0,25,26.3,0,0,27,27.4,0,0,25,27.1,6,6,23,28.2,0,0,23,28.1,0,0
27,26.7,0,0,25,23.8,0,0,27,27.4,0,0,25,25.4,60,60,23,28.3,0,0,23,23,0,0
27,26.6,0,0,25,23,0,0,27,27.3,0,0,25,25.8,60,3,23,28.3,0,0,23,22.4,0,0
27,27,0,0,25,23,0,0,27,27.8,0,0,25,25.7,60,51,25,27.5,19,19,25,25.6,19,17
27,25.3,0,0,25,23.8,0,0,27,25.2,0,0,25,25.8,60,9,25,26.7,32,32,25,26.7,32,32
27,24.8,0,0,25,25.1,0,0,27,25.4,0,0,25,25.5,60,60,25,27.1,0,0,25,25.2,0,0
24,25.6,28,28,25,25.2,0,0,24,25.4,28,28,24,25.9,60,22,25,28,0,0,25,26.7,0,0
24,24,60,44,25,25.5,0,0,24,23.9,60,34,24,25.3,60,60,25,27.1,0,0,25,25.7,0,0
24,24,60,34,25,22.6,0,0,24,24,60,33,24,25.3,60,49,25,25.8,0,0,25,24.7,0,0
24,24,60,31,25,23.1,0,0,24,24,60,32,24,25.2,60,50,25,26.6,0,0,25,22.8,0,0
24,24.1,60,34,25,22.6,0,0,24,24,60,42,24,25.3,60,60,25,25.7,0,0,25,23.9,0,0
24,24,60,28,25,22.3,0,0,24,24.1,60,40,24,25.4,60,60,25,26.2,0,0,25,25.5,0,0
24,24.2,60,13,25,23.1,0,0,24,24.1,60,34,24,25.4,60,60,25,26.2,0,0,25,25.8,0,0
26,25.2,60,4,25,23.8,0,0,26,25.6,60,4,24,25.1,60,60,25,27,0,0,25,26.5,0,0
26,25.9,59,0,25,22.8,0,0,26,25.9,59,0,24,25,59,59,25,25.9,0,0,25,25.7,0,0
26,26.1,0,0,25,23.8,0,0,26,26.1,0,0,24,25.1,0,0,25,26.7,0,0,25,26.4,0,0
26,27.2,0,0,25,25.3,0,0,26,27.6,0,0,24,26.3,0,0,25,27.6,0,0,25,27.2,0,0
26,27.2,0,0,25,25.8,0,0,26,27.6,0,0,24,26.6,0,0,25,28,0,0,25,27.6,0,0
