リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算
20,27,0,0,20,26.8,0,0,20,26.7,0,0,20,27.1,0,0
20,27.1,0,0,20,26.9,0,0,20,26.8,0,0,20,27.2,0,0
20,27.2,0,0,20,27,0,0,20,26.9,0,0,20,27.2,0,0
20,27.2,0,0,20,27.1,0,0,20,27,0,0,20,27.2,0,0
20,25.9,27,27,20,25.8,27,27,20,26,27,27,20,26.1,27,27
20,23.2,60,60,20,23.4,60,60,20,23.3,60,60,20,24,60,60
20,22.3,60,60,20,22.3,60,60,20,22.5,60,60,20,23.3,60,60
20,21.9,60,60,20,22.1,60,60,20,22.5,60,60,20,23.2,60,60
20,21.7,60,60,20,22,60,60,20,22.5,60,60,20,23.1,60,60
20,21.6,60,60,20,21.3,60,60,20,22.2,60,60,20,23,60,60
20,21.7,60,60,20,21.7,60,60,20,22.4,60,60,20,23.3,60,60
20,21.8,60,60,20,21.6,60,60,20,22.4,60,60,20,23.3,60,60
20,21.5,60,60,20,21.9,60,60,20,22.6,60,60,20,23.2,60,60
20,21.3,17,17,20,21.8,17,17,20,22.4,17,17,20,23,17,17
20,23.9,0,0,20,23.8,0,0,20,24.2,0,0,20,25.2,0,0
20,25,0,0,20,24.9,0,0,20,25.1,0,0,20,25.9,0,0
20,25.5,0,0,20,25.4,0,0,20,25.6,0,0,20,26.1,0,0
20,25.7,0,0,20,25.6,0,0,20,25.8,0,0,20,26.2,0,0
20,25.9,0,0,20,25.8,0,0,20,25.9,0,0,20,26.2,0,0
20,25.9,0,0,20,25.8,0,0,20,26,0,0,20,26.3,0,0
