リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算,リモコン設定温度,吸込温度平均値,室内機運転時間積算,室内機サーモＯＮ時間積算
24,24,60,17,24,23.8,60,33,24,24,60,54,24,24,60,13,23,22.7,60,60,23,23.3,60,60
24,24.2,60,8,24,24,60,47,24,23.9,60,49,24,24.1,60,10,23,22.8,60,51,23,23.3,60,60
24,23.9,60,49,24,24.2,60,17,24,24.3,60,29,24,24.1,60,30,23,23.4,60,56,23,23.4,60,60
24,23.8,60,23,24,24.2,60,33,24,24,60,25,24,24.1,60,20,23,22.9,60,60,23,23.4,60,60
24,23.8,60,41,24,23.8,60,19,24,24.2,60,48,24,23.8,60,24,23,22.7,60,52,23,23.3,60,60
24,24.1,60,0,24,24.2,60,54,24,23.9,60,60,24,24.2,60,0,23,23.2,60,49,23,23.3,60,60
24,23.9,60,18,24,23.8,60,34,24,23.9,60,60,24,24,60,8,23,23,60,41,23,23.2,60,60
24,24.1,60,9,24,23.8,60,53,24,23.8,60,53,24,24,60,9,23,22.8,60,53,23,23.2,60,60
24,24,60,29,24,23.9,60,18,24,24.2,60,0,24,24,60,21,23,23,60,36,23,23.3,60,60
24,23.5,0,0,24,23.7,0,0,24,24.4,0,0,24,24.2,0,0,23,23,0,0,23,23.2,0,0
24,25.2,0,0,24,25.4,0,0,24,25.7,0,0,24,25.7,0,0,23,24.5,0,0,23,24.9,0,0
24,25.5,0,0,24,25.7,0,0,24,25.8,0,0,24,26,0,0,23,24.9,0,0,23,25.3,0,0
24,25.6,0,0,24,25.8,0,0,24,25.7,0,0,24,26.1,0,0,23,25.2,0,0,23,25.5,0,0
24,25.6,0,0,24,25.9,0,0,24,25.8,0,0,24,26.1,0,0,23,25.3,0,0,23,25.6,0,0
24,25.8,0,0,24,25.9,0,0,24,25.8,0,0,24,26.1,0,0,23,25.3,0,0,23,25.7,0,0
24,25.8,0,0,24,25.9,0,0,24,25.8,0,0,24,26.2,0,0,23,25.3,0,0,23,25.8,0,0
24,25.9,0,0,24,25.9,0,0,24,25.9,0,0,24,26.2,0,0,23,25.4,0,0,23,25.9,0,0
24,25.9,0,0,24,26,0,0,24,25.9,0,0,24,26.2,0,0,23,25.5,0,0,23,25.9,0,0
24,25.9,0,0,24,26,0,0,24,26,0,0,24,26.2,0,0,23,25.6,0,0,23,26,0,0
24,26,0,0,24,26,0,0,24,26,0,0,24,26.2,0,0,23,25.6,0,0,23,26,0,0
24,26,0,0,24,26,0,0,24,26,0,0,24,26.2,0,0,23,25.6,0,0,23,26,0,0
24,26,0,0,24,26.1,0,0,24,26.1,0,0,24,26.2,0,0,23,25.7,0,0,23,26.1,0,0
24,24.2,59,40,24,24.1,59,19,24,24.4,59,59,24,24.1,59,22,23,23.5,59,50,23,24,59,59
24,23.9,60,8,24,24,60,42,24,23.9,60,60,24,24,60,8,23,23.2,60,47,23,23.3,60,60
24,24.3,60,15,24,23.9,60,53,24,23.9,60,53,24,24,60,27,23,23.1,60,60,23,23.3,60,60
24,23.8,60,15,24,23.8,60,37,24,24,60,38,24,24.1,60,25,23,22.9,60,60,23,23.3,60,60
24,24,60,21,24,23.6,60,34,24,23.9,60,21,24,24,60,30,23,23,60,48,23,23.3,60,60
24,24.2,60,0,24,24.1,60,53,24,23.9,60,60,24,24.1,60,12,23,23.1,60,60,23,23.3,60,60
24,24,60,12,24,23.8,60,33,24,23.9,60,31,24,24,60,31,23,22.8,60,60,23,23.2,60,60
24,24.1,60,9,24,23.8,60,38,24,23.7,60,38,24,24.1,60,13,23,22.9,60,45,23,23.1,60,60
23,24.2,60,5,23,24,60,57,23,24,60,36,23,24.1,60,29,23,23,60,60,23,23.2,60,60
23,23.3,60,60,23,23,60,16,23,23.3,60,60,23,23.1,60,45,23,23,60,37,23,22.9,60,60
23,23.3,60,60,23,22.9,60,35,23,23.2,60,60,23,23.1,60,33,23,22.8,60,43,23,23.1,60,60
23,23.2,0,0,23,22.7,0,0,23,22.9,0,0,23,23.1,0,0,23,23.1,0,0,23,23.1,0,0
23,24.4,0,0,23,24.4,0,0,23,24.7,0,0,23,24.8,0,0,23,24.3,0,0,23,24.7,0,0
23,25,0,0,23,24.9,0,0,23,25.1,0,0,23,25.4,0,0,23,24.7,0,0,23,25.2,0,0
23,25.3,0,0,23,25.3,0,0,23,25.4,0,0,23,25.7,0,0,23,25.1,0,0,23,25.4,0,0
23,25.4,0,0,23,25.5,0,0,23,25.5,0,0,23,25.8,0,0,23,25.3,0,0,23,25.5,0,0
23,25.5,0,0,23,25.6,0,0,23,25.6,0,0,23,26,0,0,23,25.3,0,0,23,25.6,0,0
23,25.6,0,0,23,25.8,0,0,23,25.7,0,0,23,26,0,0,23,25.4,0,0,23,25.8,0,0
23,25.7,0,0,23,25.8,0,0,23,25.8,0,0,23,26,0,0,23,25.5,0,0,23,25.9,0,0
23,25.7,0,0,23,25.9,0,0,23,25.8,0,0,23,26.1,0,0,23,25.6,0,0,23,26,0,0
23,25.8,0,0,23,25.9,0,0,23,25.9,0,0,23,26.1,0,0,23,25.6,0,0,23,26,0,0
23,25.9,0,0,23,26,0,0,23,25.9,0,0,23,26.1,0,0,23,25.7,0,0,23,26.1,0,0
23,25.9,0,0,23,26,0,0,23,26,0,0,23,26.2,0,0,23,25.8,0,0,23,26.1,0,0
23,26,0,0,23,26,0,0,23,26.1,0,0,23,26.2,0,0,23,25.8,0,0,23,26.2,0,0
23,24,59,59,23,23.5,59,36,23,24.4,59,59,23,23.6,59,43,23,23.6,59,51,23,24.1,59,59
23,23.1,60,60,23,22.9,60,41,23,23.4,60,60,23,23,60,43,23,22.9,60,51,23,23.1,60,60
23,23.4,60,60,23,23.1,60,22,23,23.7,60,60,23,23.2,60,34,23,23,60,41,23,23.4,60,60
23,23.2,60,60,23,22.9,60,33,23,23.2,60,60,23,22.9,60,34,23,23,60,40,23,23.2,60,60
23,23.2,60,60,23,22.9,60,31,23,23.6,60,60,23,23,60,37,23,22.9,60,43,23,23.3,60,60
23,23.2,60,60,23,23,60,40,23,23.2,60,60,23,23,60,57,23,23,60,37,23,23.2,60,60
23,23.2,60,60,23,22.7,60,57,23,23.5,60,60,23,23,60,32,23,22.9,60,42,23,23.1,60,60
23,23.1,60,60,23,23.2,60,10,23,22.8,60,60,23,23,60,33,23,23,60,27,23,22.9,60,60
23,23.1,60,60,23,22.8,60,33,23,23.4,60,60,23,22.9,60,37,23,23.1,60,43,23,23.1,60,60
23,23,60,60,23,23,60,50,23,23,60,45,23,22.8,60,33,23,22.8,60,29,23,22.9,60,60
23,23.1,60,60,23,22.8,60,19,23,23.5,60,58,23,23.3,60,18,23,23.1,60,42,23,23.1,60,60
23,22.8,0,0,23,23.3,0,0,23,23.1,0,0,23,22.7,0,0,23,22.9,0,0,23,23,0,0
23,24.5,0,0,23,24.7,0,0,23,24.6,0,0,23,24.5,0,0,23,24.3,0,0,23,24.9,0,0
23,24.9,0,0,23,25.2,0,0,23,25.1,0,0,23,25.1,0,0,23,24.8,0,0,23,25.3,0,0
23,25.2,0,0,23,25.3,0,0,23,25.3,0,0,23,25.3,0,0,23,25.1,0,0,23,25.4,0,0
23,25.3,0,0,23,25.4,0,0,23,25.3,0,0,23,25.5,0,0,23,25.3,0,0,23,25.5,0,0
23,25.3,0,0,23,25.5,0,0,23,25.4,0,0,23,25.5,0,0,23,25.3,0,0,23,25.6,0,0
23,25.4,0,0,23,25.5,0,0,23,25.5,0,0,23,25.6,0,0,23,25.3,0,0,23,25.7,0,0
23,25.5,0,0,23,25.6,0,0,23,25.5,0,0,23,25.6,0,0,23,25.3,0,0,23,25.8,0,0
23,25.6,0,0,23,25.7,0,0,23,25.6,0,0,23,25.7,0,0,23,25.4,0,0,23,25.8,0,0
23,25.6,0,0,23,25.7,0,0,23,25.7,0,0,23,25.7,0,0,23,25.4,0,0,23,25.9,0,0
23,25.7,0,0,23,25.8,0,0,23,25.7,0,0,23,25.8,0,0,23,25.5,0,0,23,26,0,0
23,25.8,0,0,23,25.8,0,0,23,25.8,0,0,23,25.9,0,0,23,25.5,0,0,23,26,0,0
23,25.8,0,0,23,25.9,0,0,23,25.8,0,0,23,26,0,0,23,25.6,0,0,23,26.1,0,0
23,25.9,0,0,23,26,0,0,23,25.9,0,0,23,26,0,0,23,25.7,0,0,23,26.1,0,0
23,23.8,53,52,23,23.6,53,53,23,24.1,53,52,23,23.4,53,52,23,23.4,53,53,23,23.8,53,52
23,23.6,60,60,23,23,60,56,23,24,60,60,23,22.8,60,57,23,23.1,60,60,23,23.7,60,60
23,23.3,60,60,23,23.1,60,37,23,23.7,60,60,23,23.2,60,48,23,22.9,60,60,23,23.4,60,60
23,23.2,60,60,23,23.1,60,41,23,23.6,60,60,23,23,60,60,23,22.9,60,60,23,23.4,60,60
23,23.1,60,60,23,23,60,40,23,23.4,60,60,23,22.9,60,60,23,22.8,60,59,23,23.2,60,60
23,23,60,60,23,23,60,26,23,23.4,60,60,23,23,60,38,23,23,60,36,23,23.1,60,60
23,22.7,60,60,23,23,60,0,23,23.1,60,60,23,23,60,4,23,23.1,60,22,23,23,60,27
23,22.7,60,53,23,23.1,60,8,23,23.1,60,55,23,23.2,60,8,23,22.9,60,37,23,23,60,50
23,22.9,60,0,23,23,60,52,23,23.1,60,44,23,23,60,10,23,23.1,60,36,23,23.1,60,51
23,22.9,60,9,23,22.6,60,39,23,22.8,60,40,23,22.9,60,9,23,23.1,60,30,23,22.8,60,37
23,23,0,0,23,23,0,0,23,23.2,0,0,23,23.2,0,0,23,23.2,0,0,23,23.5,0,0
23,24.8,0,0,23,24.5,0,0,23,24.9,0,0,23,25,0,0,23,24.4,0,0,23,25.2,0,0
23,25.2,0,0,23,25,0,0,23,25.2,0,0,23,25.3,0,0,23,24.7,0,0,23,25.4,0,0
23,25.2,0,0,23,25.2,0,0,23,25.3,0,0,23,25.4,0,0,23,25,0,0,23,25.5,0,0
23,25.3,0,0,23,25.3,0,0,23,25.3,0,0,23,25.5,0,0,23,25.1,0,0,23,25.6,0,0
23,25.3,0,0,23,25.3,0,0,23,25.3,0,0,23,25.5,0,0,23,25.2,0,0,23,25.6,0,0
23,25.4,0,0,23,25.4,0,0,23,25.3,0,0,23,25.6,0,0,23,25.2,0,0,23,25.7,0,0
23,25.4,0,0,23,25.5,0,0,23,25.4,0,0,23,25.6,0,0,23,25.3,0,0,23,25.8,0,0
23,25.5,0,0,23,25.5,0,0,23,25.5,0,0,23,25.7,0,0,23,25.3,0,0,23,25.8,0,0
23,25.5,0,0,23,25.6,0,0,23,25.6,0,0,23,25.7,0,0,23,25.3,0,0,23,25.9,0,0
23,25.6,0,0,23,25.6,0,0,23,25.6,0,0,23,25.7,0,0,23,25.4,0,0,23,25.9,0,0
23,25.7,0,0,23,25.6,0,0,23,25.7,0,0,23,25.8,0,0,23,25.4,0,0,23,26,0,0
23,25.8,0,0,23,25.8,0,0,23,25.8,0,0,23,25.9,0,0,23,25.5,0,0,23,26.1,0,0
23,25.8,0,0,23,25.8,0,0,23,25.8,0,0,23,26,0,0,23,25.6,0,0,23,26.1,0,0
23,25.9,0,0,23,25.8,0,0,23,25.8,0,0,23,26,0,0,23,25.7,0,0,23,26.1,0,0
23,25.9,0,0,23,25.7,0,0,23,25.9,0,0,23,26.1,0,0,23,25.6,0,0,23,26.2,0,0
23,26,0,0,23,25.8,0,0,23,26.1,0,0,23,26.2,0,0,23,25.7,0,0,23,26.2,0,0
23,26.2,0,0,23,25.8,0,0,23,26.2,0,0,23,26.3,0,0,23,25.9,0,0,23,26.3,0,0
23,26.2,0,0,23,25.7,0,0,23,26.1,0,0,23,26.6,0,0,23,26,0,0,23,26.3,0,0
23,26.3,0,0,23,26.1,0,0,23,26.2,0,0,23,26.8,0,0,23,26.2,0,0,23,26.5,0,0
23,26.4,0,0,23,26.2,0,0,23,26.2,0,0,23,26.8,0,0,23,26.2,0,0,23,26.6,0,0
23,26.4,0,0,23,26.3,0,0,23,26.3,0,0,23,26.9,0,0,23,26.4,0,0,23,26.7,0,0
23,26.6,0,0,23,26.5,0,0,23,26.5,0,0,23,26.9,0,0,23,26.5,0,0,23,26.8,0,0
23,26.6,0,0,23,26.7,0,0,23,26.5,0,0,23,26.9,0,0,23,26.5,0,0,23,26.9,0,0
23,26.6,0,0,23,26.7,0,0,23,26.5,0,0,23,26.9,0,0,23,26.5,0,0,23,26.8,0,0
23,26.6,0,0,23,26.6,0,0,23,26.5,0,0,23,26.8,0,0,23,26.6,0,0,23,26.8,0,0
23,26.6,0,0,23,26.6,0,0,23,26.5,0,0,23,26.8,0,0,23,26.5,0,0,23,26.8,0,0
23,26.5,0,0,23,26.5,0,0,23,26.5,0,0,23,26.8,0,0,23,26.5,0,0,23,26.8,0,0
23,26.6,0,0,23,26.6,0,0,23,26.5,0,0,23,26.8,0,0,23,26.5,0,0,23,26.8,0,0
23,26.5,0,0,23,26.6,0,0,23,26.5,0,0,23,26.8,0,0,23,26.6,0,0,23,26.8,0,0
23,26.5,0,0,23,26.6,0,0,23,26.5,0,0,23,26.8,0,0,23,26.6,0,0,23,26.8,0,0
23,26.5,0,0,23,26.6,0,0,23,26.5,0,0,23,26.8,0,0,23,26.6,0,0,23,26.8,0,0
23,26.5,0,0,23,26.6,0,0,23,26.5,0,0,23,26.8,0,0,23,26.5,0,0,23,26.8,0,0
23,26.6,0,0,23,26.6,0,0,23,26.5,0,0,23,26.8,0,0,23,26.6,0,0,23,26.8,0,0
23,26.6,0,0,23,26.6,0,0,23,26.5,0,0,23,26.8,0,0,23,26.6,0,0,23,26.8,0,0
23,26.6,0,0,23,26.6,0,0,23,26.5,0,0,23,26.8,0,0,23,26.6,0,0,23,26.9,0,0
23,26.6,0,0,23,26.7,0,0,23,26.6,0,0,23,26.8,0,0,23,26.7,0,0,23,26.9,0,0
23,24.8,47,47,23,24.3,47,47,23,25.1,47,47,23,24.6,47,47,23,24.6,47,47,23,25,47,47
23,23.7,60,60,23,23.2,60,60,23,23.5,60,60,23,23,60,45,23,22.9,60,60,23,23.4,60,60
23,23.8,60,60,23,23.1,60,60,23,23.8,60,60,23,23.1,60,51,23,23,60,60,23,23.8,60,60
23,23.5,60,60,23,22.9,60,60,23,23.2,60,60,23,23,60,60,23,23,60,60,23,23.5,60,60
23,23.4,60,60,23,22.9,60,41,23,23.6,60,60,23,22.9,60,44,23,22.8,60,60,23,23.6,60,60
23,23.4,60,60,23,22.9,60,57,23,23.3,60,60,23,23,60,55,23,22.9,60,60,23,23.5,60,60
23,23.4,60,60,23,23,60,37,23,23.6,60,60,23,23,60,44,23,23.1,60,44,23,23.4,60,60
23,23.3,60,60,23,23,60,31,23,23.1,60,60,23,22.8,60,48,23,23.1,60,43,23,23.3,60,60
23,23.3,60,60,23,22.9,60,21,23,23.6,60,60,23,23.1,60,35,23,22.9,60,44,23,23.5,60,60
23,23.3,60,60,23,23,60,39,23,23.1,60,60,23,23.1,60,41,23,22.8,60,58,23,23.3,60,60
23,23.3,60,60,23,22.9,60,35,23,23.3,60,60,23,22.9,60,33,23,23,60,39,23,23.3,60,60
23,23.3,0,0,23,22.7,0,0,23,23.4,0,0,23,23,0,0,23,22.5,0,0,23,23.2,0,0
23,24.6,0,0,23,24.5,0,0,23,24.9,0,0,23,25,0,0,23,24.5,0,0,23,25.2,0,0
23,25.2,0,0,23,25,0,0,23,25.3,0,0,23,25.4,0,0,23,25,0,0,23,25.6,0,0
23,25.3,0,0,23,25.3,0,0,23,25.4,0,0,23,25.7,0,0,23,25.3,0,0,23,25.8,0,0
23,25.4,0,0,23,25.4,0,0,23,25.5,0,0,23,25.8,0,0,23,25.5,0,0,23,25.9,0,0
23,25.5,0,0,23,25.5,0,0,23,25.6,0,0,23,25.9,0,0,23,25.6,0,0,23,26,0,0
23,25.6,0,0,23,25.7,0,0,23,25.7,0,0,23,25.9,0,0,23,25.7,0,0,23,26.1,0,0
23,25.7,0,0,23,25.8,0,0,23,25.9,0,0,23,26,0,0,23,25.8,0,0,23,26.2,0,0
23,25.8,0,0,23,25.9,0,0,23,25.9,0,0,23,26,0,0,23,25.8,0,0,23,26.2,0,0
23,25.8,0,0,23,26,0,0,23,25.9,0,0,23,26.1,0,0,23,25.9,0,0,23,26.2,0,0
23,25.9,0,0,23,26,0,0,23,26,0,0,23,26.1,0,0,23,26,0,0,23,26.3,0,0
23,26,0,0,23,26.1,0,0,23,26.1,0,0,23,26.2,0,0,23,26,0,0,23,26.3,0,0
23,26,0,0,23,26.1,0,0,23,26.1,0,0,23,26.2,0,0,23,26,0,0,23,26.4,0,0
23,24.1,56,56,23,23.6,56,30,23,24.3,56,56,23,23.5,56,41,23,23.8,56,55,23,24.3,56,56
23,23.2,60,60,23,23.2,60,25,23,23.5,60,60,23,23.1,60,43,23,23.2,60,35,23,23.2,60,60
23,23.3,60,60,23,22.9,60,30,23,23.2,60,60,23,22.9,60,33,23,23,60,41,23,23.2,60,60
23,23.3,60,60,23,23,60,34,23,23.3,60,60,23,23.1,60,39,23,22.8,60,48,23,23.2,60,60
23,23.1,60,60,23,22.9,60,16,23,23,60,60,23,23,60,31,23,22.9,60,33,23,23,60,60
23,23,60,60,23,22.8,60,8,23,23.2,60,49,23,23.1,60,30,23,23.1,60,35,23,23.1,60,60
23,23.1,60,60,23,22.9,60,56,23,23.3,60,60,23,23,60,39,23,23,60,44,23,23.1,60,60
23,23,60,60,23,23,60,20,23,22.9,60,60,23,23,60,41,23,23,60,42,23,22.9,60,60
23,23.1,60,60,23,23,60,37,23,23.2,60,60,23,23,60,29,23,22.7,60,36,23,22.9,60,60
23,23.4,60,19,23,23.7,60,10,23,23.5,60,19,23,23.8,60,6,23,23.8,60,21,23,23.5,60,19
24,24.1,59,0,24,23.9,60,34,24,24.3,60,26,24,24,60,13,24,24.1,60,13,24,24,60,33
24,24,0,0,24,23.6,0,0,24,23.8,0,0,24,23.9,0,0,24,24.5,0,0,24,24.2,0,0
24,25.3,0,0,24,24.6,0,0,24,24.9,0,0,24,25.3,0,0,24,25,0,0,24,25.5,0,0
24,25.5,0,0,24,25.1,0,0,24,25.3,0,0,24,25.6,0,0,24,25.3,0,0,24,25.9,0,0
24,25.4,0,0,24,25.3,0,0,24,25.4,0,0,24,25.7,0,0,24,25.4,0,0,24,25.9,0,0
24,25.5,0,0,24,25.4,0,0,24,25.4,0,0,24,25.7,0,0,24,25.4,0,0,24,25.9,0,0
24,25.6,0,0,24,25.5,0,0,24,25.5,0,0,24,25.7,0,0,24,25.5,0,0,24,26,0,0
24,25.6,0,0,24,25.6,0,0,24,25.6,0,0,24,25.7,0,0,24,25.6,0,0,24,26,0,0
24,25.6,0,0,24,25.7,0,0,24,25.6,0,0,24,25.7,0,0,24,25.6,0,0,24,26,0,0
24,25.8,0,0,24,25.7,0,0,24,25.7,0,0,24,25.8,0,0,24,25.6,0,0,24,26.1,0,0
24,25.7,0,0,24,25.8,0,0,24,25.8,0,0,24,25.8,0,0,24,25.7,0,0,24,26.1,0,0
24,25.8,0,0,24,25.8,0,0,24,25.8,0,0,24,25.8,0,0,24,25.8,0,0,24,26.2,0,0
24,25.9,0,0,24,25.9,0,0,24,25.9,0,0,24,25.9,0,0,24,25.8,0,0,24,26.2,0,0
24,25.9,0,0,24,25.9,0,0,24,25.9,0,0,24,25.9,0,0,24,25.9,0,0,24,26.2,0,0
24,24.1,54,34,24,23.8,54,26,24,24.4,54,54,24,23.9,54,26,24,24.1,54,26,24,24.4,54,34
24,24.1,60,29,24,24,60,31,24,24,60,60,24,24.2,60,0,24,24,60,29,24,24.2,60,53
24,23.8,60,29,24,24,60,22,24,24.1,60,60,24,24.1,60,17,24,24.1,60,20,24,23.7,60,60
24,24.2,60,13,24,24,60,54,24,24,60,55,24,24.2,60,24,24,24,60,37,24,24,60,38
24,23.6,60,60,24,24,60,0,24,24.2,60,36,24,24.1,60,19,24,24,60,22,24,23.7,60,48
24,23.8,60,9,24,23.9,60,30,24,23.9,60,51,24,23.9,60,33,24,24,60,29,24,23.9,60,42
24,24.3,60,0,24,24.2,60,39,24,24.2,60,37,24,24,60,20,24,24.2,60,21,24,24,60,45
23,23.7,60,48,23,23.1,60,60,23,23.6,60,60,23,23.4,60,41,23,23.1,60,51,23,23.5,60,60
23,23.3,60,60,23,22.9,60,30,23,23.6,60,60,23,23,60,50,23,23.1,60,39,23,23.4,60,60
23,23.1,60,60,23,23,60,35,23,23.3,60,60,23,23.1,60,33,23,22.9,60,46,23,23.2,60,60
23,23.1,59,59,23,23,59,24,23,23.5,59,59,23,22.9,59,30,23,22.9,59,37,23,23.2,59,59
23,23,0,0,23,22.8,0,0,23,23.6,0,0,23,22.8,0,0,23,22.7,0,0,23,23.1,0,0
23,24.5,0,0,23,24.5,0,0,23,24.7,0,0,23,24.5,0,0,23,24.4,0,0,23,25,0,0
23,25,0,0,23,25,0,0,23,25.1,0,0,23,25.2,0,0,23,25,0,0,23,25.4,0,0
23,25.3,0,0,23,25.3,0,0,23,25.3,0,0,23,25.4,0,0,23,25.3,0,0,23,25.6,0,0
23,25.4,0,0,23,25.4,0,0,23,25.3,0,0,23,25.5,0,0,23,25.4,0,0,23,25.7,0,0
23,25.5,0,0,23,25.5,0,0,23,25.5,0,0,23,25.6,0,0,23,25.5,0,0,23,25.8,0,0
23,25.6,0,0,23,25.6,0,0,23,25.5,0,0,23,25.7,0,0,23,25.5,0,0,23,25.9,0,0
23,25.7,0,0,23,25.7,0,0,23,25.6,0,0,23,25.8,0,0,23,25.6,0,0,23,26,0,0
23,25.7,0,0,23,25.8,0,0,23,25.7,0,0,23,25.8,0,0,23,25.6,0,0,23,26,0,0
23,25.8,0,0,23,25.8,0,0,23,25.7,0,0,23,25.8,0,0,23,25.7,0,0,23,26.1,0,0
23,25.8,0,0,23,25.9,0,0,23,25.8,0,0,23,25.9,0,0,23,25.7,0,0,23,26.1,0,0
23,25.8,0,0,23,25.9,0,0,23,25.8,0,0,23,25.9,0,0,23,25.8,0,0,23,26.2,0,0
23,25.8,0,0,23,26,0,0,23,25.9,0,0,23,26,0,0,23,25.9,0,0,23,26.2,0,0
23,24.7,27,27,23,24.5,27,27,23,24.9,27,27,23,24.5,27,27,23,25.1,27,27,23,25.2,27,27
23,23.7,60,60,23,23.3,60,60,23,24.2,60,60,23,23.6,60,60,23,24.4,60,60,23,24.5,60,60
23,23.4,60,60,23,22.9,60,60,23,23.8,60,60,23,23,60,60,23,23.3,60,60,23,23.8,60,60
23,23.2,60,60,23,22.8,60,60,23,23.7,60,60,23,23,60,60,23,23.1,60,60,23,23.6,60,60
23,23.1,60,60,23,23,60,20,23,23.4,60,60,23,22.7,60,60,23,23,60,41,23,23.2,60,60
23,23.1,60,60,23,22.9,60,30,23,23.4,60,60,23,22.8,60,51,23,23,60,41,23,23.1,60,60
23,23,60,60,23,23.1,60,22,23,23.2,60,60,23,22.7,60,46,23,22.9,60,35,23,22.9,60,60
23,23,60,60,23,23,60,35,23,23.3,60,60,23,22.8,60,35,23,23,60,42,23,23,60,60
23,23,60,60,23,23.1,60,38,23,23.4,60,60,23,23,60,49,23,22.9,60,43,23,23,60,60
23,22.9,60,60,23,22.7,60,55,23,23.3,60,60,23,23.1,60,20,23,23,60,44,23,22.9,60,60
23,22.9,59,59,23,22.8,59,37,23,23.2,59,59,23,22.8,59,25,23,23.1,59,21,23,23,59,59
23,23,0,0,23,23,0,0,23,23.3,0,0,23,23.4,0,0,23,23.1,0,0,23,22.9,0,0
23,24.5,0,0,23,24.2,0,0,23,24.5,0,0,23,25,0,0,23,24.5,0,0,23,24.7,0,0
23,24.8,0,0,23,24.6,0,0,23,24.9,0,0,23,25.3,0,0,23,25,0,0,23,25.3,0,0
23,25,0,0,23,24.9,0,0,23,25.2,0,0,23,25.5,0,0,23,25.3,0,0,23,25.4,0,0
23,25.2,0,0,23,25,0,0,23,25.3,0,0,23,25.5,0,0,23,25.3,0,0,23,25.6,0,0
23,25.3,0,0,23,25.2,0,0,23,25.3,0,0,23,25.5,0,0,23,25.3,0,0,23,25.7,0,0
23,25.3,0,0,23,25.3,0,0,23,25.4,0,0,23,25.5,0,0,23,25.4,0,0,23,25.8,0,0
23,25.3,0,0,23,25.4,0,0,23,25.5,0,0,23,25.6,0,0,23,25.4,0,0,23,25.8,0,0
23,25.4,0,0,23,25.5,0,0,23,25.6,0,0,23,25.6,0,0,23,25.5,0,0,23,25.9,0,0
23,25.5,0,0,23,25.6,0,0,23,25.6,0,0,23,25.7,0,0,23,25.5,0,0,23,26,0,0
23,25.6,0,0,23,25.6,0,0,23,25.7,0,0,23,25.7,0,0,23,25.5,0,0,23,26,0,0
23,25.7,0,0,23,25.7,0,0,23,25.8,0,0,23,25.8,0,0,23,25.6,0,0,23,26.1,0,0
23,25.4,3,3,23,25.5,3,3,23,25.5,3,3,23,25.5,3,3,23,25.5,3,3,23,25.8,3,3
23,23.7,60,60,23,23.2,60,33,23,24.1,60,60,23,23.4,60,36,23,23.4,60,47,23,23.9,60,60
23,23.1,60,60,23,22.8,60,60,23,23.2,60,60,23,23.1,60,45,23,23.1,60,44,23,23.3,60,47
23,23.2,60,60,23,23,60,29,23,23.5,60,60,23,23,60,42,23,23.1,60,45,23,23.4,60,60
23,23.1,60,60,23,23,60,36,23,23.2,60,60,23,22.8,60,60,23,22.9,60,46,23,23.3,60,60
23,23.2,60,60,23,22.9,60,35,23,23.4,60,60,23,22.7,60,60,23,23.1,60,45,23,23.3,60,60
23,23.1,60,60,23,22.9,60,42,23,23.1,60,60,23,22.9,60,60,23,23,60,56,23,23.3,60,60
23,23.2,60,60,23,23.1,60,36,23,23.5,60,60,23,23,60,32,23,23.1,60,48,23,23.3,60,60
23,23.1,60,60,23,23,60,31,23,22.9,60,60,23,22.9,60,39,23,23,60,42,23,23.1,60,60
23,23.2,60,60,23,23,60,23,23,23.4,60,60,23,22.9,60,33,23,23,60,40,23,23.2,60,60
23,23.1,60,60,23,22.9,60,39,23,22.9,60,51,23,23,60,25,23,22.9,60,32,23,23.1,60,60
23,23.1,59,59,23,22.9,59,26,23,23.5,59,57,23,23.1,59,21,23,23,59,40,23,23.1,59,59
23,23,0,0,23,23.1,0,0,23,23.5,0,0,23,23.5,0,0,23,23.6,0,0,23,23,0,0
23,24.5,0,0,23,24.8,0,0,23,24.7,0,0,23,25.1,0,0,23,24.5,0,0,23,24.9,0,0
23,24.9,0,0,23,25.3,0,0,23,25,0,0,23,25.3,0,0,23,25,0,0,23,25.3,0,0
23,25.1,0,0,23,25.3,0,0,23,25.2,0,0,23,25.4,0,0,23,25.3,0,0,23,25.5,0,0
23,25.1,0,0,23,25.3,0,0,23,25.3,0,0,23,25.5,0,0,23,25.3,0,0,23,25.6,0,0
23,25.3,0,0,23,25.3,0,0,23,25.3,0,0,23,25.5,0,0,23,25.3,0,0,23,25.7,0,0
23,25.3,0,0,23,25.3,0,0,23,25.4,0,0,23,25.5,0,0,23,25.4,0,0,23,25.8,0,0
23,25.3,0,0,23,25.4,0,0,23,25.5,0,0,23,25.6,0,0,23,25.4,0,0,23,25.9,0,0
23,25.4,0,0,23,25.4,0,0,23,25.5,0,0,23,25.6,0,0,23,25.5,0,0,23,25.9,0,0
23,25.5,0,0,23,25.5,0,0,23,25.6,0,0,23,25.7,0,0,23,25.6,0,0,23,26,0,0
