óÒ1,ójì˙,äOãCâ∑ìx,ó‚î}â∑ìx,â^ì]éûä‘,ìdóÕè¡îÔó ,êœéZó‚ñ[î\óÕ,é∫ì‡ã@â“ì≠ë‰êî,é∫ì‡ã@â“ì≠ó¶
2022-07-12 13:00:00,1,30,2.3,60,1.3,3.8,2,1.0
2022-07-12 14:00:00,1,30,1.2,53,1.1,3.2,2,1.0
2022-07-12 15:00:00,1,31,0.9,59,1.3,3.5,2,1.0
2022-07-12 16:00:00,1,28,2.4,60,1.3,3.9,2,1.0
2022-07-12 17:00:00,1,29,-1.1,52,1.1,2.8,2,1.0
2022-07-13 08:00:00,2,25,-0.7,56,1.1,3.3,2,1.0
2022-07-13 10:00:00,2,27,-3.1,34,0.7,1.7,2,1.0
2022-07-13 12:00:00,2,26,-2.0,52,1.0,2.8,2,1.0
2022-07-13 14:00:00,2,28,-5.3,38,0.7,1.6,2,1.0
2022-07-13 16:00:00,2,27,-9.4,25,0.4,0.8,2,1.0
2022-07-14 08:00:00,3,25,-14.9,7,0.1,0.3,2,1.0
2022-07-14 09:00:00,3,26,-17.6,11,0.2,0.2,2,1.0
2022-07-14 10:00:00,3,26,-17.7,13,0.2,0.1,2,1.0
2022-07-14 11:00:00,3,30,-0.9,57,1.2,3.1,2,1.0
2022-07-14 12:00:00,3,28,0.6,48,1.0,2.9,2,1.0
2022-07-14 13:00:00,3,24,-16.8,6,0.1,0.1,2,1.0
2022-07-15 12:00:00,4,24,-16.5,12,0.2,0.2,2,1.0
2022-07-15 14:00:00,4,25,-17.0,12,0.2,0.1,2,1.0
2022-07-18 08:00:00,0,31,0.1,49,1.0,2.8,2,1.0
2022-07-18 10:00:00,0,30,-16.1,13,0.3,0.3,2,1.0
2022-07-18 12:00:00,0,34,1.2,55,1.3,3.1,2,1.0
2022-07-18 14:00:00,0,34,1.0,55,1.4,3.1,2,1.0
2022-07-18 16:00:00,0,33,0.7,55,1.3,3.0,2,1.0
2022-07-19 08:00:00,1,32,0.7,55,1.3,3.3,2,1.0
2022-07-19 09:00:00,1,31,2.8,60,1.4,3.8,2,1.0
2022-07-19 10:00:00,1,32,0.5,49,1.1,2.8,2,1.0
2022-07-19 11:00:00,1,31,-7.6,26,0.5,0.9,2,1.0
2022-07-19 12:00:00,1,32,2.6,60,1.4,3.7,2,1.0
2022-07-19 13:00:00,1,31,2.5,60,1.3,3.8,2,1.0
2022-07-19 14:00:00,1,30,-0.8,41,0.9,2.3,2,1.0
2022-07-19 15:00:00,1,29,1.3,47,1.0,2.9,2,1.0
2022-07-19 16:00:00,1,29,3.7,60,1.2,3.9,2,1.0
2022-07-19 17:00:00,1,31,2.3,60,1.3,3.8,2,1.0
2022-07-20 08:00:00,2,34,0.3,51,1.2,2.6,2,1.0
2022-07-20 10:00:00,2,35,-15.1,15,0.3,0.3,2,1.0
2022-07-20 12:00:00,2,35,0.7,55,1.3,3.0,2,1.0
2022-07-20 14:00:00,2,35,-14.6,18,0.4,0.3,2,1.0
2022-07-20 16:00:00,2,34,0.5,55,1.3,2.9,2,1.0
2022-07-21 08:00:00,3,34,2.1,56,1.3,3.3,2,1.0
2022-07-21 09:00:00,3,33,2.1,60,1.4,3.6,2,1.0
2022-07-21 10:00:00,3,31,-13.4,18,0.2,0.3,2,1.0
2022-07-21 11:00:00,3,33,-5.1,35,0.7,1.4,2,1.0
2022-07-21 12:00:00,3,32,-3.3,42,0.8,2.0,2,1.0
2022-07-21 13:00:00,3,33,-2.4,35,0.7,1.7,2,1.0
2022-07-21 14:00:00,3,26,-2.6,49,0.9,2.4,2,1.0
2022-07-21 15:00:00,3,33,-3.2,46,1.0,2.2,2,1.0
2022-07-21 16:00:00,3,32,2.7,60,1.4,3.7,2,1.0
2022-07-21 17:00:00,3,32,2.6,60,1.3,3.7,2,1.0
2022-07-22 08:00:00,4,31,2.0,56,1.3,3.5,2,1.0
2022-07-22 10:00:00,4,32,-2.3,47,1.0,2.4,2,1.0
2022-07-22 12:00:00,4,33,-2.7,46,1.0,2.2,2,1.0
2022-07-22 14:00:00,4,34,-0.1,48,1.1,2.6,2,1.0
2022-07-22 16:00:00,4,33,-1.2,48,1.1,2.4,2,1.0
2022-07-25 08:00:00,0,34,1.5,56,1.3,3.3,2,1.0
2022-07-25 10:00:00,0,35,1.4,56,1.4,3.1,2,1.0
2022-07-25 12:00:00,0,34,2.0,56,1.4,3.4,2,1.0
2022-07-25 14:00:00,0,34,1.9,56,1.4,3.4,2,1.0
2022-07-25 16:00:00,0,32,1.8,56,1.4,3.4,2,1.0
2022-07-26 08:00:00,1,28,1.1,56,1.1,3.3,2,1.0
2022-07-26 09:00:00,1,28,2.4,60,1.3,3.9,2,1.0
2022-07-26 10:00:00,1,28,-0.6,53,1.1,3.0,2,1.0
2022-07-26 11:00:00,1,28,2.4,60,1.3,3.9,2,1.0
2022-07-26 12:00:00,1,27,2.2,60,1.3,3.8,2,1.0
2022-07-26 13:00:00,1,30,-0.3,50,1.1,2.9,2,1.0
2022-07-26 14:00:00,1,31,3.2,60,1.3,3.9,2,1.0
2022-07-26 15:00:00,1,31,2.9,60,1.4,3.8,2,1.0
2022-07-26 16:00:00,1,30,0.6,53,1.1,3.1,2,1.0
2022-07-26 17:00:00,1,31,2.0,60,1.3,3.7,2,1.0
2022-07-27 08:00:00,2,33,1.4,56,1.3,3.1,2,1.0
2022-07-27 10:00:00,2,34,-1.0,49,1.1,2.4,2,1.0
2022-07-27 12:00:00,2,34,-0.8,49,1.1,2.5,2,1.0
2022-07-27 14:00:00,2,34,-1.1,49,1.1,2.4,2,1.0
2022-07-27 16:00:00,2,33,-0.8,49,1.1,2.5,2,1.0
2022-07-28 08:00:00,3,33,1.4,56,1.2,3.3,2,1.0
2022-07-28 09:00:00,3,33,2.7,60,1.4,3.8,2,1.0
2022-07-28 10:00:00,3,33,2.9,60,1.4,3.7,2,1.0
2022-07-28 11:00:00,3,33,-4.7,45,1.0,1.9,2,1.0
2022-07-28 12:00:00,3,34,3.0,60,1.6,3.7,2,1.0
2022-07-28 13:00:00,3,34,2.8,60,1.6,3.7,2,1.0
2022-07-28 14:00:00,3,35,2.8,60,1.6,3.6,2,1.0
2022-07-28 15:00:00,3,34,-0.2,53,1.3,2.8,2,1.0
2022-07-28 16:00:00,3,34,2.9,60,1.5,3.7,2,1.0
2022-07-28 17:00:00,3,32,2.5,60,1.4,3.7,2,1.0
2022-07-29 08:00:00,4,33,1.5,56,1.3,3.5,2,1.0
2022-07-29 10:00:00,4,35,-1.9,47,1.1,2.2,2,1.0
2022-07-29 12:00:00,4,36,-0.1,50,1.3,2.6,2,1.0
2022-07-29 14:00:00,4,36,2.3,56,1.5,3.3,2,1.0
2022-07-29 16:00:00,4,34,2.1,56,1.4,3.2,2,1.0
