“úŽž,EHPK-1,EHPK-2,GHEX-1,GHEX-2,GHEX-3,GHEX-4,EHP1-1,EHP1-2,EHP1-3,EHP2-3,EHP2-4,EHP3-1,EHP3-2,EHP3-3,EHP3-4,EHP4-1,EHP4-3,EHP4-5,EHP4-6
2020/11/21,4,1,1,1,1,2,5,40,40,2,8,0,15,12,71,7,25,2,1
2020/11/22,4,1,2,1,2,1,67,42,68,3,4,0,4,2,5,3,29,2,2
2020/11/23,3,1,1,1,1,1,17,46,83,2,5,0,5,3,59,12,2,3,1
2020/11/24,3,2,23,16,2,14,36,36,69,13,4,0,4,29,39,3,2,2,1
2020/11/25,6,1,24,18,11,15,72,56,73,15,5,0,4,21,53,3,3,2,1
2020/11/26,8,1,7,5,4,6,51,33,62,12,4,0,4,30,53,3,3,2,1
2020/11/27,9,1,21,16,4,14,77,54,69,10,5,0,5,32,44,3,2,18,1
2020/11/28,3,1,1,1,1,1,16,34,54,3,20,0,4,12,38,4,28,11,1
2020/11/29,4,1,2,1,1,1,100,55,80,31,17,0,4,2,4,8,8,51,1
2020/11/30,19,2,22,11,9,16,18,62,69,18,17,0,5,15,27,3,3,2,1
2020/12/1,14,1,22,16,11,15,30,51,37,15,25,0,4,19,36,4,2,2,2
2020/12/2,18,1,26,17,18,16,43,67,81,17,11,0,44,12,23,3,38,32,10
2020/12/3,19,1,27,17,17,15,55,68,79,21,26,0,43,21,37,3,36,22,6
2020/12/4,23,1,24,17,17,15,16,62,71,19,25,0,4,23,25,3,23,2,5
2020/12/5,14,2,2,1,1,1,78,78,60,37,47,0,4,5,18,23,29,36,37
2020/12/6,4,1,1,2,1,1,125,76,80,3,40,0,4,2,5,4,61,57,12
2020/12/7,23,1,23,9,12,12,20,65,85,38,33,0,12,24,42,3,53,8,4
2020/12/8,17,1,20,9,10,11,30,53,41,37,12,0,11,29,52,3,35,2,3
2020/12/9,22,1,27,17,17,15,36,66,86,36,19,0,17,19,30,3,37,2,24
2020/12/10,24,2,25,17,16,15,42,61,70,38,19,0,14,21,47,3,24,19,2
2020/12/11,20,1,23,17,16,16,20,58,79,38,5,0,9,23,72,4,2,2,2
2020/12/12,4,1,2,1,1,1,69,78,61,25,25,0,4,8,42,3,27,41,20
2020/12/13,3,1,1,1,1,1,115,76,73,3,37,0,4,2,5,3,42,39,12
2020/12/14,21,1,26,17,17,15,41,74,91,38,30,0,19,6,25,3,28,37,19
2020/12/15,27,2,30,16,17,17,55,70,72,40,31,0,27,16,16,4,58,48,12
2020/12/16,26,1,30,18,17,15,122,97,129,46,44,0,28,13,13,3,50,61,12
2020/12/17,27,1,31,18,18,17,67,85,87,45,56,0,41,12,15,7,42,80,1
2020/12/18,31,1,29,17,17,16,41,80,96,44,40,0,23,17,25,3,41,40,2
2020/12/19,3,2,1,1,1,1,147,100,82,34,48,0,4,3,14,50,64,78,16
2020/12/20,4,1,2,1,1,1,89,106,100,3,61,0,4,2,4,3,75,54,42
2020/12/21,33,1,31,18,18,16,53,94,79,52,69,0,48,9,14,3,65,70,8
2020/12/22,27,1,30,17,17,15,64,76,86,72,57,0,75,10,15,3,56,97,6
2020/12/23,28,2,26,17,16,15,39,80,93,42,41,0,29,12,29,4,52,75,30
2020/12/24,33,1,29,16,18,16,55,75,89,40,38,34,27,17,18,3,54,51,26
2020/12/25,23,1,25,17,16,16,45,66,95,39,35,0,14,22,37,3,50,52,21
2020/12/26,13,1,2,1,1,1,144,68,89,26,41,0,5,3,17,3,58,2,22
2020/12/27,3,2,2,2,2,1,109,100,64,47,40,0,4,2,4,3,50,60,26
2020/12/28,28,1,25,17,16,15,57,80,83,38,38,0,25,20,25,4,49,61,4
2020/12/29,3,1,26,17,17,17,4,4,29,3,39,0,40,11,18,34,20,16,1
2020/12/30,4,1,2,1,2,1,4,3,27,3,5,0,4,2,4,13,3,2,1
2020/12/31,3,1,1,1,1,1,5,3,23,2,4,0,5,3,5,12,2,3,1
2021/1/1,3,2,2,2,1,1,4,3,23,3,5,0,4,2,4,3,2,2,2
2021/1/2,4,1,2,1,1,2,4,3,22,2,4,0,4,2,4,3,3,2,1
2021/1/3,3,1,1,1,1,1,5,3,21,3,4,0,5,2,4,22,2,3,1
2021/1/4,36,1,33,19,18,18,46,100,86,65,121,30,67,2,4,64,87,126,24
2021/1/5,33,2,31,17,18,17,141,93,62,52,79,1,61,3,4,59,70,103,3
2021/1/6,35,1,33,18,17,17,163,122,137,50,91,34,92,4,7,34,63,115,38
2021/1/7,29,1,29,17,17,15,119,97,95,44,78,24,75,10,16,3,54,100,17
2021/1/8,38,1,34,19,18,19,149,91,91,48,79,25,97,9,16,51,59,98,7
2021/1/9,21,1,2,2,1,1,202,117,95,53,54,32,65,2,17,3,64,102,48
2021/1/10,3,2,1,1,1,1,136,132,170,46,77,0,4,2,3,29,92,81,57
2021/1/11,3,1,2,1,1,1,218,94,93,55,83,0,97,4,10,57,82,55,56
2021/1/12,38,1,35,17,18,18,136,130,115,52,91,25,86,9,23,69,66,102,7
2021/1/13,34,1,29,18,16,16,112,100,120,48,53,10,23,11,29,42,57,71,25
2021/1/14,32,1,25,17,16,15,40,82,94,41,40,8,57,16,28,48,59,63,11
2021/1/15,33,1,31,18,18,16,59,78,72,43,45,14,69,14,23,18,57,73,26
2021/1/16,10,2,2,1,1,1,113,85,95,26,41,0,7,4,30,21,24,47,22
2021/1/17,11,1,2,1,1,1,135,123,123,2,65,0,4,2,4,17,76,78,35
2021/1/18,37,1,33,18,18,17,39,97,119,49,42,26,67,6,18,58,52,59,7
2021/1/19,35,1,33,17,17,16,64,91,52,44,70,29,88,4,13,11,79,103,51
2021/1/20,37,1,34,19,18,16,54,118,98,54,70,28,73,7,4,33,70,99,42
2021/1/21,36,2,34,18,19,15,51,96,76,45,69,18,68,4,13,18,78,93,36
2021/1/22,29,1,25,12,16,15,30,57,70,37,60,0,39,16,26,3,55,45,22
2021/1/23,19,1,1,1,1,1,203,94,129,38,51,13,63,3,16,27,29,2,25
2021/1/24,3,1,2,1,1,1,173,123,112,3,62,0,4,3,4,30,96,91,39
2021/1/25,33,1,27,17,17,14,44,74,80,52,55,0,57,10,16,3,53,64,26
2021/1/26,32,1,29,19,17,13,111,73,53,44,46,0,40,15,22,16,44,79,19
2021/1/27,24,2,23,9,12,10,97,72,79,46,9,0,19,21,39,26,49,79,18
2021/1/28,33,1,32,19,18,16,72,115,108,48,49,13,86,13,29,12,44,77,27
2021/1/29,30,1,30,18,18,15,67,76,73,39,49,6,71,13,16,8,52,70,41
2021/1/30,13,1,2,1,1,1,236,146,145,52,60,34,14,2,8,40,27,37,41
2021/1/31,4,1,2,1,1,1,193,103,116,3,33,0,5,2,4,31,50,84,61
2021/2/1,37,2,33,19,18,16,37,102,103,52,70,12,54,3,19,41,58,96,9
2021/2/2,26,1,25,13,17,12,47,68,42,39,26,13,5,18,29,12,63,89,31
2021/2/3,25,1,30,18,17,16,43,91,102,44,32,9,37,12,21,3,47,102,28
2021/2/4,28,1,27,18,16,15,53,76,78,46,31,7,40,19,23,3,62,90,1
2021/2/5,31,2,30,17,18,15,57,59,92,43,43,9,33,17,27,3,44,61,4
2021/2/6,22,1,2,1,1,1,112,75,69,26,24,18,14,3,17,4,9,41,34
2021/2/7,3,1,1,2,1,1,111,38,91,3,53,0,4,2,4,7,40,50,31
2021/2/8,33,1,32,17,18,16,34,89,103,46,48,19,35,10,20,3,59,73,31
2021/2/9,35,1,33,18,18,16,52,87,84,44,51,17,62,12,13,20,59,104,27
2021/2/10,33,2,29,17,17,15,53,83,105,46,44,6,28,17,27,4,77,98,14
2021/2/11,3,1,2,1,1,1,196,58,79,33,39,16,5,13,27,3,54,76,24
2021/2/12,33,1,28,18,16,14,35,72,97,42,25,10,67,14,27,24,41,46,1
2021/2/13,4,1,2,2,2,1,68,63,65,43,19,0,47,8,21,8,3,28,20
2021/2/14,6,1,2,1,1,1,105,69,92,2,26,0,5,2,4,3,47,46,20
2021/2/15,16,2,24,18,16,15,42,56,72,33,22,0,15,19,42,4,34,37,1
2021/2/16,24,1,22,9,13,7,22,47,48,37,15,0,5,23,32,3,42,45,5
2021/2/17,27,1,26,18,18,15,46,64,71,3,16,0,15,19,24,11,39,53,18
2021/2/18,32,1,32,18,17,16,45,103,101,49,26,18,46,12,19,29,49,57,23
2021/2/19,30,1,28,18,18,15,56,75,85,46,21,11,69,19,24,13,43,52,14
2021/2/20,3,2,1,1,1,1,176,71,101,27,32,0,42,2,19,3,3,100,24
2021/2/21,3,1,2,2,1,2,88,36,45,3,17,0,4,2,4,11,38,32,1
2021/2/22,19,1,7,3,4,3,15,30,73,3,13,0,7,22,39,4,8,5,2
2021/2/23,3,1,2,2,2,1,65,55,47,2,28,0,4,14,25,12,40,38,1
2021/2/24,26,1,30,18,17,16,40,88,84,53,35,6,48,7,18,5,45,56,22
2021/2/25,32,2,30,18,18,15,45,87,92,45,42,30,64,11,19,25,45,54,3
2021/2/26,29,1,27,18,16,12,64,53,77,40,29,0,4,19,22,3,47,55,2
2021/2/27,3,1,2,1,2,1,121,97,72,51,51,0,4,3,12,16,17,25,31
2021/2/28,3,1,2,1,1,1,143,86,84,3,52,0,5,2,5,13,32,51,12
2021/3/1,27,1,14,7,8,7,34,66,71,46,22,14,8,16,31,3,33,40,22
2021/3/2,11,2,3,4,4,2,40,56,62,37,5,0,6,35,52,13,32,36,1
2021/3/3,32,1,30,18,17,15,44,49,91,54,22,8,33,12,22,3,35,44,33
2021/3/4,29,1,25,17,16,15,66,66,82,49,10,0,23,18,35,3,40,50,22
2021/3/5,19,1,18,9,10,7,48,60,77,33,18,0,6,25,57,8,27,2,8
2021/3/6,14,1,1,2,1,1,92,33,65,2,4,0,10,11,33,4,3,2,20
2021/3/7,3,1,2,1,1,1,108,55,84,3,44,0,4,3,4,3,30,52,1
2021/3/8,31,2,30,17,18,15,50,85,79,59,28,9,47,10,25,13,36,43,25
2021/3/9,26,1,25,16,17,10,35,49,51,50,11,0,21,20,33,3,33,25,24
2021/3/10,17,1,12,7,9,5,59,63,77,36,5,0,5,22,24,3,32,45,14
2021/3/11,23,1,23,11,13,10,12,54,71,45,5,0,12,19,40,3,36,25,2
2021/3/12,18,1,14,7,7,6,38,59,68,3,6,0,4,26,55,4,30,39,1
2021/3/13,4,2,2,2,1,1,154,49,63,3,10,0,4,3,44,21,2,27,17
2021/3/14,3,1,2,1,1,1,82,40,52,2,23,0,4,2,4,3,6,26,16
2021/3/15,19,1,11,6,8,7,10,61,78,47,7,0,4,14,42,3,31,35,1
2021/3/16,17,1,11,6,6,6,24,25,44,38,10,0,13,29,61,3,25,20,1
2021/3/17,17,1,9,5,5,5,25,39,68,38,4,0,4,25,48,4,3,31,2
2021/3/18,18,1,14,7,8,7,34,40,68,41,5,0,9,28,63,8,31,28,20
2021/3/19,18,2,12,6,6,5,39,44,78,36,4,0,11,30,71,3,30,30,1
2021/3/20,3,1,1,1,1,1,109,47,57,26,5,0,4,12,43,9,29,3,21
2021/3/21,9,1,2,1,1,1,52,46,55,3,6,0,4,3,4,3,2,2,1
2021/3/22,14,1,17,9,14,12,24,64,46,3,4,0,4,24,44,5,29,32,1
2021/3/23,16,1,15,10,7,9,69,23,54,48,5,0,4,27,39,3,21,60,1
2021/3/24,15,1,9,5,5,5,45,46,65,40,5,0,4,30,67,3,3,8,1
2021/3/25,9,2,4,2,2,2,27,29,51,33,4,0,8,31,75,3,22,2,2
2021/3/26,8,1,5,2,2,3,25,29,42,2,4,0,13,31,69,3,2,3,1
2021/3/27,4,1,2,1,2,1,27,36,51,3,5,0,4,12,40,4,48,57,1
2021/3/28,4,1,2,1,1,2,49,24,66,3,17,0,4,2,5,3,24,2,12
2021/3/29,6,1,1,2,1,1,4,3,32,31,4,0,23,35,104,3,3,2,1
2021/3/30,5,1,2,1,1,1,10,10,29,13,5,0,36,41,116,3,2,2,1
2021/3/31,6,2,2,1,1,1,12,8,36,10,4,0,39,37,126,3,3,3,3
2021/4/1,4,1,1,1,1,2,6,3,32,3,5,2,28,36,140,3,2,2,0
2021/4/2,3,1,2,1,2,1,4,24,41,11,4,0,24,36,109,4,2,2,0
2021/4/3,5,1,1,2,1,1,44,9,42,3,4,0,24,15,79,3,21,2,0
2021/4/4,3,1,2,1,1,1,32,3,38,2,5,0,4,3,4,3,26,2,0
2021/4/5,5,1,7,11,1,1,47,51,54,3,4,0,22,31,82,3,2,3,0
2021/4/6,8,2,19,13,8,12,32,53,36,3,5,0,4,27,54,3,3,15,0
2021/4/7,12,1,8,6,4,5,38,16,58,40,4,0,14,29,72,3,2,3,0
2021/4/8,9,1,4,3,2,3,42,20,58,3,5,0,18,32,80,4,3,2,1
2021/4/9,19,1,8,6,3,6,42,35,58,40,5,0,10,30,57,3,2,2,0
2021/4/10,4,1,2,1,1,2,39,51,52,3,4,0,16,7,22,6,11,11,0
2021/4/11,3,1,1,1,1,1,46,52,57,3,5,0,4,2,4,4,3,18,0
2021/4/12,13,2,5,3,3,3,4,29,61,42,4,0,4,28,58,3,2,3,0
2021/4/13,7,1,1,1,1,1,19,20,58,3,5,0,4,35,83,3,3,2,0
2021/4/14,5,1,2,2,1,1,4,34,62,31,4,0,21,38,105,3,2,2,9
2021/4/15,15,1,14,9,7,9,29,38,68,22,4,0,11,30,55,3,3,2,0
2021/4/16,9,1,7,4,4,4,4,30,60,15,5,0,3,32,79,4,2,3,3
2021/4/17,8,1,2,2,1,1,62,28,34,3,4,0,4,14,48,11,3,2,0
2021/4/18,3,1,1,1,1,1,35,26,61,3,5,0,4,2,5,3,2,14,0
2021/4/19,6,2,2,1,1,1,5,24,52,17,4,0,14,31,71,3,2,2,4
2021/4/20,6,1,2,1,1,2,4,9,29,12,5,0,27,39,106,3,3,2,3
2021/4/21,4,1,1,1,1,1,4,11,40,9,4,0,44,39,126,3,2,2,6
2021/4/22,4,1,2,1,2,1,5,11,35,9,4,0,48,42,171,3,3,2,10
2021/4/23,4,1,5,4,1,1,4,30,47,2,5,4,36,36,125,4,2,3,2
2021/4/24,3,1,2,1,1,2,8,19,30,3,4,0,35,16,61,3,3,2,0
2021/4/25,4,1,1,1,1,1,10,6,33,2,5,0,4,2,4,3,2,2,0
2021/4/26,5,1,8,6,1,2,4,31,63,3,4,3,4,27,66,3,3,2,0
2021/4/27,4,2,3,3,1,1,5,34,32,2,5,0,25,43,112,3,2,3,0
2021/4/28,6,1,2,1,2,1,4,22,42,3,4,0,47,45,133,3,2,2,6
2021/4/29,3,1,2,2,1,2,5,21,34,2,4,0,32,31,76,4,3,2,0
2021/4/30,3,1,1,1,1,1,4,4,28,3,5,6,44,46,149,3,2,2,2
2021/5/1,5,1,2,1,1,1,4,3,34,2,4,13,31,20,66,3,3,2,0
2021/5/2,3,1,2,1,1,1,4,11,31,3,5,0,4,3,5,3,2,3,0
2021/5/3,3,1,1,1,1,1,4,37,30,2,4,5,25,22,58,3,3,2,0
2021/5/4,3,1,2,1,1,1,4,3,27,3,5,12,21,35,87,3,2,2,0
2021/5/5,4,1,1,1,2,2,4,3,30,2,4,7,21,36,88,3,3,2,0
2021/5/6,6,2,2,2,1,1,4,6,31,4,4,5,43,44,119,4,2,3,2
2021/5/7,4,1,2,1,1,1,5,3,32,9,5,12,34,42,131,3,3,2,4
2021/5/8,3,1,1,1,1,1,4,3,27,2,4,19,36,42,89,3,2,2,0
2021/5/9,3,1,2,1,1,1,11,5,24,3,17,0,4,2,5,3,2,2,0
2021/5/10,6,1,1,1,1,2,4,10,29,12,19,18,43,41,137,3,3,3,11
2021/5/11,4,1,2,1,2,1,4,3,35,12,10,10,26,41,131,3,2,2,0
2021/5/12,4,1,2,2,1,1,4,4,32,10,12,0,40,41,139,4,3,2,2
2021/5/13,3,1,1,1,1,1,4,18,36,10,4,0,41,41,129,3,2,2,10
2021/5/14,7,1,2,1,1,2,4,3,29,15,18,8,65,53,219,25,3,2,8
2021/5/15,3,1,2,1,1,1,26,10,27,8,5,36,47,29,168,3,2,2,0
2021/5/16,3,2,1,1,1,1,5,3,31,2,4,0,4,2,4,3,3,2,0
2021/5/17,8,1,2,1,1,1,8,3,28,37,22,23,94,58,224,27,8,9,3
2021/5/18,8,1,2,2,2,1,9,17,30,29,19,20,43,51,208,22,23,2,9
2021/5/19,6,1,1,1,1,2,7,3,38,15,14,11,36,46,163,28,12,2,10
2021/5/20,4,1,2,1,1,1,4,3,33,14,10,22,47,46,163,22,2,2,5
2021/5/21,8,1,1,1,1,1,17,7,38,18,26,27,62,59,229,17,2,2,7
2021/5/22,3,1,2,1,1,1,13,5,31,3,4,4,53,27,156,3,3,2,0
2021/5/23,4,1,2,1,1,1,10,4,30,2,27,0,4,2,4,3,2,2,0
2021/5/24,8,1,1,2,2,2,4,3,39,15,32,19,59,57,195,27,22,2,7
2021/5/25,10,1,2,1,1,1,17,21,35,19,31,7,78,63,235,22,24,2,12
2021/5/26,9,2,2,1,1,1,4,12,29,16,21,25,45,46,195,21,31,2,12
2021/5/27,7,1,1,1,1,1,13,5,36,15,13,10,34,45,157,17,26,2,5
2021/5/28,10,1,2,1,1,1,4,15,35,13,21,20,51,53,193,18,13,6,9
2021/5/29,3,1,1,1,1,2,22,15,27,16,7,18,66,45,173,4,2,2,0
2021/5/30,3,1,2,2,2,1,19,13,28,3,34,0,4,2,5,3,3,2,0
2021/5/31,10,1,2,1,1,1,9,12,29,15,33,23,48,55,194,25,30,4,18
2021/6/1,9,1,1,1,1,1,14,22,42,14,23,21,50,53,214,21,28,2,7
2021/6/2,10,1,2,1,1,2,26,21,26,21,27,17,47,54,207,16,35,2,16
2021/6/3,11,1,4,2,1,3,11,10,34,21,28,20,56,62,206,21,36,2,10
2021/6/4,9,2,2,1,1,1,19,10,45,18,32,12,59,57,214,19,18,2,10
2021/6/5,3,1,1,1,2,1,19,15,39,5,14,28,44,62,113,4,10,2,10
2021/6/6,3,1,1,1,1,1,25,18,34,2,10,0,4,2,4,3,2,2,0
2021/6/7,12,1,7,6,4,2,11,21,43,14,42,19,64,99,213,36,35,2,9
2021/6/8,12,1,12,9,11,3,25,20,41,21,45,31,74,112,244,41,47,27,28
2021/6/9,13,1,10,8,9,4,64,25,51,17,40,27,66,113,241,36,40,13,18
2021/6/10,17,1,10,8,10,4,21,29,41,17,46,36,65,97,246,38,46,17,16
2021/6/11,13,1,9,8,7,3,5,22,49,19,54,32,65,110,242,32,40,23,15
2021/6/12,3,1,2,0,1,1,54,23,43,9,22,35,63,92,196,14,2,2,18
2021/6/13,3,1,1,1,1,1,43,23,43,3,27,0,4,3,5,3,28,2,28
2021/6/14,14,1,2,1,1,3,14,19,47,24,34,29,59,92,200,32,36,2,16
2021/6/15,13,2,9,8,8,4,23,13,40,20,41,37,63,111,244,42,43,9,14
2021/6/16,13,1,2,1,1,2,38,15,36,14,41,13,59,98,215,21,36,3,16
2021/6/17,11,1,2,1,1,1,11,15,34,10,40,11,56,102,217,24,23,2,14
2021/6/18,12,1,6,1,2,3,13,21,37,15,36,18,68,97,213,25,25,4,14
2021/6/19,4,1,1,1,1,1,17,12,38,4,7,26,40,45,137,3,2,2,4
2021/6/20,4,1,1,1,1,1,31,34,33,3,14,0,4,3,4,3,3,2,14
2021/6/21,12,1,7,5,4,2,17,31,47,16,43,37,71,97,190,36,27,5,15
2021/6/22,10,1,8,5,3,3,14,17,40,11,53,20,87,108,229,31,31,5,22
2021/6/23,12,1,2,1,1,2,35,21,35,9,48,19,63,100,200,19,30,4,18
2021/6/24,12,1,4,1,1,3,17,14,30,9,46,19,73,104,208,24,27,3,8
2021/6/25,12,1,6,3,3,3,15,20,33,11,51,22,67,106,215,21,29,6,17
2021/6/26,3,2,1,1,1,1,69,27,47,7,26,15,72,89,155,20,2,2,9
2021/6/27,3,1,2,1,1,1,35,38,28,2,31,0,4,2,4,8,21,2,12
2021/6/28,15,1,10,9,9,4,22,17,50,12,64,29,77,102,218,37,33,15,16
2021/6/29,12,1,5,5,4,3,18,16,46,9,58,27,56,103,222,37,18,12,13
2021/6/30,11,1,2,1,1,1,14,10,34,7,35,5,52,91,211,20,19,4,14
2021/7/1,9,1,1,1,1,1,13,11,30,6,39,21,53,89,217,21,13,6,18
2021/7/2,8,1,2,1,1,1,21,15,29,6,40,12,50,64,210,26,11,8,5
2021/7/3,3,1,1,1,1,1,37,40,32,9,12,19,56,84,190,11,2,2,12
2021/7/4,4,1,1,1,0,1,22,17,34,2,16,0,4,2,4,4,9,2,18
2021/7/5,11,1,2,1,1,1,16,22,30,27,32,12,56,91,209,20,12,2,16
2021/7/6,12,2,10,8,6,3,54,28,56,23,48,25,76,110,250,49,28,2,12
2021/7/7,13,1,13,9,10,5,60,32,59,30,53,32,85,111,250,42,39,25,16
2021/7/8,12,1,2,1,1,1,20,18,38,23,42,24,63,104,237,40,36,10,18
2021/7/9,11,1,2,1,1,1,11,27,60,22,42,21,64,104,228,26,30,6,19
2021/7/10,3,1,1,1,1,1,141,52,63,33,26,27,95,100,218,3,21,2,67
2021/7/11,7,1,2,1,1,1,82,44,55,3,44,0,4,2,4,19,35,5,53
2021/7/12,16,1,20,11,13,10,23,41,38,39,56,37,106,110,258,54,63,27,25
2021/7/13,14,1,14,11,10,10,46,43,46,32,65,32,97,111,252,27,49,30,37
2021/7/14,14,1,10,9,9,9,50,35,45,29,61,27,76,111,250,39,40,23,22
2021/7/15,15,1,14,12,12,11,32,21,41,30,63,29,96,113,255,48,41,22,27
2021/7/16,18,1,26,12,16,12,36,41,55,40,78,41,116,120,258,60,55,28,37
2021/7/17,7,2,2,1,1,1,137,57,53,29,48,32,102,96,228,3,2,2,61
2021/7/18,3,1,1,1,1,1,161,75,58,2,68,0,17,3,4,27,61,52,38
2021/7/19,25,1,32,14,24,13,115,42,75,49,94,70,165,113,236,72,66,43,52
2021/7/20,27,1,35,14,19,14,47,64,77,46,94,57,144,122,258,61,65,56,60
2021/7/21,24,1,37,14,17,12,40,48,70,43,100,53,154,122,259,55,64,53,46
2021/7/22,3,1,1,1,1,1,155,71,70,39,58,49,108,107,228,33,32,50,36
2021/7/23,3,1,1,1,1,1,151,44,72,30,45,46,114,104,280,5,45,34,79
2021/7/24,10,1,2,1,1,1,154,63,61,29,37,29,102,96,229,48,46,31,52
2021/7/25,11,1,1,1,1,1,153,89,37,4,71,0,17,3,4,51,53,27,42
2021/7/26,20,1,28,13,13,9,38,46,54,45,79,54,154,108,219,50,53,42,39
2021/7/27,14,1,11,9,13,7,78,62,62,38,77,45,118,111,245,33,47,39,36
2021/7/28,21,1,30,12,18,12,126,48,83,42,79,52,172,119,258,50,54,39,61
2021/7/29,22,1,29,17,21,12,64,39,47,44,69,55,209,120,258,54,59,33,39
2021/7/30,16,1,14,12,18,12,55,26,51,39,54,43,120,113,254,52,43,26,27
2021/7/31,7,1,1,1,1,1,46,41,97,41,23,36,114,102,234,45,29,7,11
2021/8/1,3,1,2,1,0,1,89,89,60,17,42,0,69,2,5,25,51,9,44
2021/8/2,40,1,33,14,17,12,45,37,62,48,83,58,207,114,243,77,60,47,35
2021/8/3,42,1,30,13,21,14,37,11,76,48,93,53,209,120,258,67,64,81,36
2021/8/4,46,2,39,16,20,14,43,52,51,54,92,58,187,122,259,78,61,74,44
2021/8/5,46,1,37,15,21,14,40,46,55,49,104,53,191,123,253,69,73,64,40
2021/8/6,46,1,38,15,20,12,88,52,42,43,99,51,189,123,259,64,60,65,47
2021/8/7,24,1,1,1,1,1,98,47,35,40,51,21,110,98,219,25,2,14,35
2021/8/8,26,1,1,1,1,1,62,41,57,2,61,20,37,2,4,13,51,7,32
2021/8/9,27,1,2,1,0,1,41,61,85,19,58,41,102,101,224,33,46,19,31
2021/8/10,60,1,43,15,19,5,37,47,96,49,81,63,216,124,300,88,69,40,30
2021/8/11,44,1,34,15,16,5,30,48,53,38,79,48,160,121,259,65,62,32,37
2021/8/12,35,1,13,12,14,3,28,29,44,30,63,36,128,112,254,47,48,19,13
2021/8/13,29,1,3,1,1,1,25,15,40,24,38,27,78,95,225,25,23,22,14
2021/8/14,21,1,2,1,1,1,22,12,35,3,33,22,60,58,150,4,3,2,16
2021/8/15,19,1,1,1,1,1,21,5,39,2,8,0,11,2,4,3,2,2,10
2021/8/16,23,1,1,1,1,1,13,8,29,17,23,26,72,84,196,27,6,2,4
2021/8/17,23,1,2,1,1,2,27,9,31,23,31,29,84,104,235,24,19,14,16
2021/8/18,37,1,15,13,15,3,55,31,45,37,56,41,173,117,255,38,43,15,25
2021/8/19,39,1,20,12,16,3,46,44,37,37,62,49,198,121,260,53,55,30,29
2021/8/20,41,1,26,14,16,4,42,39,43,36,79,53,180,121,259,52,54,50,24
2021/8/21,24,1,2,1,1,1,73,26,69,9,53,32,110,101,223,37,44,17,14
2021/8/22,25,2,1,1,1,0,117,34,44,3,52,0,38,2,5,69,47,10,20
2021/8/23,40,1,13,10,15,4,48,36,50,31,74,41,131,110,246,50,59,36,24
2021/8/24,42,1,25,13,16,4,30,35,58,31,78,31,139,118,258,53,57,37,19
2021/8/25,43,1,35,14,19,4,36,58,67,39,94,51,173,121,259,68,64,62,42
2021/8/26,59,1,38,15,21,6,63,57,70,43,97,54,196,123,270,84,69,70,31
2021/8/27,49,1,38,13,19,4,37,48,78,33,106,54,181,123,261,75,65,63,48
2021/8/28,32,1,1,1,1,1,150,42,64,25,69,44,152,104,231,59,2,67,78
2021/8/29,24,1,2,1,1,1,71,38,48,2,81,0,36,2,4,3,45,38,44
2021/8/30,46,1,41,14,19,5,56,54,85,35,107,64,221,115,240,81,68,63,51
2021/8/31,38,1,28,13,16,5,59,27,77,42,61,43,128,117,256,58,51,47,27
2021/9/1,27,1,2,1,1,1,16,17,42,31,35,21,66,96,216,33,26,14,7
2021/9/2,10,1,1,1,1,1,22,3,39,22,29,10,45,84,206,22,2,14,4
2021/9/3,11,1,2,1,1,1,14,6,37,17,28,15,45,61,208,27,3,2,3
2021/9/4,3,1,1,1,0,1,30,6,41,7,10,9,41,31,148,3,2,6,0
2021/9/5,3,1,1,1,1,1,19,5,28,3,9,0,5,2,5,3,2,2,0
2021/9/6,12,1,2,1,1,1,10,11,31,12,20,12,41,56,188,23,3,3,1
2021/9/7,9,1,1,1,1,1,13,6,37,13,23,14,47,66,237,22,2,4,1
2021/9/8,9,2,2,1,1,1,12,8,30,17,19,12,43,64,208,31,2,3,9
2021/9/9,11,1,1,1,1,1,19,8,37,11,30,11,48,64,234,18,6,3,6
2021/9/10,13,1,11,9,4,3,34,14,40,21,47,23,98,123,286,42,23,18,22
2021/9/11,3,1,1,1,1,1,51,14,28,16,13,14,57,83,181,15,2,2,22
2021/9/12,3,1,2,1,1,1,38,11,31,3,23,4,30,2,4,4,31,2,7
2021/9/13,15,1,15,9,9,3,26,12,42,27,42,26,74,105,275,44,34,16,11
2021/9/14,12,1,6,1,1,2,22,12,34,23,43,17,65,103,239,30,26,8,6
2021/9/15,12,1,7,6,2,3,34,14,33,22,45,21,76,118,250,23,23,18,27
2021/9/16,13,1,5,2,1,2,25,12,29,17,38,17,59,110,253,27,27,2,8
2021/9/17,12,1,1,1,1,2,17,18,34,24,24,14,56,74,224,23,18,10,8
2021/9/18,4,1,2,1,1,1,44,29,50,12,18,16,51,52,188,3,2,17,15
2021/9/19,3,1,1,1,1,0,46,22,33,5,28,0,8,2,4,7,3,2,20
2021/9/20,3,1,1,1,1,1,36,6,28,14,20,24,65,93,213,3,2,2,8
2021/9/21,13,2,7,5,1,3,31,13,30,12,40,23,64,72,238,49,18,16,11
2021/9/22,13,1,17,9,7,3,25,18,36,24,52,26,117,99,251,37,35,36,18
2021/9/23,4,1,1,0,1,1,56,35,33,2,40,27,102,96,223,39,17,27,17
2021/9/24,13,1,19,10,9,3,33,18,33,26,48,26,86,107,237,37,18,6,23
